id,type,text1,text2,text3,text4,text5,notes
rat_exotech,FACTION,"Мегакорпорация, некогда известная как «ExoTech Engineering», исследовательско-строительное подразделение «Altair Exotech». Их основной задачей была логистическая поддержка на окраинах еще не освоенных секторов. Будучи гораздо сильнее завязанными на гиперпространственные технологии, значительную часть бюджета они вкладывали в исследования средств улучшенного перемещения без использования врат.

В конечном итоге они совершили желаемый прорыв: стабильное объединение флаксовой решетки и фазовых катушек, позволившее интегрировать гиперизмерительные аспекты в невиданно компактном виде. На этой технологии они построили свой magnum opus — колоссальные станции, способные мгновенно перемещаться между системами. Их быстро стали называть «Экзокораблями». Для полевых испытаний пять таких платформ отправили в Персейский Сектор.

Сейчас, однако, известно лишь об одном уцелевшем экземпляре. Все остальные были утрачены после Коллапса — в войнах, которые фракция считала выигрышными благодаря способности быстро перемещаться в мире, отброшенном почти в каменный век. Но с укреплением крупных держав их агрессивность обернулась против них, оставив лишь жалкие осколки.

Впрочем, без трофеев они не остались: в первые годы Коллапса они накопили и похитили множество артефактов уровня Домена, а также разработали ряд продвинутых систем для своих войн. Часть этих богатств до сих пор находится на единственном Экзокорабле. Но будучи малой целью с огромным богатством, они стали легкой добычей и теперь блуждают по окраинам Сектора, надеясь избежать столкновений. Лишь немногие знают их настоящее местоположение.
",,,,,
,,,,,,,
rat_exoship,CUSTOM,"Конструкция, являющаяся центром всего жизнеобеспечения Exotech. Эта гигантская станция, часто называемая «экзокораблем», способна перемещаться между системами со скоростью, уступающей лишь вратам. То, что когда-то было небольшим преимуществом, в ранние постколлапсные годы стало колоссальным, толкнув фракцию к неудержимому пиратству. Пока они сами не утратили преимущество: после множества потерь остался лишь один такой гигант, теперь в одиночку скитающийся по окраинам Сектора.",,,,,
rat_exoship_broken,CUSTOM,"Остатки Экзокорабля — изобретения фракции «exo-tech», способного мгновенно прыгать между звездными системами. Считается, что все, кроме одного, были полностью уничтожены в враждебных столкновениях десятки циклов назад, однако доказательство обратного прямо перед вашими глазами.",,,,,
,,,,,,,
rat_hypernavigational_beacon,CUSTOM,"Маяк, построенный фракцией exo-tech и разбросанный по Сектору для поддержки их варп-системы. Большинство новых маяков хорошо скрыты в глубоком космосе, но маяки первого поколения, как этот, размещены куда более хаотично.",,,,,
rat_exo_hideout,CUSTOM,Давно заброшенная станция разрушающаяся на окраинах. Сканирование не показывает недавней активности.,,,,,
rat_exo_hideout_active,CUSTOM,Давно заброшенная станция разрушающаяся на окраинах. Сканирование показывает недавнюю активность.,,,,,
,,,,,,,
rat_supernova,SHIP,"Экспериментальный автономный истребитель, основанный на принципах проекта класса Hypatia. Вместе с варп-системой этот истребитель обладает уникальной способностью после запуска действовать полностью независимо от своего носителя. Сочетание этих свойств позволяет Supernova быстро приходить на помощь любому кораблю, которому это нужно.",,,,,
rat_hyper_pulser,WEAPON,"Сильно уменьшенная версия других гиперпространственных технологий. Похоже, в таком масштабе большая часть уникальных свойств теряется, но благодаря продвинутому энергетическому ядру Supernova это оружие все равно чрезвычайно опасно.",,,,,
rat_supernova_system,SHIP_SYSTEM,"Переводит корабль в фазовое пространство, резко повышает скорость и существенно снижает маневренность.",,"Переводит корабль в фазовое пространство, резко повышает скорость и существенно снижает маневренность.",фазовое пространство || скорость || маневренность,,
,,,,,,,
rat_nightblade,SHIP,"Уникальный гибрид истребителя и бомбардировщика. Оснащен одноразрядным фазовым лучом высокого урона, который после нескольких секунд зарядки наносит мощный импульсный удар, но после каждой атаки вынужден возвращаться к носителю.",,,,,
rat_twilightray,WEAPON,"Мощный фазовый импульсный луч, разработанный для класса Nightblade. Из-за однозарядной природы и длительного времени активации система наведения ждет момент, когда в щитах противника появится окно, и только затем открывает огонь.",,,,,
,,,,,,,
rat_dawnblade,SHIP,"Вершина инженерии истребителей exo-tech. Центральный слот несет крайне опасный луч, а микроракетный кузнечный блок непрерывно производит новые ракеты, отвлекая вражеское ПВО и подавляя щиты.",,,,,
rat_dawnlance,WEAPON,"Оружие, специально разработанное для истребителей exo-tech. Излучает в цель нестабильный непрерывный поток плазмы, нанося разрушительный урон броне.",,,,,
rat_dawnbreaker,WEAPON,Микропусковая установка для истребителей exo-tech. Перегружает любую сеть ПВО не готовую к ее постоянному залпу ракет.,,,,,
,,,,,,,
rat_protostar,SHIP,"Истребитель, построенный вокруг размещения starburst-микропусковой установки; некоторые говорят, что это просто микропусковая с прикрученными двигателями. Как бы то ни было, он стабильно вращается вокруг цели и обрушивает на нее рой микроракет.",,,,,
rat_starburst_fighter,WEAPON,"Сильно модифицированная версия микропусковой Starburst, уменьшенная для установки на более компактное шасси. Из-за этого компромисса она уступает исходнику, но все равно остается мощным вооружением для истребителя.",,,,,
,,,,,,,
rat_thestia,SHIP,"Довольно компактный носитель, рассчитанный только на один ангарный отсек. Выпущенные истребители связаны с экспериментальным устройством, основанным на эффектах, впервые замеченных у класса Arkas, создающим нечто вроде послесветовых копий, способных помогать в бою. Механика явления до конца не изучена, и до сих пор неизвестно, откуда берутся эти ""послесветы"". Одни предполагают, что их насильно проталкивает в Сектор из параллельного измерения, другие считают их временными парадоксами, но ни одна из гипотез не получила окончательных доказательств. Тем не менее это явление позволяет кораблю в считанные секунды резко повышать боевую угрозу.",,,,,
rat_hypatia,SHIP,"Эсминец, воплощающий ""Быстрое реагирование"" во всех аспектах конструкции. Это первый корабль линейки фракции, где экспериментальная версия варп-привода Экзокораблей интегрирована в малый корпус. Хотя дальность этой версии значительно ниже, при грамотном применении ее достаточно, чтобы переломить ход боя.",,,,,
rat_tylos,SHIP,"Один из новейших проектов линейки фракции: класс Tylos демонстрирует все крайности исследований за десятки циклов. Технология переводит отдельные отсеки в состояние постоянной суперпозиции, позволяя мгновенно заменять все их содержимое нажатием кнопки. Из-за внутренней опасности этой технологии корабль быстро приобрел репутацию, внушающую страх любому экипажу, получившему назначение на него.",,,,,
rat_tylos_double,SHIP,"Один из новейших проектов линейки фракции: класс Tylos демонстрирует все крайности исследований за десятки циклов. Технология переводит отдельные отсеки в состояние постоянной суперпозиции, позволяя мгновенно заменять все их содержимое нажатием кнопки. Из-за внутренней опасности этой технологии корабль быстро приобрел репутацию, внушающую страх любому экипажу, получившему назначение на него.",,,,,
rat_arkas,SHIP,"Определяющий корабль Exo-Tech, первая военная итерация экзо-сеточной технологии компании, построенная из материалов, накопленных в ранние циклы после Коллапса. Длительное применение экзо-сетки позволило создать для его размера крайне интегрированные фазовые системы и добиться более стабильной фазовой маскировки. Корабельная система на базе флаксовой решетки способна в любой момент резко повысить давление на противника.",,,,,
rat_leanira,SHIP,"Крупнейший боевой авианосец в доктрине exo-tech. Проект задумывался для закрытия слабых мест класса Arkas в реальном бою, обеспечивая поддержку и на дальних, и на ближних дистанциях. Корабль имеет большой полый внутренний объем, почти полностью отведенный под размещение разворачиваемой платформы ""Apheidas"". Из-за ограниченной дальности системы развертывания он чаще обычного авианосца сражается на ближней дистанции, но та же система позволяет ему полностью поддерживать себя в этих условиях.",,,,,
,,,,,,,
rat_gilgamesh,SHIP,"Экспериментальный фазовый эсминец, интегрирующий в корпус новейшие концепции линейки фракции. Улучшенная экзо-сетка позволяет нагнетать безумный объем энергии в центральную катушку корабля и буквально ломать законы времени для собственного вооружения. Чтобы справляться с колоссальными выбросами энергии этой системы, на внешней обшивке установлены дополнительные форсажные двигатели; из-за хрупкости они раскрываются только при активации системы.",,,,,
,,,,,,,
,,,,,,,
rat_hyper_dart,WEAPON,"Уменьшенная версия своего собрата ""H-Javelin"". Разработана после громкого успеха старшего образца, чтобы выполнять ту же роль на более легких фазовых судах.",,,,,
rat_hyper_javelin,WEAPON,"Уникальное оружие, интегрирующее фазовую экзо-сетку прямо в корпус установки. В результате оно особенно эффективно в связке с фазовой маскировкой, но без нее заметно теряет в силе.",,,,,
,,,,,,,
rat_moonlight_lance,WEAPON,"Оружие, разработанное в паре с другим. Изначально предназначалось для экспериментального корабля, но из-за задержек производства само орудие вошло в доктрину фракции намного раньше. Частицы луча перегружают даже самые крепкие щиты.",,,,,
rat_stardust_lance,WEAPON,"Оружие, разработанное в паре с другим. Изначально предназначалось для экспериментального корабля, но из-за задержек производства само орудие вошло в доктрину фракции намного раньше. Испускаемая плазма плавит даже самые прочные корпуса.",,,,,
,,,,,,,
rat_p_wave_launcher,WEAPON,"Развитие интегрированных фазовых экзо-сеток, встречающихся в другом оружии exo-tech. Каждая боеголовка содержит малую катушку, которая суперзаряжается корпусом пусковой установки во время движения через p-пространство.",,,,,
rat_starburst,WEAPON,"Роевой пусковой комплекс, предназначенный для поддержки передней линии флота с дистанции; его характеристики делают его постоянной угрозой для вражеской ПВО и щитовых систем.",,,,,
,,,,,,,
,,,,,,,
rat_arkas_launcher_left,WEAPON,"Один из нескольких инструментов, поддерживающих работу класса Arkas. Callisto DEM усиливает давление на вражеские щиты, а сам Arkas может быстро сменить позицию и воспользоваться этим отвлечением.",,,,,
rat_arkas_launcher_right,WEAPON,"Один из нескольких инструментов, поддерживающих работу класса Arkas. Callisto DEM усиливает давление на вражеские щиты, а сам Arkas может быстро сменить позицию и воспользоваться этим отвлечением.",,,,,
,,,,,,,
,,,,,,,
rat_arkas_system,SHIP_SYSTEM,"Создает два фантома рядом с кораблем. Фантомы имеют те же моды корпуса и невстроенное оружие, что и корабль, по ним нельзя попасть, и они наносят на 50% меньше урона. Фантомы исчезают после деактивации корабельной системы. Для активации требуется умеренный объем потока.",,"Создает два фантома рядом с кораблем. Фантомы имеют те же моды корпуса и невстроенное оружие, что и корабль, по ним нельзя попасть, и они наносят на 50% меньше урона. Фантомы исчезают после деактивации корабельной системы. Для активации требуется умеренный объем потока.",два | 50%,,
rat_leanira_system,SHIP_SYSTEM,"Выводит из ангара орудийную платформу класса Apheidas в выбранную точку неподалеку. Платформа полностью переоборудуется, но имеет ограниченную тягу. При деактивации или перед уничтожением платформа фазируется обратно в ангар корабля. Во время стыковки она постепенно чинит корпус, а откат до следующего развертывания увеличивается в зависимости от объема требуемого ремонта.",,"Выводит из ангара орудийную платформу класса Apheidas в выбранную точку неподалеку. Платформа полностью переоборудуется, но имеет ограниченную тягу. При деактивации или перед уничтожением платформа фазируется обратно в ангар корабля. Во время стыковки она постепенно чинит корпус, а откат до следующего развертывания увеличивается в зависимости от объема требуемого ремонта.",класс Apheidas || корпус || откат,,
rat_tylos_system,SHIP_SYSTEM,"Этот корабль обладает уникальной системой, позволяющей двум наборам компонентов существовать в одном и том же месте в обычном и p-пространстве. Активация системы кратковременно ускоряет корабль и меняет пространство, которое занимают компоненты, позволяя переключаться между двумя конфигурациями прямо в бою. Может активироваться даже в фазе и при работе функционирует как фазовая маскировка. Процент накопленного потока и оставшаяся прочность корпуса общие для обоих состояний.",,"Этот корабль обладает уникальной системой, позволяющей двум наборам компонентов существовать в одном и том же месте в обычном и p-пространстве. Активация системы кратковременно ускоряет корабль и меняет пространство, которое занимают компоненты, позволяя переключаться между двумя конфигурациями прямо в бою. Может активироваться даже в фазе и при работе функционирует как фазовая маскировка. Процент накопленного потока и оставшаяся прочность корпуса общие для обоих состояний.",переключение || конфигурации || в фазе,,
rat_hypatia_system,SHIP_SYSTEM,"Переводит корабль в фазовое пространство, резко повышает скорость и существенно снижает маневренность. Повторное переключение возвращает корабль в обычное измерение. Корабли под управлением ИИ чаще всего используют систему, если сильно отдалены от союзников или получили приказ следовать в конкретную точку.",,"Переводит корабль в фазовое пространство, резко повышает скорость и существенно снижает маневренность. Повторное переключение возвращает корабль в обычное измерение. Корабли под управлением ИИ чаще всего используют систему, если сильно отдалены от союзников или получили приказ следовать в конкретную точку.",фазовое пространство || скорость,,
rat_thestia_system,SHIP_SYSTEM,"При активации призывает по две послетени для каждого выпущенного истребителя. Послетени имеют то же оружие, что и исходный истребитель, по ним нельзя попасть, и они наносят на 40% меньше урона. Они не наследуют моды корпуса и не могут использовать корабельную систему истребителя. Послетени действуют независимо от крыла и исчезают после деактивации системы.",,"При активации призывает по две послетени для каждого выпущенного истребителя. Послетени имеют то же оружие, что и исходный истребитель, по ним нельзя попасть, и они наносят на 40% меньше урона. Они не наследуют моды корпуса и не могут использовать корабельную систему истребителя. Послетени действуют независимо от крыла и исчезают после деактивации системы.",два || 40%,,
,,,,,,,
rat_gilgamesh_system,SHIP_SYSTEM,"Призывает двенадцать врат, взаимодействующих с двумя синергетическими турельными слотами корабля. Каждые врата связываются с экземплярами оружия в альтернативной временной линии, позволяя вести огонь через измерения по текущей цели корабля. Большая часть потенциальной энергии теряется при межизмерительном переходе, поэтому большинство видов оружия наносят лишь 40% обычного урона. Ракетное вооружение вместо этого получает снижение урона до 30% и уменьшение дальности на 25%. Система отменяется, если корабль входит в фазу.",,"Призывает двенадцать врат, взаимодействующих с двумя синергетическими турельными слотами корабля. Каждые врата связываются с экземплярами оружия в альтернативной временной линии, позволяя вести огонь через измерения по текущей цели корабля. Большая часть потенциальной энергии теряется при межизмерительном переходе, поэтому большинство видов оружия наносят лишь 40% обычного урона. Ракетное вооружение вместо этого получает снижение урона до 30% и уменьшение дальности на 25%. Система отменяется, если корабль входит в фазу.",двенадцать | два синергетических турельных слота | 40% | 30% | 25% |система отменяется при входе в фазу,,
,,,,,,,
,,,,,,,
rat_exo_processor,RESOURCE,Уникальный ИИ уровня альфа разработанный через сотни циклов фазового моделирования. Этот процесс ухудшил его коммуникативные алгоритмы но дал значительно более эффективное применение фазоспециализированных кораблей в бою.,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#Relics,,,,,,,
,,,,,,,
rat_neuro_core,RESOURCE,"Экспериментальная ветвь альфа-ядра, способная обнаруживать и интерпретировать человеческие мозговые волны. В качестве цели своего ""Партнерства"" оно выбрало вас.",,,,,
,,,,,,,
rat_development_station,CUSTOM,"Заброшенная станция; когда-то ее задачей было продвигать путь человечества к звездам, выступая площадкой для множества экспериментальных разработок космических кораблей.",,,,,
,,,,,,,
rat_bioengineering_station,CUSTOM,"Заброшенная исследовательская станция, построенная для изучения биоинженерии вдали от обитаемых миров. Поверхностное сканирование показывает, что она холодна и мертва как минимум десятки циклов, а возможно и сотни.",,,,,
rat_augmentation_station,CUSTOM,"Заброшенная исследовательская станция, построенная для изучения человеческих аугментаций вдали от обитаемых миров. Поверхностное сканирование показывает, что она холодна и мертва как минимум десятки циклов, а возможно и сотни.",,,,,
rat_neural_laboratory,CUSTOM,"Заброшенная исследовательская станция, построенная для изучения нейроинтеграции вдали от обитаемых миров. Поверхностное сканирование показывает, что она холодна и мертва как минимум десятки циклов, а возможно и сотни.",,,,,
,,,,,,,
rat_orbital_construction_station,CUSTOM,"До Коллапса такие станции часто использовали корабельные дилеры сомнительной репутации: они позволяют быстро и эффективно строить суда. Печально известны использованием сомнительного сырья, вроде 'потерянного' лома или 'мятежных' колониальных сооружений.",,,,,
rat_refurbishment_station,CUSTOM,"Эта полуавтономная станция использовалась Доменом для обслуживания патрулей и может «ремонтировать» корабли до минимальных стандартов Домена — заметно выше того, что позволяет современное производство.",,,,,
rat_cryochamber,CUSTOM,"Станция, предназначенная для хранения в условной «консервации» полезных, но опасных персон до момента, когда они понадобятся Домену. Протоколы самоуничтожения гарантируют, что извлечь их может только Домен, но из-за отсутствия должного обслуживания системы защиты могли деградировать.",,,,,
rat_spatial_laboratory,CUSTOM,Заброшенная станция некогда изучавшая пространственные аномалии и впоследствии приспосабливавшая их для производства продвинутых инструментов.,,,,,
rat_medical_laboratory,CUSTOM,"Заброшенная станция, когда-то использовавшаяся для разработки передовой медицины для людей. Часть работ носила филантропический характер, но значительная доля финансировалась в интересах локальных конфликтов.",,,,,
rat_training_station,CUSTOM,"Темпоральные учебные комплексы были новым и часто нелегальным способом обучать рекрутов в рекордные сроки, однако нестабильность систем нередко приводила к тому, что некоторые офицеры проводили в камерах гораздо больше безопасного для человеческого разума времени.",,,,,
rat_damaged_cryosleeper,CUSTOM,"Один из легендарных гигантских кораблей, перевозивших миллионы человеческих переселенцев из центральных систем Домена к далеким фронтирам от Стрелецкого рукава до Пояса Ориона. Похоже, повреждения не подлежат ремонту, и извлечение людей из криокапсул маловероятно.",,,,,
,,,,,,,
,,,,,,,
rat_gravitational_dynamo,CUSTOM,"Тип мегаструктуры, некогда питавшей системы Домена, не способные получать энергию местной звезды. Хотя до Коллапса он уступал другим методам генерации, этот гравитационный динамо-комплекс значительно превосходит постколлапсные способы выработки энергии.",,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#Backgrounds,,,,,,,
rat_commander_station,CUSTOM,"Небольшая станция под вашим командованием. Возможно, она и не выглядит внушительно, но контроль над ней дает доступ к инструментам, недоступным большинству космонавтов.",,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#Joke Content,,,,,,,
rat_jeff_core,RESOURCE,"То, что сначала кажется просто крысой, на деле является результатом исследований ИИ-ядер Tri-Tachyon. Похоже, им удалось встроить уменьшенное гамма-ядро в живое существо и связать его с мозгом.
Это, по-видимому, дало Джеффу достаточный интеллект, чтобы стать разумным. Хотя ему не хватает нужных органов для речи, он с радостью общается через сеть связи и, по его собственным словам, весьма искусен в управлении колониями.",,,,,
