id,trigger,conditions,script,text,options,notes
#nex_reinforceDefensesSelConfirm,DialogOptionSelected,$option == nex_reinforceDefenses_proceed,"Nex_ReinforceDefenses proceed
FireAll PopulateOptions",$PersonRank $personLastName подтверждает развертывание войск и материальных средств. Разговор переходит к другим вопросам.,,
#nex_reinforceDefensesNeverMind,DialogOptionSelected,$option == nex_reinforceDefenses_cancel,FireAll PopulateOptions,,,
#END Reinforce defenses,,,,,,
,,,,,,
# Donate admin,,,,,,
nex_donateAdminOption,PopulateOptions,"$entity.hasMarket
Nex_IsBaseOfficial admin
Nex_DonateAdmin isEnabled",,,13:nex_donateAdmin:Передать администратора,
nex_donateAdmin,DialogOptionSelected,$option == nex_donateAdmin,"Nex_DonateAdmin list
AddTextSmall ""This will install the selected admin at this autonomous colony. The admin will be permanently removed from your party.""
SetTextHighlights ""permanently removed""","""Значит, вы хотите назначить собственного администратора для $marketName?""",,
nex_donateAdminConfirm,DialogOptionSelected,Nex_OptionStartsWith nex_donateAdmin_select_,Nex_DonateAdmin transfer,"""Принято. До свидания, $playerName.""",cutCommLink:Оборвать связь,
nex_donateAdminNeverMind,DialogOptionSelected,$option == nex_donateAdmin_cancel,FireAll PopulateOptions,,,
#END Donate admin,,,,,,
,,,,,,
# Buy colony governorship,,,,,,
nex_buyColonyOption,PopulateOptions,"$entity.hasMarket
Nex_IsBaseOfficial admin
$faction.id == $player.factionId
$faction.id != player
!Nex_BuyColony isPlayerOwned",FireBest Nex_BuyColonyDisableCheck,,13:nex_buyColony:Купить права на управление $marketName,
nex_buyColonyOptionDisable,Nex_BuyColonyDisableCheck,!Nex_BuyColony canBuy,"SetEnabled nex_buyColony false 
SetTooltip nex_buyColony ""Requires:\n- Friendly reputation for size 3\n- Cooperative reputation for size 4\nLarger markets may not be purchased.""
SetTooltipHighlightColors nex_buyColony good hColor good hColor
SetTooltipHighlights nex_buyColony Friendly 3 Cooperative 4",,,
nex_buyColonyOptionDisable2,Nex_BuyColonyDisableCheck,$market.nex_unbuyable score:10,"SetEnabled nex_buyColony false 
SetTooltip nex_buyColony ""$marketName cannot be purchased.""",,,
nex_buyColonyOptionDisableHidden,Nex_BuyColonyDisableCheck,$market.isHidden score:5,"SetEnabled nex_buyColony false 
SetTooltip nex_buyColony ""$marketName cannot be purchased.""",,,
nex_buyColonyOptionDisableMacau,Nex_BuyColonyDisableCheck,"$faction.id == tiandong
$market.id == tiandong_macau_market score:15","SetEnabled nex_buyColony false 
SetTooltip nex_buyColony ""$marketName is under THI's special administration and cannot be purchased.""",,,
nex_cedeColonyOption,PopulateOptions,"$entity.hasMarket
Nex_IsBaseOfficial admin
$faction.id == $player.factionId
$faction.id != player
Nex_BuyColony isPlayerOwned",,,nex_cedeColony:Передать права на управление $marketName,
nex_buyColony,DialogOptionSelected,$option == nex_buyColony,"FireBest Nex_BuyColonyPromptDialog
Nex_BuyColony init
AddTextSmall ""$marketName will be placed under your administration. You will collect its revenue and pay its costs, and can build industries and structures on it. Storage is free. Your personal ship construction will benefit from $faction industry.""
AddTextSmall ""You can cede the colony later if you so choose, but will not receive a refund. Your governorship will also be lost if $marketName is captured by a third party, although should it be retaken you will once again be the administrator. Resigning or losing your commission, on the other hand, results in a permanent revocation.""
Nex_BuyColony printCostAndProcessOptions
Nex_AddOptionConfirmation nex_buyColony_confirm ""Confirm?"" ""Yes"" ""No""",,"nex_buyColony_confirm:Продолжить
nex_buyColony_cancel:Отмена",
nex_cedeColony,DialogOptionSelected,$option == nex_cedeColony,"FireBest Nex_CedeColonyPromptDialog
Nex_BuyColony init
AddTextSmall ""You will no longer receive revenue from $marketName or incur costs, or have any authority over the colony. Storage fees will be collected again.""
Nex_AddOptionConfirmation nex_cedeColony_confirm ""Confirm?"" ""Yes"" ""No""",,"nex_cedeColony_confirm:Продолжить
nex_buyColony_cancel:Отмена",
nex_buyColonyPromptDialog_generic,Nex_BuyColonyPromptDialog,,,"""Хм, возможно. У вас уже есть устоявшаяся репутация, и если вы готовы вложиться в развитие $marketName, мы можем прийти к взаимовыгодному соглашению.""",,
nex_cedeColonyPromptDialog_generic,Nex_CedeColonyPromptDialog,,,"""Вы больше не хотите управлять $marketName? Нас это полностью устраивает, но имейте в виду, что за это вы не получите никакой компенсации.""",,
nex_buyColonyConfirm,DialogOptionSelected,$option == nex_buyColony_confirm,"FireBest Nex_BuyColonyConfirmDialog
Nex_BuyColony buy
FireAll PopulateOptions","""$marketName теперь под вашим управлением. Добро пожаловать к новым обязанностям, $playerName.""",,
nex_cedeColonyConfirm,DialogOptionSelected,$option == nex_cedeColony_confirm,"FireBest Nex_CedeColonyConfirmDialog
Nex_BuyColony cede
FireAll PopulateOptions","""Подтверждено. Управление $marketName теперь возвращено администрации $faction.""",,
nex_buyColonyCancel,DialogOptionSelected,$option == nex_buyColony_cancel,FireAll PopulateOptions,"""Что-нибудь еще?""",,
#END Buy colony governorship,,,,,,
,,,,,,
# Other base commander stuff,,,,,,
,,,,,,
# Must be after all other rules with that trigger,,,,,,
nex_baseCommanderOptionsInitializationFinished,ExerelinBaseCommanderOptionsInitialize,,FireAll PopulateOptions,,,
nex_marketSpecialInitializationFinished,ExerelinMarketSpecialInitialize,,FireAll ExerelinMarketSpecial,,,
#END Must be after all other rules with that trigger,,,,,,
#END Other base commander stuff,,,,,,
,,,,,,
# Faction vengeance dialog,,,,,,
greetingVengeanceMadStronger,OpenCommLink,"$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$playerName, $theFactionLong $factionIsOrAre больше не станут вас терпеть.""
OR
""Ваш час настал, $playerName.""
OR
""$TheFactionLong передает вам привет, $playerName.""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiant,OpenCommLink,"$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$playerName, $theFactionLong $factionIsOrAre больше не станут вас терпеть.""
OR
""Ваш час настал, $playerName.""
OR
""$TheFactionLong передает вам привет, $playerName.""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStronger,OpenCommLink,"$entity.relativeStrength >= 0
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong подписали вам смертный приговор, $playerName. Приготовьтесь умереть.""
OR
""Для вас это конец, $playerName. Такова воля $TheFactionLong.""
OR
""Мы пришли сюда убить вас, $playerName. Умрите во имя $theFactionLong!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiant,OpenCommLink,"$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong подписали вам смертный приговор, $playerName. Приготовьтесь умереть.""
OR
""Для вас это конец, $playerName. Такова воля $TheFactionLong.""
OR
""Мы пришли сюда убить вас, $playerName. Умрите во имя $theFactionLong!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadStronger,OpenCommLink,"$entity.relativeStrength >= 0
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Теперь вам не уйти, $playerName. $TheFactionLong будут преследовать вас до самого края Сектора!""
OR
""Все кончено. Вы умрете здесь, $playerName. $TheFactionLong никогда не отступят!""
OR
""$playerName, от имени $theFactionLong приговариваю вас к смерти. Приговор будет приведен в исполнение немедленно!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadWeakerDefiant,OpenCommLink,"$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Теперь вам не уйти, $playerName. $TheFactionLong будут преследовать вас до самого края Сектора!""
OR
""Все кончено. Вы умрете здесь, $playerName. $TheFactionLong никогда не отступят!""
OR
""$playerName, от имени $theFactionLong приговариваю вас к смерти. Приговор будет приведен в исполнение немедленно!""",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerPirates,OpenCommLink,"$faction.id == pirates
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Вы нажили себе влиятельных врагов, $playerName. На этом все.""
OR
""Для вас это конец!""
OR
""Когда я с вами закончу, $playerName, вы пожалеете, что вообще родились!""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantPirates,OpenCommLink,"$faction.id == pirates
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Вы нажили себе влиятельных врагов, $playerName. На этом все.""
OR
""Для вас это конец!""
OR
""Когда я с вами закончу, $playerName, вы пожалеете, что вообще родились!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerPirates,OpenCommLink,"$faction.id == pirates
$entity.relativeStrength >= 0
$entity.escalation >= 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Босс передает привет, ублюдок!""
OR
""Вы перешли нам дорогу в последний раз. Пора умирать!""
OR
""Увидимся в аду, $playerName!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantPirates,OpenCommLink,"$faction.id == pirates
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation >= 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Босс передает привет, ублюдок!""
OR
""Вы перешли нам дорогу в последний раз. Пора умирать!""
OR
""Увидимся в аду, $playerName!""",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerCabal,OpenCommLink,"$faction.id == cabal
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ересь такого масштаба карается смертью. Прощайте!""
OR
""Ха-ха-ха! Умри!""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantCabal,OpenCommLink,"$faction.id == cabal
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ересь такого масштаба карается смертью. Прощайте!""
OR
""Ха-ха-ха! Умри!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerCabal,OpenCommLink,"$faction.id == cabal
$entity.relativeStrength >= 0
$entity.escalation >= 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong пришли за вашей головой, $playerName. Спасения нет!""
OR
""Я убью тебя! Убью насмерть!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantCabal,OpenCommLink,"$faction.id == cabal
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation >= 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong пришли за вашей головой, $playerName. Спасения нет!""
OR
""Я убью тебя! Убью насмерть!""",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerLuddicChurch,OpenCommLink,"$faction.id == luddic_church
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong не забыли ваших грехов, $playerName. Готовьтесь к уничтожению!""
OR
""Готовься к смерти, богохульник!""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantLuddicChurch,OpenCommLink,"$faction.id == luddic_church
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong не забыли ваших грехов, $playerName. Готовьтесь к уничтожению!""
OR
""Готовься к смерти, богохульник!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerLuddicChurch,OpenCommLink,"$faction.id == luddic_church
$entity.relativeStrength >= 0
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ты уже вне искупления! Инквизиция пришла за тобой, еретик.""
OR
""Провались обратно в бездну, из которой явился, отродье Маммона!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantLuddicChurch,OpenCommLink,"$faction.id == luddic_church
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ты уже вне искупления! Инквизиция пришла за тобой, еретик.""
OR
""Провались обратно в бездну, из которой явился, отродье Маммона!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadStrongerLuddicChurch,OpenCommLink,"$faction.id == luddic_church
$entity.relativeStrength >= 0
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Гори в аду, демон! Последователи Лудда сразят тебя!""
OR
""Твои фаустовские замыслы заканчиваются здесь.""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadWeakerDefiantLuddicChurch,OpenCommLink,"$faction.id == luddic_church
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Гори в аду, демон! Последователи Лудда сразят тебя!""
OR
""Твои фаустовские замыслы заканчиваются здесь.""",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerLuddicPath,OpenCommLink,"$faction.id == luddic_path
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong не забыли ваших грехов, $playerName. Готовьтесь к уничтожению!""
OR
""Готовься к смерти, богохульник!""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantLuddicPath,OpenCommLink,"$faction.id == luddic_path
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""$TheFactionLong не забыли ваших грехов, $playerName. Готовьтесь к уничтожению!""
OR
""Готовься к смерти, богохульник!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerLuddicPath,OpenCommLink,"$faction.id == luddic_path
$entity.relativeStrength >= 0
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ты уже вне искупления! Сгинь во имя Пути!""
OR
""Провались обратно в бездну, из которой явился, отродье Маммона!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantLuddicPath,OpenCommLink,"$faction.id == luddic_path
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ты уже вне искупления! Сгинь во имя Пути!""
OR
""Провались обратно в бездну, из которой явился, отродье Маммона!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadStrongerLuddicPath,OpenCommLink,"$faction.id == luddic_path
$entity.relativeStrength >= 0
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Гори в аду, демон! Последователи Лудда сразят тебя!""
OR
""Во имя единственно истинного Пути мы уничтожим тебя! Твое имя будет стерто даже со звезд!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadWeakerDefiantLuddicPath,OpenCommLink,"$faction.id == luddic_path
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Гори в аду, демон! Последователи Лудда сразят тебя!""
OR
""Во имя единственно истинного Пути мы уничтожим тебя! Твое имя будет стерто даже со звезд!""",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerAhriman,OpenCommLink,"$faction.id == exipirated
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Вы нажили себе влиятельных врагов, $playerName. На этом все.""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantAhriman,OpenCommLink,"$faction.id == exipirated
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Вы нажили себе влиятельных врагов, $playerName. На этом все.""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerAhriman,OpenCommLink,"$faction.id == exipirated
$entity.relativeStrength >= 0
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Мы сделаем из тебя показательный пример, $playerName. Не связывайся с $theFactionLong!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantAhriman,OpenCommLink,"$faction.id == exipirated
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Мы сделаем из тебя показательный пример, $playerName. Не связывайся с $theFactionLong!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadStrongerAhriman,OpenCommLink,"$faction.id == exipirated
$entity.relativeStrength >= 0
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ассоциаты признали тебя недостойным жизни. Твои страдания станут легендой!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadWeakerDefiantAhriman,OpenCommLink,"$faction.id == exipirated
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Ассоциаты признали тебя недостойным жизни. Твои страдания станут легендой!""",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerTemplars,OpenCommLink,"$faction.id == templars
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Твоя жизнь заканчивается сейчас, богохульник.""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantTemplars,OpenCommLink,"$faction.id == templars
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Твоя жизнь заканчивается сейчас, богохульник.""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerTemplars,OpenCommLink,"$faction.id == templars
$entity.relativeStrength >= 0
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Еретик, ты избран для уничтожения. Умри во имя $theFactionLong!""
OR
""Да будешь очищен святыми звездами, мерзкое создание!""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantTemplars,OpenCommLink,"$faction.id == templars
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Еретик, ты избран для уничтожения. Умри во имя $theFactionLong!""
OR
""Да будешь очищен святыми звездами, мерзкое создание!""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadStrongerTemplars,OpenCommLink,"$faction.id == templars
$entity.relativeStrength >= 0
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"$faction $personRank молча сверлит вас взглядом, пока $hisOrHer $otherShipOrFleet готовится уничтожить вас.",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadWeakerDefiantTemplars,OpenCommLink,"$faction.id == templars
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"$faction $personRank молча сверлит вас взглядом, пока $hisOrHer $otherShipOrFleet готовится уничтожить вас.",cutCommLink:Оборвать связь,
greetingVengeanceMadStrongerExigency,OpenCommLink,"$faction.id == exigency
$entity.relativeStrength >= 0
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Вы являетесь навигационной угрозой. Умрите.""",cutCommLink:Оборвать связь,
greetingVengeanceMadWeakerDefiantExigency,OpenCommLink,"$faction.id == exigency
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 0
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Вы являетесь навигационной угрозой. Умрите.""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadStrongerExigency,OpenCommLink,"$faction.id == exigency
$entity.relativeStrength >= 0
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""По приказу $theFactionLong вы лишаетесь права на жизнь.""",cutCommLink:Оборвать связь,
greetingVengeanceRavingMadWeakerDefiantExigency,OpenCommLink,"$faction.id == exigency
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 1
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""По приказу $theFactionLong вы лишаетесь права на жизнь.""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadStrongerExigency,OpenCommLink,"$faction.id == exigency
$entity.relativeStrength >= 0
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Мы изучили вас, $playerName. Ваши слабости проанализированы, ваши преимущества нейтрализованы. Готовьтесь к ликвидации.""",cutCommLink:Оборвать связь,
greetingVengeanceStarkRavingMadWeakerDefiantExigency,OpenCommLink,"$faction.id == exigency
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.escalation == 2
$entity.useVengeanceGreeting score:100
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""Мы изучили вас, $playerName. Ваши слабости проанализированы, ваши преимущества нейтрализованы. Готовьтесь к ликвидации.""",cutCommLink:Оборвать связь,
#END Faction vengeance dialog,,,,,,
,,,,,,
# Landmarks,,,,,,
nex_museumOpenDialog,OpenInteractionDialog,$tag:nex_museum_ship score:100,"ShowDefaultVisual
PrintDescription 1
FireAll Nex_MuseumDialog",Ваш $shipOrFleet приближается к кораблю-музею.,,
nex_museumDialogOptionEntry,Nex_MuseumDialog,,"SetShortcut nex_landmarkLeave ""ESCAPE""",,"nex_museumVisit:Посетить музей (1 кредит)
nex_landmarkLeave:Уйти",
nex_museumDialogOptionEntryNoCredits,Nex_MuseumDialog,$player.credits < 1,"SetEnabled nex_museumVisit false 
SetTooltip nex_museumVisit ""You are too embarrassingly impoverished to afford the entrance fee.""",,,
nex_museumVisit,DialogOptionSelected,$option == nex_museumVisit,"$entity.nex_visitedBefore = true
Nex_AddXP 250
AddCredits -1","Посещение оказывается весьма познавательным. Вы получаете различные сведения, которые могут пригодиться вам в путешествиях.",nex_landmarkLeave:Уйти,
nex_museumVisitFirstTime,DialogOptionSelected,"$option == nex_museumVisit
$entity.nex_visitedBefore",AddCredits -1,"Хотя вы уже бывали здесь, посещение все равно оказывается спокойным и приятным.",nex_landmarkLeave:Уйти,
,,,,,,
nex_landmarkLeave,DialogOptionSelected,$option == nex_landmarkLeave,DismissDialog,,,
,,,,,,
nex_beaconOpenDialogPlague,OpenInteractionDialog,"$tag:warning_beacon
$nex_plagueBeacon","ShowDefaultVisual
SetShortcut beaconLeave ""ESCAPE""","Этот автономный предупреждающий маяк передает зацикленное сообщение.

""ОПАСНОСТЬ: поверхность этой планеты заражена крайне опасными патогенными агентами. Введен карантин согласно протоколу Доминиона MG1.17.""

Неизвестно, сохраняется ли на поверхности агент, послуживший причиной карантина.",beaconLeave:Уйти,
nex_beaconOpenDialogMemorial,OpenInteractionDialog,"$tag:warning_beacon
$nex_memorialBeacon","ShowDefaultVisual
SetShortcut beaconLeave ""ESCAPE""","Этот автономный маяк служит памятным знаком в память о сражении между силами $faction и $nex_memorialFaction2. Его зацикленное сообщение содержит список потерь $faction, с именами членов семей погибших и местами их происхождения. Погибшие $nex_memorialFaction2 не перечислены.",beaconLeave:Уйти,
#END Landmarks,,,,,,
,,,,,,
# Commission stuff,,,,,,
cmsn_askForCommissionOpt,PopulateOptions,"$isPerson
Nex_Commission personCanGiveCommission
!Nex_Commission hasFactionCommission",,,20:cmsn_askCommission:Я хотел бы получить комиссию от $theFaction,
cmsn_resignCommissionOpt,PopulateOptions,"$isPerson
Nex_Commission personCanGiveCommission
Nex_Commission hasFactionCommission",,,20:cmsn_resignCommission:Я хотел бы отказаться от своей комиссии $faction,
cmsn_doesNotMeetCriteria,DialogOptionSelected,"$option == cmsn_askCommission
!Nex_Commission playerMeetsCriteria","SetEnabled cmsn_askCommission false
FireBest CMSNTextUnsuited
Nex_Commission printRequirements",,,
cmsn_meetsCriteria,DialogOptionSelected,"$option == cmsn_askCommission
Nex_Commission playerMeetsCriteria",FireBest CMSNTextSuitedPart1,,0:cmsn_continueMeetsReq:Продолжить,
cmsn_accept,DialogOptionSelected,$option == cmsn_accept,"FireBest CMSNTextWelcomePart1
Nex_Commission accept
UpdateMemory
FireBest CMSNTextWelcomePart2
FireAll PopulateOptions",,,
#END Commission stuff,,,,,,
,,,,,,
# Luddic Path commission,,,,,,
CMSNTextRejectHostile_path,CMSNTextRejectHostile,$faction.id == luddic_path,,"""Что за безумие, язычник? Будь моя воля, я бы прямо сейчас поразил тебя во имя Лудда.""",,
CMSNTextHasOther_path,CMSNTextHasOther,$faction.id == luddic_path,,"""Вы уже состоите на комиссии у $theOtherCommissionFaction. Наше дело не терпит двойной верности; тот, кто любит кого-то больше Лудда, недостоин Его.""",,
CMSNTextUnsuited_path,CMSNTextUnsuited,$faction.id == luddic_path,,"""Вы еще недостойны вступить к нам.""",,
CMSNTextSuitedPart1_path,CMSNTextSuitedPart1,$faction.id == luddic_path,,"""Интересно. Возможно, вы еще достойны нашего святого дела.

Путь Пути требователен. У нас много безбожных врагов; вы не должны колебаться, сражаясь с ними везде, где бы вы их ни встретили, и нести слово Лудда всем в этом темном Секторе.

Отступление от нашего дела - тяжкий грех. Если вы так заблудитесь, что попытаетесь сделать нечто подобное, наши братья без колебаний убьют вас как предателя.""",,
CMSNTextSuitedPart2_path,CMSNTextSuitedPart2,$faction.id == luddic_path,,"""Поднимете ли вы этот меч с благословением Лудда?""",,
CMSNTextWelcomePart1_path,CMSNTextWelcomePart1,$faction.id == luddic_path,,"""Да будет славен дух звезд! Для меня честь первым приветствовать вас на этой праведной службе.""",,
CMSNTextWelcomePart2_path,CMSNTextWelcomePart2,$faction.id == luddic_path,,"""Приветствую, дорогой собрат. Пожалуйста, спрашивайте, если я могу чем-то помочь.""",,
