id,trigger,conditions,script,text,options,notes
dpl_CamillaFavorableLeave,DialogOptionSelected,$option == dpl_camilla_favorable_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaWelcoming,PickGreeting,"$id == camilla_wiener
!$market.dpl_asked_camilla_factory
$rel > 0.3
$rel < 0.61","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Ранг этого человека слишком низок для использования линии связи. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Теперь вы лучше знаете адрес Камиллы, поэтому в этот раз быстро находите ее ""тех-камеру"" в большом заводском комплексе.

Камилла выглядит довольной: ""Здравствуйте, сэр $playerName! Скажите, что вам нужно, я более чем готова помочь!""",dpl_camilla_welcoming_leave:Уйти,
dpl_CamillaWelcomingLeave,DialogOptionSelected,$option == dpl_camilla_welcoming_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaFriendly,PickGreeting,"$id == camilla_wiener
!$market.dpl_asked_camilla_factory
$rel > 0.6
$rel < 0.81","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Ранг этого человека слишком низок для использования линии связи. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла выглядит расслабленной: ""О, сэр $playerName, здравствуйте! Я очень рада вас видеть. Скажите, чем могу помочь.""",dpl_camilla_friendly_leave:Уйти,
dpl_CamillaFriendlyLeave,DialogOptionSelected,$option == dpl_camilla_friendly_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaCooperative,PickGreeting,"$id == camilla_wiener
!$market.dpl_asked_camilla_factory
$rel > 0.8
$rel < 1","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Ранг этого человека слишком низок для использования линии связи. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла смотрит вам в глаза: ""Сэр $playerName, я скучала по вам. Не могли бы вы заходить почаще? И, кстати, скажите, чем помочь - я сделаю все, что в моих силах.""",dpl_camilla_cooperative_leave:Уйти,
dpl_CamillaCooperativeLeave,DialogOptionSelected,$option == dpl_camilla_cooperative_leave,"ShowDefaultVisual
EndConversation",,,
,,,,,,
# Camilla at different attitudes,,,,,,
dpl_CamillaGreetingMoved,PickGreeting,"$id == camilla_wiener
$market.dpl_asked_camilla_factory
$rel > 0.01
$rel <0.11","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Добро пожаловать, сэр $playerName. Технический специалист Камилла Винер готова вас принять. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла открывает дверь. Она выглядит расслабленной: ""О, сэр $playerName, здравствуйте! Я очень рада вас видеть. Скажите, чем могу помочь.""",dpl_camilla_greeting_leave:Уйти,
dpl_CamillaGreetingLeaveMoved,DialogOptionSelected,$option == dpl_camilla_greeting_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaFavorableMoved,PickGreeting,"$id == camilla_wiener
$market.dpl_asked_camilla_factory
$rel > 0.1
$rel < 0.31","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Добро пожаловать, сэр $playerName. Технический специалист Камилла Винер готова вас принять. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла открывает дверь. Она выглядит довольной: ""Здравствуйте, сэр $playerName! Чем могу помочь сегодня?""",dpl_camilla_favorable_leave:Уйти,
dpl_CamillaFavorableLeaveMoved,DialogOptionSelected,$option == dpl_camilla_favorable_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaWelcomingMoved,PickGreeting,"$id == camilla_wiener
$market.dpl_asked_camilla_factory
$rel > 0.3
$rel < 0.61","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Добро пожаловать, сэр $playerName. Технический специалист Камилла Винер готова вас принять. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла открывает дверь. Она выглядит радостной: ""Здравствуйте, сэр $playerName! Скажите, что вам нужно, я более чем готова помочь!""",dpl_camilla_welcoming_leave:Уйти,
dpl_CamillaWelcomingLeaveMoved,DialogOptionSelected,$option == dpl_camilla_welcoming_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaFriendlyMoved,PickGreeting,"$id == camilla_wiener
$market.dpl_asked_camilla_factory
$rel > 0.6
$rel < 0.81","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Добро пожаловать, сэр $playerName. Технический специалист Камилла Винер готова вас принять. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла открывает дверь. Увидев вас, она широко улыбается: ""Сэр $playerName, я так рада, что вы заглянули! Итак, чем могу помочь?""",dpl_camilla_friendly_leave:Уйти,
dpl_CamillaFriendlyLeaveMoved,DialogOptionSelected,$option == dpl_camilla_friendly_leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaCooperativeMoved,PickGreeting,"$id == camilla_wiener
$market.dpl_asked_camilla_factory
$rel > 0.8
$rel < 1","ShowPersonVisual
FireAll PopulateOptions","На ваш запрос связи приходит автоматический ответ: ""Добро пожаловать, сэр $playerName. Технический специалист Камилла Винер готова вас принять. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

Камилла открывает дверь. Она смотрит вам в глаза: ""Сэр $playerName, я скучала по вам. Не могли бы вы заходить почаще? И, кстати, скажите, чем помочь - я сделаю все, что в моих силах.""",dpl_camilla_cooperative_leave:Уйти,
dpl_CamillaCooperativeLeaveMoved,DialogOptionSelected,$option == dpl_camilla_cooperative_leave,"ShowDefaultVisual
EndConversation",,,
,,,,,,
#Ask Camilla about her research,,,,,,
dpl_CamillaAskTechCheck,PopulateOptions,"$id == camilla_wiener
$rel > 0.01
!$market.dpl_asked_camilla_tech
!$market.dpl_asked_camilla_factory",,,dpl_ask_camilla_tech:Камилла - ты такая молодая - почему ты захотела стать техником?,
dpl_CamillaAskTech,DialogOptionSelected,$option == dpl_ask_camilla_tech,"ShowPersonVisual
$market.dpl_asked_camilla_tech = true","Камилла вздыхает: ""Потому что мои исследования большинству кажутся неинтересными, поэтому я не смогла стать исследователем. И вариантов у меня осталось не так много; работа техником - самый близкий путь к моей мечте продолжать исследования.""",dpl_ask_camilla_tech1:Интересно. А в чем именно твои исследования?,
dpl_CamillaAskTech1,DialogOptionSelected,$option == dpl_ask_camilla_tech1,,"Камилла выглядит немного удивленной: ""Вау, вам правда это интересно? Сейчас подумаю, с чего начать...""

Она делает паузу и затем начинает объяснять как короткую презентацию: ""Если кратко, я занимаюсь тем, как использовать фазовое пространство для более эффективной связи и вычислений. Видели когда-нибудь систему темпорального наведения? Я была в команде, которая ее разрабатывала. Представьте, что можно передавать и обрабатывать информацию внутри маленького локального фазового пузыря - все становится минимум в 3 раза быстрее, фундаментально быстрее. Захватывающе, правда?"" Вы видите, как у нее блестят глаза, пока она говорит.",dpl_ask_camilla_tech2:Звучит круто. А дальше?,
dpl_CamillaAskTech2,DialogOptionSelected,$option == dpl_ask_camilla_tech2,,"Камилла удивляется еще сильнее: ""Вау, вам и правда это интересно. Тогда расскажу больше.""

Она делает паузу и продолжает: ""Да, но все это оказалось недостаточно фундаментальным. Мы с наставником в итоге нашли неизбежный предел такого подхода. В частности, мы обнаружили, что в большинстве интеллектуальных систем производительность внутри фазового пузыря ограничена их сложностью. Очень сложные системы вроде альфа-ядер могут пользоваться ускорением в фазовом пространстве несколько часов - и все. Если превышать этот предел ускорения, система начинает сбоить и выдавать бессмысленные показания.""","dpl_ask_camilla_tech3:То есть ты фактически уперлась в тупик собственного интереса.
dpl_ask_camilla_tech3A:Есть ли вообще системы - которые могут дольше работать в фазовом пространстве?",
dpl_CamillaAskTech3A,DialogOptionSelected,$option == dpl_ask_camilla_tech3A,AdjustRepPerson camilla_wiener COOPERATIVE 2,"Камилла оживляется: ""Вы сейчас спросили действительно глубокую вещь, я рада, что вы реально об этом думаете. По нашим экспериментам, только две системы могут дольше функционировать в фазовом пузыре: чисто механические системы и человеческий мозг. Но даже чистая механика со временем деградирует. А с человеческим мозгом нам не разрешили продолжать тесты по этическим причинам. И ни один из этих вариантов не годится для реальных вычислений на космическом корабле.""",dpl_ask_camilla_tech3:То есть ты фактически уперлась в тупик собственного интереса.,
dpl_CamillaAskTech3,DialogOptionSelected,$option == dpl_ask_camilla_tech3,,"Камилла вздыхает: ""Да, вы правы. Моя выпускная работа по сути была сводкой этих ограничений. Все понимали, что мы уткнулись в очень фундаментальные и интересные пределы, но никому не интересно исследование, которое ведет в тупик. Ну а дальше случилось то, что случилось, и в итоге я оказалась здесь.""",dpl_ask_camilla_tech4:Это и правда печально. Ты все еще хочешь быть исследователем?,
dpl_CamillaAskTech4,DialogOptionSelected,$option == dpl_ask_camilla_tech4,,"Камилла делает паузу и глубоко вздыхает: ""Вообще-то да. Я люблю свои исследования и хочу их продолжать. Но после работы техником я нашла более глубокий смысл в реальной работе с кораблями. Я хочу объединять свои знания с практическим опытом и создавать новые полезные модули на основе того, что знаю. Например, система темпорального наведения - хороший пример: это искусство компромисса. Нужно считаться с физическими ограничениями и изо всех сил делать разработки полезными. А если повезет, получится что-то, что действительно работает.""",dpl_ask_camilla_tech5:Мне нравится твой практический подход. Можно купить что-то из твоих разработок?,
dpl_CamillaAskTech5,DialogOptionSelected,$option == dpl_ask_camilla_tech5,,"Камилла выглядит удивленной: ""Вау, я рада, что вам нравятся мои идеи, но это слишком сложно. Понимаете, тут все очень индивидуально: каждый корабль разный, и мне приходится вручную проектировать модуль под каждый конкретный корпус. Может быть, когда мы лучше узнаем друг друга и вы действительно захотите попробовать такие модификации, мы обсудим детали. Но чтобы дать вам представление, заходите, если не против...""

Она проходит в свою ""тех-камеру"" и приглашает вас за собой. Это небольшая темная комната с множеством приборов, огоньки на которых светятся разными цветами. Ее рабочий стол окружен большим набором фазовых катушек и толстыми кабелями, а под столом видны ИИ-ядра.

Она с гордостью показывает помещение: ""Этот набор катушек я использую для создания локального фазового пузыря, а сама камера служит защитной оболочкой, чтобы пузырь не разрастался слишком сильно, иначе катушки перегреются. В активном режиме устройство может обработать данные целой недели за один час. Впечатляет, правда?""","dpl_ask_camilla_tech6A:И почему только один час?
dpl_ask_camilla_tech6:Да - это впечатляет.",
dpl_CamillaAskTech6A,DialogOptionSelected,$option == dpl_ask_camilla_tech6A,AdjustRepPerson camilla_wiener COOPERATIVE 1,"Камилла смеется: ""Потому что мои устройства недостаточно сложны или просто недостаточно хороши: они могут находиться в фазовом пузыре только час, после чего деградируют и требуют ремонта. Даже альфа-ядра выдерживают там лишь несколько часов, прежде чем их эффективность становится нелепо низкой. Кстати, мне нравится ваше любопытство.""",dpl_ask_camilla_tech6:Да - это впечатляет.,
dpl_CamillaAskTech6,DialogOptionSelected,$option == dpl_ask_camilla_tech6,,"Камилла широко улыбается: ""Спасибо! Рада, что вам нравятся мои идеи. Надеюсь, еще увидимся.""",dpl_ask_camilla_tech_leave:Обязательно загляну. И надеюсь увидеть новые модули.,
dpl_CamillaAskLeaderLeave,DialogOptionSelected,$option == dpl_ask_camilla_tech_leave,"ShowDefaultVisual
EndConversation",,,
,,,,,,
#Ask Camilla about lobster,,,,,,
dpl_CamillaAskLobsterCheck,PopulateOptions,"$id == camilla_wiener
$rel > 0.01
!$market.dpl_ask_camilla_lobster
!$market.dpl_asked_camilla_factory",,,dpl_ask_camilla_lobster:Камилла - какие у тебя желания на будущее?,
dpl_CamillaAskLobster,DialogOptionSelected,$option == dpl_ask_camilla_lobster,"ShowPersonVisual
$market.dpl_ask_camilla_lobster = true
$global.dpl_askedCamilla = true","Камилла улыбается: ""Раз вы спросили, и я считаю вас другом, то да, есть. Я хочу заработать много кредитов благодаря своим знаниям и опыту, а потом уехать отсюда. Эта планета мне не очень нравится.""",dpl_ask_camilla_lobster1:Думаю - кредиты ты заработать сможешь - но как ты отсюда уедешь?,
dpl_CamillaAskLobster1,DialogOptionSelected,$option == dpl_ask_camilla_lobster1,,"Камилла вздыхает: ""Вы правы, в Фазовой Лаборатории мы как зачисленные экипажи во флоте: пока не выйдем в отставку, мы не особо можем решать, куда нам идти. Я подавала заявку на перевод, но не получила ответа. Похоже, придется уехать и тратить свои кредиты уже после отставки.""",dpl_ask_camilla_lobster2:Это очень-очень нескоро.,
dpl_CamillaAskLobster2,DialogOptionSelected,$option == dpl_ask_camilla_lobster2,,"Камилла криво улыбается: ""Надеюсь, вы не дразните меня. А если дразните - я это переживу. Да, это действительно долго. Мне остается только надеяться на будущее, на тот день, когда я смогу уйти в отставку.""",dpl_ask_camilla_lobster3:Я могу чем-то помочь?,
dpl_CamillaAskLobster3,DialogOptionSelected,$option == dpl_ask_camilla_lobster3,AdjustRepPerson camilla_wiener COOPERATIVE 2,"Камилла выглядит удивленной: ""В-вау... Эм, вы очень внимательны... Спасибо, но, к сожалению, я не знаю, чем вы могли бы помочь: бюрократия Фазовой Лаборатории блокирует буквально все. Но если вы действительно знаете способ перевести меня отсюда, это была бы огромная, огромная услуга для меня.""

Она вздыхает: ""В любом случае не принимайте мои слова слишком всерьез. Не хочу вас нагружать. К тому же, скорее всего, мне просто нужно подождать еще пару циклов.""",dpl_ask_camilla_lobster4:Ладно. Тебе в этом секторе нравится что-нибудь еще?,
dpl_CamillaAskLobster4,DialogOptionSelected,$option == dpl_ask_camilla_lobster4,,"Камилла широко улыбается, вспомнив: ""Лобстеры, эти вкуснейшие синие лобстеры. Я однажды пробовала их еще в академии, и тот вкус был таким потрясающим, что я никогда его не забуду.""

Она вздыхает: ""Но сейчас я всего лишь энсин, так что, думаю, годами их не увижу. Может быть, увижу снова, когда меня повысят.""",dpl_ask_camilla_lobster5:О - лобстеры. Да - они и правда великолепны.,
dpl_CamillaAskLobster5,DialogOptionSelected,$option == dpl_ask_camilla_lobster5,,"Камилла смотрит в потолок: ""Да, истинное творение божественного... Я так скучаю по вкусу лобстеров...""

Пока мысли Камиллы уносятся в воспоминания, атмосферу резко разрывает сердитый окрик: ""Энсин Камилла Винер! Вы на пять минут опоздали к дежурству в космодоке! Вы в серьезных неприятностях! Немедленно двигайтесь!""

Она мгновенно вскакивает и в панике отдает офицеру салют, затем поворачивается к вам: ""Мне нужно идти, сэр $playerName. Спасибо, что поговорили со мной, мне стало лучше, чем обычно. Кажется, теперь у меня больше сил заниматься кораблями. До встречи!""",dpl_ask_camilla_lobster_leave:Уйти,
dpl_CamillaAskLobsterLeave,DialogOptionSelected,$option == dpl_ask_camilla_lobster_leave,"ShowDefaultVisual
EndConversation",,,
,,,,,,
#Ask people about Camilla's location,,,,,,
dpl_RossResponseMoveCamilla,PopulateOptions,"$id == ross_higgs score:1000
$rel > 0.3
!$global.dpl_movedCamilla
!$global.dpl_proveCamilla
$global.dpl_askedCamilla",,,dpl_ask_Camilla_Ross:Привет - Росс - вы слышали о Камилле Винер?,
dpl_RossResponseMoveCamillaProve,PopulateOptions,"$id == ross_higgs score:1000
$rel > 0.3
!$global.dpl_movedCamilla
$global.dpl_proveCamilla
$global.dpl_askedCamilla",,,dpl_ask_Camilla_Ross3A:Привет - Росс - вы помните Камиллу Винер?,
dpl_RossResponseMoveCamilla1,DialogOptionSelected,$option == dpl_ask_Camilla_Ross,ShowPersonVisual,"Росс выглядит озадаченной: ""Нет, не припомню это имя в списке сотрудников инженерного департамента, хотя могу ошибаться. Кто она и чем отличилась?""",dpl_ask_Camilla_Ross1:Она гениальный техник из департамента безопасности Лаборатории.,
dpl_RossResponseMoveCamilla2,DialogOptionSelected,$option == dpl_ask_Camilla_Ross1,$global.dpl_proveCamilla = true,"Росс улыбается: ""Понимаю, к чему вы клоните, капитан $playerName: либо сейчас будут жалобы на нее, либо вы хотите поручиться за нее. Я готова слушать, но прошу покороче.""",dpl_ask_Camilla_Ross2:Отлично. Думаю - Lab Factory много теряет - если у вас нет ее в штате.,
dpl_RossResponseMoveCamilla3Y,DialogOptionSelected,"$option == dpl_ask_Camilla_Ross2
dpl_lcCMD dpl_CheckLC",,"Росс выглядит удивленной: ""Капитан $playerName, это очень сильная рекомендация. Я обязательно серьезно отнесусь к вашим словам. Есть что-то, что поможет мне лучше ее оценить?""",dpl_ask_Camilla_Ross3:Да - пожалуйста - взгляните на мои корабли!,
dpl_RossResponseMoveCamilla3N,DialogOptionSelected,$option == dpl_ask_Camilla_Ross2,,"Росс выглядит удивленной: ""Капитан $playerName, это очень сильная рекомендация. Я обязательно серьезно отнесусь к вашим словам. Есть что-то, что поможет мне лучше ее оценить?""",dpl_ask_Camilla_Leave:Сейчас нет - но в следующий раз я что-нибудь принесу.,
dpl_RossResponseMoveCamilla3AY,DialogOptionSelected,"$option == dpl_ask_Camilla_Ross3A
dpl_lcCMD dpl_CheckLC",,"Росс улыбается: ""Конечно, та самая талантливая девушка, которую вы рекомендовали. Я помню, она в департаменте безопасности Лаборатории. Вы принесли что-нибудь, чтобы я могла оценить ее лучше?""",dpl_ask_Camilla_Ross3:Да - пожалуйста - взгляните на мои корабли!,
dpl_RossResponseMoveCamilla3AN,DialogOptionSelected,$option == dpl_ask_Camilla_Ross3A,,"Росс улыбается: ""Конечно, та самая талантливая девушка, которую вы рекомендовали. Я помню, она в департаменте безопасности Лаборатории. Вы принесли что-нибудь, чтобы я могла оценить ее лучше?""",dpl_ask_Camilla_Leave:Сейчас нет - но в следующий раз я что-нибудь принесу.,
dpl_RossResponseMoveCamilla3,DialogOptionSelected,$option == dpl_ask_Camilla_Ross3,"$global.dpl_proveCamilla = true
$global.dpl_movedCamilla = true
$market.dpl_asked_camilla_factory = true","Вы приглашаете Росс осмотреть ваш флот и показываете свои корабли. Затем представляете ей ваш великолепный логистический центр. Увидев его, Росс потрясенно произносит: ""Это... искусство.""",dpl_ask_Camilla_Ross4:Вот видите? Я не шучу.,
dpl_RossResponseMoveCamilla4,DialogOptionSelected,$option == dpl_ask_Camilla_Ross4,"AddCredits 120000
AdjustRepPerson ross_higgs  COOPERATIVE 2
unset $global.dpl_askedCamilla","После осмотра вашего флота Росс все еще под впечатлением: ""Спасибо, что обратили мое внимание на Камиллу, капитан $playerName. Она и правда гений. Вот, примите эти кредиты за то, что нашли талант и порекомендовали ее в инженерный департамент. Если заметите еще одаренных людей, обязательно сообщайте. Я все организую как можно скорее.""",dpl_ask_Camilla_Leave:Звучит отлично. До встречи!,
dpl_ElizaResponseMoveCamilla,PopulateOptions,"$id == eliza_lovelace score:1000
$rel > 0.3
!$global.dpl_movedCamilla
$global.dpl_askedCamilla",,,dpl_ask_Camilla_Eliza:Привет - Элиза - ты слышала о Камилле Винер?,
dpl_ElizaResponseMoveCamilla1,DialogOptionSelected,$option == dpl_ask_Camilla_Eliza,ShowPersonVisual,"Элиза ненадолго задумывается, затем мягким голосом отвечает: ""А, Камилла, да. Я помню ее - впечатляющая студентка нашей академии, она изучала использование фазового пространства для ускорения связи и вычислений. И, насколько знаю, потом она перешла в департамент безопасности Лаборатории.""",dpl_ask_Camilla_Eliza1:Вау - значит ты ее хорошо знаешь. Тогда почему не предложила ей должность здесь?,
dpl_ElizaResponseMoveCamilla2,DialogOptionSelected,$option == dpl_ask_Camilla_Eliza1,$global.dpl_askElizaCamilla = true,"Элиза вздыхает: ""Она затронула некоторые фундаментальные пределы распространения информации в фазовом пространстве, и это не ее вина. Я хотела предложить ей должность исследователя, потому что само открытие такого предела уже крайне впечатляет. Но часть членов комитета резко выступила против моего предложения. Поэтому мне пришлось отказаться от этой идеи.""",dpl_ask_Camilla_Eliza2:Кто именно это сделал? Просто из любопытства.,
dpl_ElizaResponseMoveCamilla3,DialogOptionSelected,$option == dpl_ask_Camilla_Eliza2,,"Элиза улыбается: ""Тебе действительно интересна эта история, да? Что удивительно, это был ее наставник - чрезвычайно уважаемый исследователь, работавший в Фазовой Лаборатории еще когда я была капитаном. Он старший член комитета и присутствовал тогда. Его не устроило, что этот предел вообще существует, и он убедил остальных, что направление исследований Камиллы недостаточно перспективно. Иронично, не так ли. И, кстати, ты не должен(на) никому об этом рассказывать, хорошо? Я говорю тебе это только потому, что мы друзья.""",dpl_ask_Camilla_Eliza3:Конечно - это еще один наш секрет. Кстати - можешь помочь Камилле перевестись куда-нибудь еще?,
dpl_ElizaResponseMoveCamilla4,DialogOptionSelected,$option == dpl_ask_Camilla_Eliza3,,"Элиза вздыхает: ""К сожалению, нет. Как видишь, я ограничена решением комитета. Я не могу просто назначать людей по собственной воле. Главы других департаментов могут подавать такие заявки, и обычно им не мешают. Надеюсь, эта информация будет тебе полезна.""",dpl_ask_Camilla_Leave:Спасибо за информацию! До встречи!,
dpl_MoveCamillaLeave,DialogOptionSelected,$option == dpl_ask_Camilla_Leave,"ShowDefaultVisual
EndConversation",,,
dpl_CamillaMoveToFactory,PickGreeting,"$id == camilla_wiener
$global.dpl_movedCamilla
$global.dpl_proveCamilla
!$global.dpl_askedCamilla
!$market.dpl_asked_camilla_factory","ShowImageVisual industrial_megafacility
AdjustRepPerson camilla_wiener COOPERATIVE 10
unset $global.dpl_movedCamilla
unset $global.dpl_proveCamilla
dpl_lcCMD dpl_moveCamilla","На ваш запрос связи приходит автоматический ответ: ""Ошибка! Этот человек больше не числится в Департаменте безопасности Лаборатории. Пожалуйста, все обсуждения проводите лично."" Поэтому вы отправляетесь туда на шаттле.

К вашему удивлению, когда вы подходите по адресу Камиллы, маленькая ""тех-камера"" исчезла. Пока вы отмечаете, насколько быстро сработала Росс, к вам подходит офицер и передает письмо от технического специалиста Камиллы Винер. В письме она благодарит вас за помощь и сообщает, что теперь находится в Lab Factory. В конце она оставляет новый адрес своего кабинета.",dpl_ask_Camilla_Leave2:Уйти.,
dpl_CamillaMoveToFactory1,DialogOptionSelected,$option == dpl_ask_Camilla_Leave2,"ShowDefaultVisual
EndConversation NO_CONTINUE",,,
,,,,,,
#Ask Camilla about lab factory,,,,,,
dpl_CamillaAskFactoryCheck,PopulateOptions,"$id == camilla_wiener
$rel > 0.01
!$market.dpl_ask_camilla_factory
$market.dpl_asked_camilla_factory",,,dpl_ask_camilla_factory:Камилла - как тебе новый кабинет?,
dpl_CamillaAskFactory,DialogOptionSelected,$option == dpl_ask_camilla_factory,"ShowPersonVisual
$market.dpl_ask_camilla_factory = true","Камилла смотрит вам в глаза: ""Сэр $playerName, я даже не знаю, какими словами выразить свою благодарность. Спасибо вам за все, что вы для меня сделали!""",dpl_ask_camilla_factory1:Тебе стоит благодарить себя. Это именно твоя работа заставила людей тебя заметить.,
dpl_CamillaAskFactory1,DialogOptionSelected,$option == dpl_ask_camilla_factory1,,"Камилла улыбается: ""Я рада, что вам нравятся мои работы. Я с удовольствием поделюсь с вами всем, что вам интересно. Примите мою глубочайшую благодарность.""",dpl_ask_camilla_factory2:Звучит здорово. А как тебе сама Lab Factory?,
dpl_CamillaAskFactory2,DialogOptionSelected,$option == dpl_ask_camilla_factory2,AdjustRepPerson camilla_wiener COOPERATIVE 5,"Камилла смотрит в окно кабинета: ""Спасибо, что беспокоитесь обо мне, я довольна. У меня здесь собственный кабинет, а люди в инженерном департаменте доброжелательные. Я счастлива своей новой жизнью. В департаменте безопасности я даже не могла о таком мечтать.""",dpl_ask_camilla_factory3:Рад(а) это слышать - продолжай в том же духе!,
dpl_CamillaAskFactory3,DialogOptionSelected,$option == dpl_ask_camilla_factory3,,"Камилла широко улыбается: ""Обязательно! Спасибо, сэр $playerName!""",dpl_ask_camilla_factory4:Отлично! Рад(а) - что у тебя все хорошо. До встречи.,
dpl_CamillaAskFactory4,DialogOptionSelected,$option == dpl_ask_camilla_factory4,,"Камилла машет вам рукой: ""До встречи, сэр $playerName! Заходите почаще!""",dpl_ask_camilla_factory_leave:Уйти,
dpl_CamillaAskFactoryLeave,DialogOptionSelected,$option == dpl_ask_camilla_factory_leave,"ShowDefaultVisual
EndConversation",,,
,,,,,,
#Camilla wants lobster,,,,,,
dpl_CamillaResponseOfferLobster,PopulateOptions,"$id == camilla_wiener score:1000
$rel > 0.01
$market.dpl_ask_camilla_lobster","SetEnabled dpl_CamillaMakeOffering false
SetTooltip dpl_CamillaMakeOffering ""У вас нет омаров в грузовом отсеке.""
FireBest dpl_CamillaOfferingOptionCheck",,0:dpl_CamillaMakeOffering:Предложить Камилле немного лобстеров. (5 единиц),
dpl_CamillaResponseOfferLobsterMoved,PopulateOptions,"$id == camilla_wiener score:1000
$rel > 0.01
$market.dpl_asked_camilla_factory","SetEnabled dpl_CamillaMakeOffering false
SetTooltip dpl_CamillaMakeOffering ""У вас нет омаров в грузовом отсеке.""
FireBest dpl_CamillaOfferingOptionCheck",,0:dpl_CamillaMakeOffering:Предложить Камилле немного лобстеров. (5 единиц),
dpl_CamillaOfferingOptionCheck,dpl_CamillaOfferingOptionCheck,PlayerHasCargo lobster 5,"SetEnabled dpl_CamillaMakeOffering true
SetTooltip dpl_CamillaMakeOffering ""Предложить Camilla 5 единиц омаров.""",,,
dpl_CamillaOfferingAlreadyMade,DialogOptionSelected,"$option == dpl_CamillaMakeOffering
$offeringMade score:100",,"""Вау, спасибо за такой добрый подарок, сэр $playerName,"" Камилла выглядит удивленной: ""Я еще не доела всех лобстеров, что вы принесли в прошлый раз, а выбрасывать хоть одного - грех. Может, в следующий раз?""",,
dpl_CamillaOfferingEnough,DialogOptionSelected,$option == dpl_CamillaMakeOffering,"SetTextHighlightColors buttonShortcut
SetTextHighlights ""5"" ""lobster""","""Вау, сэр $playerName, вы правда делаете мне такой щедрый подарок?"" Вы видите, как у Камиллы сияют глаза: ""Те самые знаменитые лобстеры сектора... Можно попросить 5 единиц? Я буду их обожать, очень-очень!""","0:dpl_CamillaGiveOffering:Передать 5 лобстеров
1:dpl_CamillaCancelOffering:Неважно",
dpl_CamillaGiveOffering,DialogOptionSelected,$option == dpl_CamillaGiveOffering,"AddText ""Camilla благодарна за ваши добрые подношения и широко улыбается.""
AddRemoveCommodity lobster -5 true
AdjustRepActivePerson 5
$offeringMade = true 30
FireAll PopulateOptions",,,
dpl_CamillaCancelOffering,DialogOptionSelected,$option == dpl_CamillaCancelOffering,FireAll PopulateOptions,,,
,,,,,,
#Camilla Installs LogisticCenter,,,,,,
dpl_LogisticCenter,PopulateOptions,"$id == camilla_wiener
$rel > 0.3
$market.dpl_asked_camilla_tech",,,AskLC:Попросить Камиллу модифицировать ваши корабли.,
dpl_LogisticCenterMoved,PopulateOptions,"$id == camilla_wiener
$rel > 0.3
$market.dpl_asked_camilla_factory",,,AskLC:Попросить Камиллу модифицировать ваши корабли.,
dpl_LogisticCenter1,DialogOptionSelected,$option == AskLC,FireAll dpl_PopulateLCOptions,"Камилла выходит из своей маленькой ""тех-камеры"" и идет с вами к доку: ""Итак, сэр $playerName, чем могу помочь?""",,
#LogisticCenter options,,,,,,
dpl_LC_SelectionOption,dpl_PopulateLCOptions,,,,dpl_LC_Selection:Спросить Камиллу о подробностях,
dpl_LC_Leave,dpl_PopulateLCOptions,,"SetShortcut dpl_LC_Leave ""ESCAPE""",,dpl_LC_Leave:Поблагодарить Камиллу и уйти,
dpl_LC_LeaveSel,DialogOptionSelected,$option == dpl_LC_Leave,"ShowDefaultVisual
EndConversation",,,
# Go Back option,,,,,,
dpl_LC_GoBack,DialogOptionSelected,$option == dpl_LCGoBack,FireAll dpl_PopulateLCOptions,,,
#Select Ship,,,,,,
