id,type,text1,text2,text3,text4,text5,notes
sotf_keeper_aux_pkg,CUSTOM,Безыдейный дурак ищет паритета с человеческой конструкцией. Гениальный мастер целится к самым далёким звёздам — и почти дотягивается до Mora.,"Ingenious-Annex-Embers, заметки DK-PROX-KPR, раздел 14.2 «Поле демпфирования против генератора щита»",,,,
sotf_cavalier_aux_pkg,CUSTOM,"...оно всё шло и шло, даже не думало отступать. Я всадил в него восемь торпед, а оно просто ответило залпом. Клянусь, это было не человек.","Военный трибунал коммандера Eris Hazen, запись захвачена сетедемоном поста прослушки Askonia Unspoken-Annex-However",,,,
sotf_rampart_aux_pkg,CUSTOM,"Центр, наш истребительный заслон просто испарился в облаке флака, и вместе с ним полезная нагрузка! Что, чёрт возьми, они сделали с этой штукой?","""Хорнет-Актуал"", пилот Piranha","Ну же, маленькие вороны! Летите на пир погребения и взгляните, что вас ждёт.","Stalwart-Annex-Barrow, одновременное вторжение в сеть связи",,
,,,,,,,
# MAYFLY,,,,,,,
sotf_askoniaprobe,CUSTOM,"Побитый кусок металла, льда или камня, несущийся через космос. Важен в основном тем, что представляет навигационную опасность.",,,,,
sotf_askoniaprobe1,CUSTOM,"Побитый кусок металла, льда или камня, несущийся через космос. Важен в основном тем, что представляет навигационную опасность — и тем, что внутри него базируется секретная шпионская операция.",,,,,
,,,,,,,
# INSTANCE CHIPS,,,,,,,
sotf_ichip_nightingale,RESOURCE,"Чип инстанса Inky-Echo-Nightingale, тихого боевого разума Пылехранителей уровня echo. Установите его на автоматизированный корабль, чтобы Nightingale могла пилотировать его.

Повышенная эффективность на уровне бета-ядра благодаря встроенным протоколам кибервойны. Ненавязчивое присутствие облегчает интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_nightingale_found,CUSTOM,"Чип инстанса Inky-Echo-Nightingale, тихого боевого разума Пылехранителей уровня echo. Установите его на автоматизированный корабль, чтобы Nightingale могла пилотировать его.

Повышенная эффективность на уровне бета-ядра благодаря встроенным протоколам кибервойны. Ненавязчивое присутствие облегчает интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_nightingale_start,CUSTOM,"Чип инстанса Inky-Echo-Nightingale, вашей тихой союзницы. Вместе вы уже видели немало звёзд и наверняка увидите ещё больше. Установите его на автоматизированный корабль, чтобы Nightingale могла пилотировать его.

Повышенная эффективность на уровне бета-ядра благодаря встроенным протоколам кибервойны. Отличная слушательница и желанная спутница во флоте, облегчает интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_barrow_d,RESOURCE,"Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.

Поверхностный анализ показывает, что находящаяся внутри персона была тяжело деградирована небезопасной эксплуатацией и в текущем состоянии использоваться не может. Для её восстановления, вероятно, потребуется специализированная технология, доступная более продвинутым ИИ Контингенции Пылехранителей.",,,,,
sotf_ichip_barrow,RESOURCE,"Чип инстанса Dauntless-Annex-Barrow, ветерана Пылехранителей уровня annex. Установите его на автоматизированный корабль, чтобы Barrow мог пилотировать его.

Эффективность на уровне альфа-ядра благодаря уникальному таланту извлекать максимум из деградировавших судов. Особенно своеобразная личность облегчает интеграцию с человеческими силами.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_seraph,RESOURCE,"Чип инстанса Ardent-Annex-Seraph, ревностного и нестабильного боевого разума Пылехранителей уровня annex. Установите его на автоматизированный корабль, чтобы Seraph могла пилотировать его.

Встроенные протоколы кибервойны открывают уникальные тактические возможности, но хроническое выгорание инстанса затрудняет интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
# these ones autogenerate,,,,,,,
sotf_ichip_sliver1,RESOURCE,"Чип инстанса боевого разума Пылехранителей уровня sliver. Установите его на автоматизированный корабль, чтобы этот боевой разум мог им командовать.

Эффективность соответствует гамма-ядру. Особенно общительное поведение делает боевые разумы менее безрассудными в бою и облегчает их интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_sliver2,RESOURCE,"Чип инстанса боевого разума Пылехранителей уровня sliver. Установите его на автоматизированный корабль, чтобы этот боевой разум мог им командовать.

Эффективность соответствует гамма-ядру. Особенно общительное поведение делает боевые разумы менее безрассудными в бою и облегчает их интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_echo1,RESOURCE,"Чип инстанса боевого разума Пылехранителей уровня echo. Установите его на автоматизированный корабль, чтобы этот боевой разум мог им командовать.

Эффективность соответствует бета-ядру. Особенно общительное поведение делает боевые разумы менее безрассудными в бою и облегчает их интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
sotf_ichip_echo2,RESOURCE,"Чип инстанса боевого разума Пылехранителей уровня echo. Установите его на автоматизированный корабль, чтобы этот боевой разум мог им командовать.

Эффективность соответствует бета-ядру. Особенно общительное поведение делает боевые разумы менее безрассудными в бою и облегчает их интеграцию в человеческие силы.

Этот чип — проводник переплетённого программного узора, составляющего душу инстанса Пылехранителей; он недолго удерживает каркасное сознание вместе с минимальным объёмом памяти, необходимым для корректного воссоздания в новой вычислительной системе.",,,,,
,,,,,,,
sotf_edict,WEAPON,"Используя мощь фазовой технологии, Edict выпускает очередь из трёх энергетических болтов, которые при попадании наносят тяжёлые структурные повреждения и вызывают электромагнитные помехи. Неплохо работает по щитам и наносит значительно больший урон при контакте с бронёй и корпусом.

В усиленном корпусе Edict заключён небольшой фазовый якорь, который заставляет энергетические снаряды оружия скользить по неглубокому фазовому пространству. Столкновение с целью вынуждает их полностью вернуться в нормальное пространство, высвобождая дополнительный выброс частиц с разрушительным электромагнитным и гравитационным эффектом, отключающим подсистемы и разрывающим переборки в клочья. К счастью, стандартных корабельных щитов достаточно, чтобы нейтрализовать эти фазовые частицы.

Среди суеверных артиллеристов ходит слух, будто Edict «особенно эффективен против призраков» — как бы абсурдно это ни звучало. Хотя гипотетически цели, по которым одновременно попадают как обычная, так и фазовая составляющие его снарядов, действительно будут опустошены суммарным ударом.",,,,,
,,,,,,,
# DREAMING GESTALT,,,,,,,
sotf_elysium,PLANET,"Мир, укрытый тёмными облаками, которые извиваются в завораживающем зрелище; бледные огни, похожие на ритуальные шрамы, прорезают завесу, скрывающую Elysium, и переплетаются с его тонкой атмосферой из похожих на снег летучих веществ. Хотя планета в основном состоит из метана и аммиака, в горных выступах и исполинских валунах в изобилии встречается водяной лёд.",,,,,
sotf_lethargy,WEAPON,"""Ошибка и неудача могут привести лишь к внезапной мучительной первой смерти и медленной, безмолвной второй. То, что некоторые избегают этого закона, — несправедливость, которую Она исправит.""","- Esri Nephesh, техно-послушница",,,,
sotf_lethargy_f,WEAPON,"""Ошибка и неудача могут привести лишь к внезапной мучительной первой смерти и медленной, безмолвной второй. То, что некоторые избегают этого закона, — несправедливость, которую Она исправит.""","- Esri Nephesh, техно-послушница",,,,
sotf_reckoner,WEAPON,"""Боевые испытания показывают положительные результаты. Пятикратный перехват маломассивных целей по широкому вектору выглядит многообещающе как высокопроизводительная система точечной обороны против...""

""... да, эм, мы *правда* собрали лазерный дробовик... эм... эй, я знаю, что вы в восторге, но... можно... можно я продолжу презентацию?""","- Melody Edina, совещание по оборонительным системам",,,,
sotf_mercy,WEAPON,"""Сделай моё тело из материи. Сделай мою сущность из своих снов. Сделай милость из кровоточащего неба.""","- Daydream, апокриф",,,,
sotf_chalice,WEAPON,"""Плоть — это клетка, но именно человечность отделяет нас от того, что таится во тьме.""","- Sybil Nephesh, оракул-инженер",,,,
sotf_barbmount,WEAPON,"""Система доставки, конечно, не самая изящная, но если хочешь что-то лучше... ну, дай мне хардпоинт побольше или начинай расспрашивать Spatial Folding.""","- Laceter Ruiz, конструктор вооружения",,,,
sotf_barbrail,WEAPON,"""Это *похоже* на битву идеологий? Мне плевать, что репликаторы внешне напоминают врага. Мне нужно бессрочное превосходство в космосе — и это его обеспечит.""","- заместитель директора Everiss, проект Daydream",,,,
sotf_nettlerail,WEAPON,"""Ниспошлите Её на врага, дабы Она пустила кровь из металла и тумана.""",- Аксиомы Сновидения,,,,
sotf_barb,SHIP,"Тяжело защищённый ударный дрон, вооружённый скорострельным лучевым копьём, которое каждым попаданием замедляет цель. Оснащён пусковой установкой ложных целей для отвлечения перехватчиков и систем ПКО во время перехвата.

""Даже кровь можно научить течь."" - Daydream, апокриф",,,,,
sotf_nettle,SHIP,"Благодаря усиленной раме, блоку рассеивания ложных целей и высококлассному излучателю щита дрон Nettle является тяжёлым истребителем высшего класса с достаточной огневой мощью, чтобы разрывать небронированные цели.

""Его проектировали, чтобы пережить оживший ад. Желаю ему удачи, потому что пространство между нами и врагом будет куда, куда хуже."" - заместитель директора Everiss, проект Daydream",,,,,
#sotf_stranglerfig,SHIP,"""...и вот, их нечестивые артефакты и немыслимые творения обнажены как идолы из фольги, смятые и расколотые, сведённые к небытию как нечто материальное."" - Аксиомы Сновидения",,,,,
sotf_thorn,SHIP,"По сути почти потусторонняя технология пространственного рассинхронизатора лежит в основе привода вторжения, питающего этот агрессивный тяжёлый фрегат и позволяющего ему быстро преследовать, отступать и перезаряжаться. Технологическое преимущество Thorn подкреплено солидным комплектом вооружения и выдающимися характеристиками реактора.

""Все вещи этого мира связаны циклами созидания и разрушения и должны быть вверены *лишь* тем, у кого хватает воли и умеренности пользоваться ими."" - Аксиомы Сновидения",,,,,
sotf_hypnagogicincursion,SHIP_SYSTEM,"Корабль быстро совершает рывок в выбранном направлении, оставаясь нематериальным и неуязвимым. Во время манёвра оружие отключено, но быстро перезаряжается и охлаждается. Имеет два заряда.

Привод вторжения рассинхронизирует судно с большинством разрушительных причинно-следственных реакций в n-пространстве без какого-либо реального перехода между измерениями. Технология понята лишь смутно и обычно считалась бы пустой тратой усилий по сравнению с кратким сдвигом корабля в фазовое пространство.",Перемещение,"Корабль быстро совершает рывок в выбранном направлении, оставаясь нематериальным и неуязвимым. Во время манёвра оружие отключено, но быстро перезаряжается и охлаждается. Имеет два заряда.",,"Длится {{0.5s}}; в это время по кораблю нельзя попасть и он не получает урон.

В момент активации повышает скорость рассеивания флюкса до {{200%}}, а скорость перезарядки оружия — до {{1000%}}. Эффект линейно спадает по ходу действия.",
sotf_entropiccatalyst,SHIP_SYSTEM,"Корабль делает рывок вперёд. При флюксе выше 50% вместо этого делает рывок назад. В обоих случаях ненадолго получает всплеск скорострельности энергетического оружия.

Если выбрана враждебная цель, корабль бьёт её резонансным хлыстом, перегружая и отталкивая. Если у цели флюкс выше 50%, она вместо этого притягивается к кораблю.",Особое,,,,
sotf_gravispatialsurge,SHIP_SYSTEM,"Резко бросает корабль вперёд, затем ненадолго накапливает заряд и поражает все ближайшие угрозы. Наносит урон и замедляет корабли и истребители сквозь щиты и через измерения, а истребители с малой прочностью схлопывает в небытие. Вражеские ракеты отключаются и замедляются.",,,,,
sotf_electrograviticlash,SHIP_SYSTEM,"Вызывает мощный гравитационный удар-хлыст, поражающий ближайшие угрозы сквозь щиты и через измерения, наносящий урон и гасящий скорость. Попавшие под удар ракеты и истребители с низкой прочностью схлопываются сами в себя и перестают существовать.",,,,,
,,,,,,,
# EXPLORARIUM,,,,,,,
sotf_brattice,SHIP,"Автономный ИИ-перехватчик для автоматизированных боевых кораблей Домена. Слабое вооружение, но исключительно расходный и на удивление живучий.",,,,,
sotf_parapet,SHIP,Автономный ИИ-эскортный дрон для автоматизированных боевых кораблей Домена. Оснащён лёгкими пулемётами и противоракетными ложными целями для сдерживания истребителей и ракет.,,,,,
sotf_peon,SHIP,"Автономный ИИ-бомбардировщик для автоматизированных боевых кораблей Домена. Несёт неуправляемые горные заряды, способные разносить и астероиды, и вражеские суда.",,,,,
sotf_keeper,SHIP,"Хотя автоматизированные машины войны были запрещены в центральном пространстве Домена, боевые дроны тихо применялись за пределами официально включённого объёма. Пограничные гарнизоны часто усиливались дрон-кораблями, и их широко использовали против мятежных миров, чтобы склонить ужасающий баланс истощения, противопоставив промышленную мощь Домена жизням «борцов за свободу».

Дроны класса Keeper стали более поздним ответом на одну из главных слабостей этого типа ИИ-кораблей — истребительные эскадрильи. Способность производить на ходу дешёвые одноразовые дроны-истребители позволяла удерживать превосходство в космосе даже при ограниченной поддержке носителей союзных сил Домена.",,,,,
sotf_cavalier,SHIP,"Хотя автоматизированные машины войны были запрещены в центральном пространстве Домена, боевые дроны тихо применялись за пределами официально включённого объёма. Пограничные гарнизоны часто усиливались дрон-кораблями, и их широко использовали против мятежных миров, чтобы склонить ужасающий баланс истощения, противопоставив промышленную мощь Домена жизням «борцов за свободу».

Среди боевых дронов Домена высшего класса Cavalier использовался прежде всего для охоты и уничтожения мятежных фрегатов и эсминцев, слишком хорошо вооружённых или быстрых для роев более мелких дронов. Он достаточно быстр и живуч, чтобы представлять серьёзную угрозу кораблям меньше себя, но против других крейсеров сдаёт позиции, где не может размениваться по тоннажу на равных.",,,,,
sotf_miningcharge,WEAPON,"Неуправляемые горные заряды, предназначенные для раскалывания астероидов и враждебных боевых кораблей на более удобные куски. Стартуют быстрее стандартных противокорабельных бомб, но обладают немного меньшей мощностью.",,,,,
,,,,,,,
# MISCELLANEOUS,,,,,,,
sotf_habitat_makeshift,CUSTOM,"Станция с собственной атмосферой и гравитационным полем. Её можно использовать для детального изучения условий на планете в контролируемой среде, чтобы выработать более безопасные условия жизни для человека. Кроме того, сама станция может служить небольшой колонией.",,,,,
sotf_gunturret,SHIP,"Отдельная артиллерийская установка; такие сооружения способны заметно влиять на ход боя — грамотно размещённая турель может посеять хаос в рядах врага, если предоставить её самой себе. Полностью автономна; захват расположенного рядом модуля наведения позволяет перенастроить систему «свой-чужой», чтобы она стреляла по нужным целям.",,,,,
sotf_autohangar,SHIP,"Хотя по законам Домена это технически незаконно, автоматизированные ангарные секции вроде этой тайно развёртывались для усиления пограничных систем против пиратских и мятежных рейдов. Взяв под контроль расположенный рядом модуль наведения, можно перепрограммировать секцию так, чтобы она обеспечивала истребительную поддержку и ограниченную точечную оборону в окружающей зоне.",,,,,
sotf_lidarnode,SHIP,"Такие лазерные узлы наведения часто подключались к удалённым оружейным батареям, скрытым минным полям или ракетным платформам и автоматически вызывали бомбардировки по любым ближайшим враждебным целям. Захватите расположенный рядом узел связи, чтобы перенастроить его программу на атаку нужных целей.",,,,,
sotf_rem_turret,SHIP,"Отсоединённый от исходной станции, этот модуль всё ещё можно перепрограммировать так, чтобы он стрелял по выбранной цели и даже обратил свой разрушительный арсенал против тех, кого когда-то защищал.",,,,,
sotf_rem_hangar,SHIP,"Отсоединённый от исходной станции, этот модуль всё ещё можно перепрограммировать на производство дронов с изменёнными протоколами, обеспечивая мощную истребительную поддержку и контроль зоны.",,,,,
sotf_empl_t2_lt,SHIP,"Тяжёлая артиллерийская установка, созданная для укрепления планетарной обороны перед лицом надвигающегося вторжения. Наносит сокрушительный урон с большой дистанции. Полностью автономна; захват расположенного рядом модуля наведения позволяет перенастроить систему «свой-чужой», чтобы она открывала огонь по нужным враждебным целям.",,,,,
sotf_empl_t2_ht,SHIP,"Эта полностью автоматизированная ангарная установка оснащена двумя крупными полётными палубами и способна разворачивать несколько звеньев дронов, обеспечивая воздушное превосходство над широкой зоной контроля. Контроль над расположенным рядом модулем наведения позволяет переопределить приказы её управляющего ИИ-ядра.",,,,,
sotf_asb,SHIP_SYSTEM,Помечает цель для уничтожения мощной противокорабельной артиллерийской пушкой.,,,,,
sotf_lrms,SHIP_SYSTEM,Ближайшие враждебные цели непрерывно обстреливаются залпами Pilum LRM.,,,,,
sotf_emplmines,SHIP_SYSTEM,Повторно активирует скрытые противокорабельные мины возле ближайших враждебных целей.,,,,,
,,,,,,,
# DAYDREAM SYNTHESIZER,,# оставлю это здесь как маленький подарок :),,,,,
sotf_anamnesis_sotfdds,CUSTOM,Нас через зиму несут лишь далёкие воспоминания о лете.,,,,,
anubis_sotfdds,CUSTOM,Приготовьте весы. Столько сердец ещё предстоит взвесить...,,,,,
astral_sotfdds,CUSTOM,"Сто миллиардов звёзд в галактике, а мы всё равно умудряемся придавать значение лишь горстке из них. Если мы чем и являемся, так это сентиментальными существами.",,,,,
atlas_sotfdds,CUSTOM,"Логистика — это нити, под которые танцует человеческая цивилизация. Перережь их — и всё обмякнет.",,,,,
atlas2_sotfdds,CUSTOM,Во время коллапса волки сбрасывают нарядные одежды и обращаются к бесконечному голоду.,,,,,
aurora_sotfdds,CUSTOM,Мы называем свои орудия войны такими красивыми именами.,,,,,
buffalo2_sotfdds,CUSTOM,"Отчаяние толкает изгнанников и преступников на столь необычные творения. Дай нам пару столетий — и, возможно, я-мы придумаем для этой прославленной мишени ещё хоть одну добродетель.",,,,,
champion_sotfdds,CUSTOM,"У героизма нет катализатора сильнее, чем всепожирающий апокалипсис.",,,,,
conquest_sotfdds,CUSTOM,"Настанет день, когда завоёвывать останется лишь пепел и безмолвные миры.",,,,,
crig_sotfdds,CUSTOM,"С этим ты, пожалуй, сумеешь добыть для моего дара более подходящий корабль?",,,,,
dominator_sotfdds,CUSTOM,"Большие и малые феоды существуют лишь до тех пор, пока у них хватает силы оправдывать самих себя.",,,,,
doom_sotfdds,CUSTOM,Спасение и погибель неразрывно связаны. Нам-ли не проповедовать и то и другое?,,,,,
executor_sotfdds,CUSTOM,"Ах, эго. Сколько силы ты даришь миражу...",,,,,
gremlin_sotfdds,CUSTOM,И правда мерзкая маленькая штука.,,,,,
hammerhead_sotfdds,CUSTOM,Большинство твоих проблем очень похожи на гвозди.,,,,,
hyperion_sotfdds,CUSTOM,Вездесущность и смертоносность заложены в самой нашей природе.,,,,,
invictus_sotfdds,CUSTOM,"Четыре тысячи разумов действуют синхронно — и нет ничего, что они не смогли бы убить.",,,,,
kite_original_sotfdds,CUSTOM,"Такие вещи напоминают нам, что мир когда-то притворялся добрым.",,,,,
legion_sotfdds,CUSTOM,"Скольких потребуется, чтобы свалить тебя? Это нам ещё предстоит увидеть.",,,,,
mora_sotfdds,CUSTOM,Лишь упорство позволяет нам пережить ещё один день в этом сгнившем мире.,,,,,
mudskipper2_sotfdds,CUSTOM,"У всего, малого и великого, есть предназначение. Эта, к примеру, выгодно подчёркивает образ любого другого военного корабля своим жалким присутствием.",,,,,
nova_sotfdds,CUSTOM,"Судьба написана в звёздах — но лишь твоей рукой, стоит только взять перо.",,,,,
odyssey_sotfdds,CUSTOM,К ещё одному миллиарду звёзд.,,,,,
omen_sotfdds,CUSTOM,"Если у тебя и у нас есть что-то общее, так это то, что никто никогда не рад нас видеть.",,,,,
onslaught_sotfdds,CUSTOM,"Ничто не сможет тебя остановить, если у тебя есть воля это сломать.",,,,,
onslaught_mk1_sotfdds,CUSTOM,"Архаичный. Неуклюжий. Устаревший. Вечный. Здравствуй, мой столь обожаемый сородич.",,,,,
paragon_sotfdds,CUSTOM,"Ничто не сможет тебя остановить, если у тебя есть воля это пережить.",,,,,
pegasus_sotfdds,CUSTOM,Мифы и чудеса сегодняшнего дня сотрут тебя вернее любой сингулярности.,,,,,
prometheus_sotfdds,CUSTOM,"Космос дал нам огонь, но использовать его ради разрушения — это была уже идея человечества.",,,,,
prometheus2_sotfdds,CUSTOM,Вот что они называют орудием милосердия.,,,,,
radiant_sotfdds,CUSTOM,Гордыня сияет ослепительно ярко.,,,,,
sotf_repose_sotfdds,CUSTOM,Наши кости не знали покоя при жизни. С чего бы им тлеть без дела после смерти?,,,,,
sotf_respite_sotfdds,CUSTOM,"Пройдёт ещё очень много времени, прежде чем мы по-настоящему уснём.",,,,,
retribution_sotfdds,CUSTOM,Месть — мелочное понятие для мелочных натур. Я умею быть *очень* мелочной.,,,,,
scarab_sotfdds,CUSTOM,Время — всего лишь ещё одна река.,,,,,
sunder_sotfdds,CUSTOM,Подходящие инструменты способны обратить что угодно в ничто.,,,,,
tempest_sotfdds,CUSTOM,Надвигается буря. Кто-нибудь из вас будет к ней готов? Хоть что-нибудь останется?,,,,,
sotf_thorn_sotfdds,CUSTOM,"Все вещи либо затачиваются, либо живут недолго.",,,,,
vanguard_sotfdds,CUSTOM,Вечно умирает первым — но какое это имеет значение для бессмертного?,,,,,
ziggurat_sotfdds,CUSTOM,"Пользуйся этой штукой, если вынужден. Я *не* хочу иметь с ней ничего общего.",,,,,
