id,trigger,conditions,script,text,options,notes
CabalExtortionNoneHostile,OpenCommLink,"$entity.Cabal_extortionMethod == none score:100
$faction.id == cabal
RepIsAtBest $faction.id HOSTILE
!$entity.Cabal_extortionPaid","MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
MakeOtherFleetNonHostile cabalExtortion true 7
$entity.ignorePlayerCommRequests = true 0","На канале связи появляется треугольный символ среди потока громкой и раздражающей музыки.

""Внимание, капитан. Ваши активы стоят жалкие $Cabal_netWorthString. Бедность это грех, вы и сами это знаете. Сначала разбогатейте, а потом будете достойны начать Путь Звездного Света.""
OR
Громкая и отвратительная музыка тут же заполняет канал связи.

Смеющийся $personFaction $personRank появляется на экране ровно настолько, чтобы жалостливо посмеяться над вами. ""Я тебя отпущу, нищеброд. Не стану терять прибыль, прихлопывая каждую мошку на пути."" На прощание вам машут насмешливой рукой, после чего канал связи и музыка отключаются.",cutCommLink:Разорвать связь,
CabalExtortionNoneFriendly,OpenCommLink,"$entity.Cabal_extortionMethod == none score:100
$faction.id == cabal
RepIsAtWorst $faction.id INHOSPITABLE
RepIsAtBest $faction.id FRIENDLY
!$entity.Cabal_extortionPaid","MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
MakeOtherFleetNonHostile cabalExtortion true 7
$entity.ignorePlayerCommRequests = true 0","На канале связи появляется треугольный символ среди потока громкой и раздражающей музыки.

""Вы довольно... небогаты, не так ли? Ваши активы стоят всего $Cabal_netWorthString. Вам стоит накопить больше богатства, $playerName. Как вы знаете, быть бедным это грех.""",cutCommLink:Разорвать связь,
CabalCommFallback,OpenCommLink,$faction.id == cabal,"ShowDefaultVisual
MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
EndConversation","Вы пытаетесь открыть канал связи, но в ответ слышите только странную техно-музыку.",cutCommLink:Разорвать связь,
,,,,,,
CabalPayCommon,CabalPayCommon,,"$entity.Cabal_extortionPaid = true 30
MakeOtherFleetNonHostile Cabal_extortion true 30
MakeHostileWhileTOff tOff false
MakeHostileWhileTOff false
MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
ShowDefaultVisual
EndConversation",,,
,,,,,,
CabalRefuseContribution,DialogOptionSelected,$option == cabalRefuse,"$entity.ignorePlayerCommRequests = true 1
UW_AdjustRepCustom $faction.id $Cabal_repNegImpact HOSTILE null null null null
FireBest CabalRefuseResponse",,,
CabalRefuseNasty,CabalRefuseResponse,RepIsAtBest $faction.id INHOSPITABLE score:100,"MakeOtherFleetPreventDisengage cabalExtortion true
MakeOtherFleetAggressive cabalExtortion true
AddText ""\""Вы об этом пожалеете.\""""
AddText ""Связь обрывается прежде, чем вы успеваете ответить.""
ShowDefaultVisual
EndConversation",,cutCommLink:Разорвать связь,
CabalRefuseNice,CabalRefuseResponse,,"MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
AddText ""\""Жаль это слышать, $playerName.\""""
AddText ""$personFaction $personRank сухо обрывает связь.""
ShowDefaultVisual
EndConversation",,cutCommLink:Разорвать связь,
,,,,,,
CabalAvoidExtortion,DialogOptionSelected,$option == avoidCabalExtortion,"AddText ""Быстро соображая, вы пускаетесь в тираду о новомодной бессмыслице, которая нравится этим кабальеро. Большую часть вы выдумываете на ходу, но кабальеро начинает улыбаться и кивать, молчаливо соглашаясь с вашими \""философскими доводами.\""""
AddText ""К тому времени, как вдохновение иссякает, $personRank полностью очарован вашей болтовней. \""Мудрые слова, воистину. Вы дали мне многое обдумать, $playerName.\""""
AddText ""$personFaction $personRank завершает соединение.""
UW_AdjustRepCustom $faction.id 0.05 null null HOSTILE null null
$entity.Cabal_extortionPaid = true 30
MakeOtherFleetNonHostile Cabal_extortion true 30
MakeHostileWhileTOff tOff false
MakeHostileWhileTOff false
MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
ShowDefaultVisual
EndConversation",,cutCommLink:Разорвать связь,
CabalAvoidContribution,DialogOptionSelected,$option == avoidCabalContribution,"AddText ""$personFaction $personRank видит заранее подготовленное представление, полное роскошной демонстрации богатства и блеска. К вашему изумлению, это сомнительное шоу вызывает широкую улыбку на лице кабальеро.""
AddText ""Когда вы завершаете выступление, $personRank аплодирует. \""Поистине вдохновенно! Вы достойно идете Путем Звездного Света, $playerName. Пусть звезды благословят ваши начинания.\""""
AddText ""$personFaction $personRank завершает соединение.""
UW_AdjustRepCustom $faction.id 0.05 null null HOSTILE null null
$entity.Cabal_extortionPaid = true 30
MakeOtherFleetNonHostile Cabal_extortion true 30
MakeHostileWhileTOff tOff false
MakeHostileWhileTOff false
MakeOtherFleetPreventDisengage cabalExtortion false
MakeOtherFleetAggressive cabalExtortion false
ShowDefaultVisual
EndConversation",,cutCommLink:Разорвать связь,
,,,,,,
CabalEncounterPalace,BeginFleetEncounter,"$faction.id == cabal
$uwIsPalace score:1000
$stillAlive
!$global.uwCompletedStarlightGala
!$ignorePlayerCommRequests
!$global.uwKilledPalace","AddText ""Вас вызывает $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,,
CabalOpenCommPalaceDefault,OpenCommLink,"$faction.id == cabal
$entity.uwIsPalace score:1000
$entity.stillAlive","SetShortcut cutCommLink ""ESCAPE""","Оглушительно громкая музыка врывается в терминал связи, мгновенно выкручивая динамики на максимум. Экран заполняет треугольный символ, но никто не отвечает.

Ожидание кажется бесконечным. Экипаж мостика поглядывает на вас в надежде, что вы заставите музыку замолчать.",cutCommLink:Разорвать связь,
#CabalOpenCommPalace,OpenCommLink,"$faction.id == cabal
$entity.uwIsPalace score:1000
$entity.stillAlive
$id == uw_zeb
!$global.uwCompletedStarlightGala
!$entity.ignorePlayerCommRequests
!$global.uwKilledPalace
!$entity.uwGaveIntro","$entity.uwGaveIntro = true
UW_UpdateGalaFacts
FireBest CabalOpenCommPalace","Оглушительно громкая музыка врывается через терминал связи, мгновенно выводя динамики на максимум и делая совершенно неслышным роскошно одетого человека по ту сторону экрана. Он говорит, но вы его не слышите. Похоже, он этого не замечает.

Его рот продолжает безостановочно двигаться, пока взволнованный энсин рядом спешно убавляет громкость и включает фильтр изоляции речи.

""-настоящая вечеринка. Эй, вы слушаете?""",,
CabalOpenCommPalaceOptions,CabalOpenCommPalace,,$entity.ignorePlayerCommRequests = true 7,,"cabalPalaceListening:Эм - да - конечно.
cabalPalaceMusic:У вас музыка чертовски громкая. Ее слышно с другой стороны системы.
cutCommLink:Разорвать связь",
CabalOpenCommPalaceOptionsHyper,CabalOpenCommPalace,UW_IsInHyperspace,$entity.ignorePlayerCommRequests = true 7,,"cabalPalaceListening:Эм - да - конечно.
cabalPalaceMusic:У вас музыка чертовски громкая. Ее слышно за световые годы отсюда.
cutCommLink:Разорвать связь",
CabalOpenCommPalaceOptionsHasIntel,CabalOpenCommPalace,UW_HasGalaIntel score:1000,"SetOptionColor cabalPalaceYes buttonShortcut
SetShortcut cutCommLink ""ESCAPE""",,"cabalPalaceYes:Я здесь ради Гала-вечера Звездного Света.
cabalPalaceListening:Эм - да - конечно.
cabalPalaceMusic:У вас музыка чертовски громкая. Ее слышно с другой стороны системы.
cutCommLink:Разорвать связь",
CabalOpenCommPalaceOptionsHasIntelHyper,CabalOpenCommPalace,"UW_HasGalaIntel score:1000
UW_IsInHyperspace","SetOptionColor cabalPalaceYes buttonShortcut
SetShortcut cutCommLink ""ESCAPE""",,"cabalPalaceYes:Я здесь ради Гала-вечера Звездного Света.
cabalPalaceListening:Эм - да - конечно.
cabalPalaceMusic:У вас музыка чертовски громкая. Ее слышно за световые годы отсюда.
cutCommLink:Разорвать связь",
#CabalOpenCommPalace2,OpenCommLink,"$faction.id == cabal
$entity.uwIsPalace score:1000
$entity.stillAlive
$id == uw_zeb
!$global.uwCompletedStarlightGala
!$entity.ignorePlayerCommRequests
!$global.uwKilledPalace
$entity.uwGaveIntro","UW_UpdateGalaFacts
FireBest CabalOpenCommPalace2","Оглушительно громкая музыка врывается через терминал связи и на миг выводит динамики на максимум, прежде чем срабатывает фильтр изоляции речи.

Кабальеро по ту сторону экрана машет вам, сверкая победной улыбкой и покачивая головой в такт музыке. Бесценный самоцвет блестит у него в ухе, отражая спектр огней вокруг.

""Вы вернулись! Ура! Значит, вы придете, маленький $playerBrotherOrSister?""",,
CabalCommPalaceListening,DialogOptionSelected,$option == cabalPalaceListening,FireBest CabalOpenCommPalace2,"""Вот это по-нашему."" Кабальеро расплывается в победной улыбке и качает головой в такт музыке, к счастью уже на терпимой громкости. В его ухе поблескивает бесценный камень, отражая вспышки огней вокруг.

""Ну так что, идешь или как, маленький $playerBrotherOrSister?""",,
CabalCommPalaceMusic,DialogOptionSelected,$option == cabalPalaceMusic,FireBest CabalOpenCommPalace2,"""Это наш гиперволновой усилитель в действии, детка. Нарушения договоров еще никогда не звучали так хорошо."" Кабальеро закрывает глаза и начинает качать головой в такт музыке, к счастью уже на терпимой громкости. В его ухе поблескивает бесценный камень, отражая вспышки огней вокруг.

""Ну так что, идешь или как, маленький $playerBrotherOrSister?""",,
CabalCommPalace2Options,CabalOpenCommPalace2,,,,"cabalPalaceWhat:Куда именно иду?
cabalPalaceYes:Конечно. (принять)
cabalPalaceNo:Я пас. (отклонить)",
CabalCommPalace2OptionsHasIntel,CabalOpenCommPalace2,UW_HasGalaIntel,"SetOptionColor cabalPalaceYes buttonShortcut
SetShortcut cutCommLink ""ESCAPE""",,"cabalPalaceYes:Да - я здесь ради Гала-вечера Звездного Света.
cutCommLink:Разорвать связь",
CabalCommPalaceWhat,DialogOptionSelected,$option == cabalPalaceWhat,,"Кабальеро резко откидывает голову, рот раскрывается от изумления. Он смотрит в сторону и начинает жестикулировать кому-то за кадром, выражая полное недоумение.

""Вот бедолага. Серьезно, ты не слышал о САМОЙ вечеринке Персеанского рукава?"" Кабальеро закрывает лицо ладонью. ""Ты приглашен на Гала-вечер Звездного Света. Давай зажжем среди звезд.""","cabalPalaceYes:Звучит весело. (принять)
cabalPalaceNo:Я пас. (отклонить)",
CabalCommPalaceNo,DialogOptionSelected,$option == cabalPalaceNo,"AdjustRepActivePerson SUSPICIOUS -2
AdjustRep cabal HOSTILE -1
$entity.ignorePlayerCommRequests = true 7
SetShortcut cutCommLink ""ESCAPE""","""Скука."" Кабальеро тут же теряет интерес и уходит от консоли, даже не утруждая себя отключением канала связи.",cutCommLink:Разорвать связь,
CabalCommPalaceYes,DialogOptionSelected,$option == cabalPalaceYes,UW_AddGalaIntel,"""Кайф. Свидание назначено, маленький $playerBrotherOrSister. После оплаты входного взноса поднимайся шаттлом в мой Дворец и скажи, что ты на Гала-вечер Звездного Света. У тебя будет ночь... ВСЕЙ. ТВОЕЙ. ЖИЗНИ.""

Кабальеро взмахивает указательным пальцем вверх и принимает драматичную позу. Он будто сверкает. Должно быть, это фокус камеры.","cabalPalaceScam:А - то есть это развод.
cabalPalaceNoObject:Деньги не проблема.
cabalPalaceHowMuch:Сколько это стоит?",
CabalCommPalaceScam,DialogOptionSelected,$option == cabalPalaceScam,"SetTextHighlights $uwEntryFeeDGS
DoCanAffordCheck $uwEntryFee cabalPalacePay
$global.uwKnowStarlightGalaFee = true
UW_UpdateGalaIntel","""Развод? Вы ранили меня."" Кабальеро прикрывает рот жестом притворного возмущения. ""Взнос в $uwEntryFeeDGS кредитов покрывает колоссальные расходы на столь выдающееся, эксклюзивное, экзотичное, изысканное, пышное и возвышенное мероприятие.""

Он смотрит на вас серьезно. ""Деньги, как известно, растут на деревьях, но их еще нужно сорвать. Опыт будет крайне... вознаграждающим.""","cabalPalacePay:Перевести $uwEntryFeeDGS кредитов
cabalPalaceScam2:Ага - чистый развод. Цена нелепая.
cabalPalaceNoPay:Хотя нет - мне это неинтересно.",
CabalCommPalaceScam2,DialogOptionSelected,$option == cabalPalaceScam2,"SetStoryOption cabalPalaceStoryPay 1 uw_galaStoryPay general ""Впечатлил Zeb Sparks настолько, что тот отменил плату за вход на Гала Звездного Света""
DoCanAffordCheck $uwEntryFee cabalPalacePay
DoCanAffordCheck $uwStoryEntryFee cabalPalaceStoryPay","""Пошлины это развод."" Кабальеро небрежно отбрасывает роскошную двухцветную гриву. ""А это... сделка, маленький $playerBrotherOrSister.""

Он разводит руками в примирительном жесте. ""Предпочтете получить удар в спину скрытыми расходами и контрактными уловками? На Гала-вечере соберутся все, кто что-то значит. Поверь, в эти игры лучше не играть, они играют в них куда дольше тебя, дорогуша.""","cabalPalacePay:Перевести $uwEntryFeeDGS кредитов
cabalPalaceStoryPay:Избежать взноса и впечатлить Кабальеро ($uwStoryEntryFeeDGS кредитов)
cabalPalaceNoPay:Хотя нет - мне это неинтересно.",
CabalCommPalaceNoObject,DialogOptionSelected,$option == cabalPalaceNoObject,"$player.ethosCocky+
SetTextHighlights $uwEntryFeeDGS
DoCanAffordCheck $uwEntryFee cabalPalacePay
$global.uwKnowStarlightGalaFee = true
UW_UpdateGalaIntel","Кабальеро ухмыляется. ""Ты уверена в этом, дорогуша? Входной взнос $uwEntryFeeDGS кредитов."" Он выдерживает паузу. ""Он покрывает колоссальные расходы на столь выдающееся, эксклюзивное, экзотичное, изысканное, пышное и возвышенное мероприятие.""

Пожав плечами, он поджимает сочные фиолетовые губы. ""Как ты знаешь, деньги растут на деревьях, и этот урожай тебя щедро вознаградит. Вообще без вариантов.""","cabalPalacePay:Перевести $uwEntryFeeDGS кредитов
cabalPalaceNoObject2:Очень смешно. А реальный взнос какой?
cabalPalaceNoPay:Хотя нет - мне это неинтересно.",
CabalCommPalaceNoObject2,DialogOptionSelected,$option == cabalPalaceNoObject2,"SetStoryOption cabalPalaceStoryPay 1 uw_galaStoryPay general ""Впечатлил Zeb Sparks настолько, что тот отменил плату за вход на Гала Звездного Света""
DoCanAffordCheck $uwEntryFee cabalPalacePay
DoCanAffordCheck $uwStoryEntryFee cabalPalaceStoryPay","""Уверяю тебя, маленький $playerBrotherOrSister, взнос абсолютно реальный. $uwEntryFeeDGS кредитов покупают тебе доступ на мероприятие, где все, кто что-то значит, будут общаться между собой. Такие взыскательные гости едва ли потерпят общество обычного сброда.""

""Разумеется, для тебя это не проблема, сумма-то смешная,"" тянет Кабальеро, бросая на вас многозначительный взгляд и играя блестящим амулетом. ""Верно?""","cabalPalacePay:Перевести $uwEntryFeeDGS кредитов
cabalPalaceStoryPay:Избежать взноса и впечатлить Кабальеро ($uwStoryEntryFeeDGS кредитов)
cabalPalaceNoPay:Хотя нет - мне это неинтересно.",
CabalCommPalaceHowMuch,DialogOptionSelected,$option == cabalPalaceHowMuch,"SetTextHighlights $uwEntryFeeDGS
DoCanAffordCheck $uwEntryFee cabalPalacePay
$global.uwKnowStarlightGalaFee = true
UW_UpdateGalaIntel","""$uwEntryFeeDGS кредитов,"" снисходительно произносит Кабальеро, будто такую сумму едва стоит упоминать. ""Разумеется, взнос покрывает колоссальные расходы на столь выдающееся, эксклюзивное, экзотичное, изысканное, пышное и возвышенное мероприятие.""

Он томно подмигивает. ""Деньги, как известно, растут на деревьях, но их нужно сорвать. Опыт будет крайне... вознаграждающим.""","cabalPalacePay:Перевести $uwEntryFeeDGS кредитов
cabalPalaceHowMuch2:Это абсурдно дорого.
cabalPalaceNoPay:Хотя нет - мне это неинтересно.",
CabalCommPalaceHowMuch2,DialogOptionSelected,$option == cabalPalaceHowMuch2,"SetStoryOption cabalPalaceStoryPay 1 uw_galaStoryPay general ""Впечатлил Zeb Sparks настолько, что тот отменил плату за вход на Гала Звездного Света""
DoCanAffordCheck $uwEntryFee cabalPalacePay
DoCanAffordCheck $uwStoryEntryFee cabalPalaceStoryPay","""Таким же будешь и ты, если придешь на Гала-вечер,"" шутит Кабальеро и смеется. ""Если ты с Кабалом, быстро научишься преодолевать слабые инстинкты вроде ценового шока, маленький $playerBrotherOrSister."" Он мечтательно вздыхает. ""Ах, быть таким юным и свежим, чтобы пугаться одного лишь числа.""

Потом он снова сосредотачивается на вас. ""На Гала-вечере будут все, кто что-то значит, дорогуша. Если не можешь заплатить, значит, тебе там не место, тебя съедят, как стая акул.""","cabalPalacePay:Перевести $uwEntryFeeDGS кредитов
cabalPalaceStoryPay:Избежать взноса и впечатлить Кабальеро ($uwStoryEntryFeeDGS кредитов)
cabalPalaceNoPay:Хотя нет - мне это неинтересно.",
#CabalOpenCommPalaceKnowFee,OpenCommLink,"$faction.id == cabal
$entity.uwIsPalace score:1000
$entity.stillAlive
$id == uw_zeb
!$global.uwCompletedStarlightGala
!$entity.ignorePlayerCommRequests
!$global.uwKilledPalace
UW_HasGalaIntel score:1000
$global.uwKnowStarlightGalaFee score:1000","UW_UpdateGalaFacts
FireBest CabalOpenCommPalaceKnowFee","Фильтр изоляции речи уже включен, и музыка, проходящая по связи, звучит на приятной громкости.

Кабальеро по ту сторону экрана улыбается вам и быстро кивает. Стробирующие огни вокруг блестят на его украшениях.

""Вы вернулись, маленький $playerBrotherOrSister. Значит ли это, что вы готовы веселиться?""",,
CabalOpenCommPalaceKnowFeeOptions,CabalOpenCommPalaceKnowFee,,"SetShortcut cutCommLink ""ESCAPE""",,"cabalPalacePay:Более чем готов. (перевести $uwEntryFeeDGS кредитов)
cabalPalaceStoryPay:Избежать взноса и впечатлить Кабальеро ($uwStoryEntryFeeDGS кредитов)
cutCommLink:Разорвать связь",
CabalOpenCommPalaceKnowFeeOptionsNoFee,CabalOpenCommPalaceKnowFee,RepIsAtWorst cabal COOPERATIVE,"SetShortcut cutCommLink ""ESCAPE""",,"cabalPalaceYes:Да - я здесь ради Гала-вечера Звездного Света.
cutCommLink:Разорвать связь",
CabalCommPalacePay,DialogOptionSelected,$option == cabalPalacePay,"RemoveCommodity credits $uwEntryFee
AdjustRepActivePerson 20
AdjustRep cabal 10","Кабальеро на мгновение замолкает и часто моргает, подтверждая перевод кредитов. Он смотрит на вас, затем на консоль, потом снова на вас. И медленно расплывается в широкой сияющей улыбке.

""Ого. Ты настоящий денежный мешок, детка."" Он наклоняется ближе к экрану, и украшения звенят. ""Я буду присматривать за тобой, моя прелестная маленькая $playerBrotherOrSister,"" мурлычет он, подмигивая, и обрывает связь.",cabalPalaceGoToGala:Подготовиться к Гала-вечеру Звездного Света,
CabalCommPalaceStoryPay,DialogOptionSelected,$option == cabalPalaceStoryPay,,"За время своих странствий вы узнали, как работает Звездный Кабал. Их репутация алчных дельцов вполне заслужена, но ненасытная жажда голых кредитов... сильно преувеличена. Кабальеро, конечно, не откажется от денег, но еще выше он ценит нечто менее осязаемое - роскошь.

Вы выкладываете все козыри. Замороженный волтурианский лобстер, который вы берегли для особого случая. Винтажное вино с Гилеада из особого шкафа в вашей каюте. Драгоценные металлы и самоцветы, добытые как сувениры из руин забытых миров. Редкие записи древнего искусства и музыки, сохраняющие давно умершую культуру Старой Земли, как насекомое в янтаре. Вы демонстрируете и жадно пробуете богатства, собранные за карьеру среди звезд.",cabalPalaceStoryPay2:Продолжить,
CabalCommPalaceStoryPay2,DialogOptionSelected,$option == cabalPalaceStoryPay2,,"Но вы на этом не останавливаетесь. Кабал, как и пираты, которых он показно презирает, больше всего уважает силу. Поэтому вы демонстрируете свою. Вы удаленно подключаетесь к незащищенному гиперволновому усилителю Дворца и заставляете его работать как неограниченный ретранслятор связи. Получив расширенный охват, вы проводите продуманную серию взяток, покупок и продаж по всему Сектору, используя многочисленные контакты, которые накопили за жизнь.

На это уходит небольшое состояние, но затем вы предлагаете Кабальеро проверить рыночные тренды. Пока он сканирует невидимый вам экран, в его глазах отражаются красные аварийные огни.

Цена рекреационных наркотиков внезапно взлетает на всех рынках Три-Тахиона по всему Сектору.",cabalPalaceStoryPay3:Продолжить,
CabalCommPalaceStoryPay3,DialogOptionSelected,$option == cabalPalaceStoryPay3,"RemoveCommodity credits $uwStoryEntryFee
AdjustRepActivePerson 20
AdjustRep cabal 5","Кабальеро на мгновение замолкает и часто моргает, наблюдая вашу рыночную манипуляцию. Он смотрит на вас, затем на консоль, потом снова на вас. И медленно расплывается в широкой сияющей улыбке.

""Ого. Ты настоящий денежный мешок, детка."" Кабальеро наклоняется ближе к экрану, украшения звенят. ""Забудь про взнос. Я предупрежу, что тебя ждут, моя прелестная маленькая $playerBrotherOrSister,"" мурлычет он, подмигивая, и обрывает связь.",cabalPalaceGoToGala:Подготовиться к Гала-вечеру Звездного Света,
CabalCommPalaceYesNoFee,DialogOptionSelected,"$option == cabalPalaceYes
RepIsAtWorst cabal COOPERATIVE","$global.uwKnowStarlightGalaNoFee = true
UW_UpdateGalaIntel
UW_AddGalaIntel","""Кайф. Свидание назначено, маленький $playerBrotherOrSister. Обычно тут есть входной взнос, но я вижу, что ты собрат $playerBrotherOrSister по тенесфере. Поднимайся шаттлом в мой Дворец и скажи, что ты на Гала-вечер Звездного Света. У тебя будет ночь... ВСЕЙ. ТВОЕЙ. ЖИЗНИ.""

Кабальеро взмахивает указательным пальцем вверх и принимает драматичную позу. Он будто сверкает. Должно быть, это фокус камеры.",cabalPalaceYesNoFee2:Продолжить,"This funky scripting ensures that either an update is pushed or a new intel is created, but not both"
CabalCommPalaceYesNoFee2,DialogOptionSelected,$option == cabalPalaceYesNoFee2,AdjustRepActivePerson 20,"Кабальеро наваливается на свой край терминала так близко, что волосы касаются экрана. ""Я сообщу, что тебя ожидают, маленький $playerBrotherOrSister,"" говорит он с подмигиванием и обрывает связь.",cabalPalaceGoToGala:Подготовиться к Гала-вечеру Звездного Света,
CabalCommPalaceNoPay,DialogOptionSelected,"$option == cabalPalaceNoPay
UW_CanPayGala false","AdjustRepActivePerson SUSPICIOUS -2
AdjustRep cabal HOSTILE -1
$entity.ignorePlayerCommRequests = true 7
SetShortcut cutCommLink ""ESCAPE""","""Скука."" Кабальеро тут же теряет интерес и уходит от консоли, даже не утруждая себя отключением канала связи.",cutCommLink:Разорвать связь,
CabalCommPalaceNoPayCantPay,DialogOptionSelected,"$option == cabalPalaceNoPay
!UW_CanPayGala false","$entity.ignorePlayerCommRequests = true 7
SetShortcut cutCommLink ""ESCAPE""","""А, понятно. Не наскребешь нужную сумму, да?"" воркует Кабальеро нарочито ласковым тоном. ""Как мило."" Он вздыхает и добавляет: ""Возвращайся, когда будешь достойна моего времени, дорогуша.""

Канал обрывается, пока он машет вам на прощание.",cutCommLink:Разорвать связь,
CabalCommPalaceGoToGala,DialogOptionSelected,$option == cabalPalaceGoToGala,"ShowDefaultVisual
EndConversation
SetStoryOption cabalPalaceGoToGalaMakeASplash 1 uw_galaStorySplash general ""Надел вызывающий наряд для посещения Гала Звездного Света""","Пока ваш $shipOrFleet готовится к светскому вылету на $uwPalaceShipName, вы обдумываете, в каком образе появиться на Гала-вечере Звездного Света.","cabalPalaceGoToGalaMakeASplash:Произвести фурор
cabalPalaceGoToGalaWearADress:Надеть роскошное платье
cabalPalaceGoToGalaWearASuit:Надеть строгий костюм
cabalPalaceGoToGalaWearAUniform:Остаться в форме",
CabalCommPalaceGoToGalaMakeASplash,DialogOptionSelected,$option == cabalPalaceGoToGalaMakeASplash,$uwGalaOutfitSplash = true 0,"Вы решаете идти ва-банк: нужен наряд, который гарантированно выделится даже среди толпы эксцентричных кабальеро.

Подавив нервозность и отбросив стеснение, вы перебираете варианты...","cabalPalaceGoToGalaWearNothing:Сделать тело холстом
cabalPalaceGoToGalaWearBling:Усыпать себя украшениями
cabalPalaceGoToGalaWearFashion:Придумать новый стиль",
CabalCommPalaceGoToGalaWearNothing,DialogOptionSelected,$option == cabalPalaceGoToGalaWearNothing,$uwGalaOutfitNothing = true 0,"Укрывшись в каюте, вы раздеваетесь до белья. Затем, немного поколебавшись, снимаете и его.

Вы беретесь за косметику, щедро наносите ее на лицо и превращаете черты в эффектную маску ослепительной красоты. Не останавливаясь, переходите к боди-арту, тщательно обводя естественные линии тела и создавая костюм из пигментов. Процесс долгий, местами требующий правок, но вас ведет решимость.",cabalPalaceGoToGalaWearNothing2:Продолжить,
CabalCommPalaceGoToGalaWearNothing2,DialogOptionSelected,$option == cabalPalaceGoToGalaWearNothing2,,"Наконец вы встаете перед зеркалом и оцениваете результат. Выглядите как потустороннее фейри-существо, одновременно отдаленное от человечества и возвышенное над ним. Себя почти не узнать.

С расстояния можно и не понять, что на вас ничего нет.

Пора произвести впечатление.",cabalPalaceGoToGalaWearNothing3:Взять шаттл до $uwPalaceShipName,
CabalCommPalaceGoToGalaWearNothing3,DialogOptionSelected,$option == cabalPalaceGoToGalaWearNothing3,"$option = cabalPalaceGoToGala2 0
FireBest DialogOptionSelected","""Э-это... эм,"" заикается офицер у шаттл-ангара, ""это не по уставу, эм..."" но вы отмахиваетесь и входите в шаттл с видом непоколебимой уверенности. Даже морпехи отводят глаза.",,
CabalCommPalaceGoToGalaWearBling,DialogOptionSelected,$option == cabalPalaceGoToGalaWearBling,$uwGalaOutfitBling = true 0,"Звездный Кабал обожает блестящие побрякушки, и вы решаете сыграть на публику. Приказываете кузнецам корабля срочно выковать кольца, браслеты и ожерелья - все, что успеют сделать. Заодно собираете все украшения из личной коллекции и подбираете к ним идеальный наряд.

В итоге вы надеваете одни из самых вычурных мантий, какие только видели - старый позор одного из офицеров, который очень рад от них избавиться - и обвешиваетесь драгоценностями так, что можно запутать навигационный алгоритм.",cabalPalaceGoToGalaWearBling2:Продолжить,
CabalCommPalaceGoToGalaWearBling2,DialogOptionSelected,$option == cabalPalaceGoToGalaWearBling2,,"Глядя на отражение, вы невольно чувствуете себя сорокой. Масса драгоценного металла буквально тянет вниз, звеня и побрякивая при каждом движении. Камни слепят глаза множеством граненых отблесков. Все тело сверкает, как россыпь сигнальных факелов.

Пора произвести впечатление.",cabalPalaceGoToGalaWearBling3:Взять шаттл до $uwPalaceShipName,
CabalCommPalaceGoToGalaWearBling3,DialogOptionSelected,$option == cabalPalaceGoToGalaWearBling3,"$option = cabalPalaceGoToGala2 0
FireBest DialogOptionSelected","Пока вы идете к шаттл-ангару, офицеры провожают вас приподнятыми бровями. Один морпех то и дело поглядывает под ноги, явно надеясь незаметно подобрать украшение, если вы что-нибудь уроните.",,
CabalCommPalaceGoToGalaWearFashion,DialogOptionSelected,$option == cabalPalaceGoToGalaWearFashion,$uwGalaOutfitFashion = true 0,"Вы решаете сделать модное заявление. Ни один существующий стиль не подходит, поэтому вы садитесь за чертежи и намеренно придумываете максимально нелепый дизайн. После нескольких итераций находите золото: вдохновленное павлином платье с глубоким V-вырезом, огромными белыми рюшами и гигантским многоцветным веером за спиной, который поднимается над головой и широко расходится в стороны.

Это ужасно. Это идеально.",cabalPalaceGoToGalaWearFashion2:Продолжить,
CabalCommPalaceGoToGalaWearFashion2,DialogOptionSelected,$option == cabalPalaceGoToGalaWearFashion2,,"Выясняется, что одна из членов экипажа когда-то была швеей с Гилеада. Она ворчит без остановки, пока шьет ваш монструозный наряд, но результат выглядит работой настоящего мастера. Вместо жизненной истории она просто требует повышенную оплату за вредность.

После тщательной проверки в зеркале вы понимаете, что получилось даже хуже, чем вы представляли. Чудо, если вам это когда-нибудь забудут.

Пора произвести впечатление.",cabalPalaceGoToGalaWearFashion3:Взять шаттл до $uwPalaceShipName,
CabalCommPalaceGoToGalaWearFashion3,DialogOptionSelected,$option == cabalPalaceGoToGalaWearFashion3,"$option = cabalPalaceGoToGala2 0
FireBest DialogOptionSelected","Головы поворачиваются, челюсти отвисают, пока вы идете к шаттл-ангару. По пути к $uwPalaceShipName ваши сопровождающие сохраняют выражение чужого стыда.",,
