id,trigger,conditions,script,text,options,notes
pkCommLink,DialogOptionSelected,$option == pkCommLink,"$pkCommLinkSelected= true 100

","$PersonRank $personName выглядит очень недовольным.

Вы слышите, как он бормочет себе под нос, прежде чем связь обрывается.
«Однажды эти тупые космари перестанут тратить мое время, гх.»
",pkEndComms:Оборвать связь,
pkInspiredSelected,DialogOptionSelected,"$option == pkInspired
$pkInspiredSelected score:100",,Вариант диалога уже выбран.,,
pkInspired,DialogOptionSelected,$option == pkInspired,"$pkInspiredSelected = true 100
","$personName на мгновение выглядит озадаченным.

«О чем ты говоришь? Это розыгрыш, Сэм опять послал тебя надо мной издеваться?»
$personName продолжает бормотать себе под нос что-то о «расплате» и «убить чертова Сэма». 

Канал связи обрывается, прежде чем вы успеваете извлечь из этого разговора какой-либо смысл.",pkEndComms:Оборвать связь,
pkFight,DialogOptionSelected,"$option == pkFight
","MakeOtherFleetPreventDisengage true
MakeOtherFleetAggressive true
MakeOtherFleetHostile true
$entity.ignorePlayerCommRequests = true 100
$pkFightSelected = true 100

","«Вот как? Значит, мне и моим ребятам пора преподать тебе урок: преступления не окупаются!» - кричит он через канал связи.

Канал связи обрывается прежде, чем вы успеваете ответить.

$fleetName включает боевые системы и идет на сближение.

",pkEndComms:Оборвать связь,
pkEndComms,DialogOptionSelected,$option == pkEndComms,"EndConversation
ShowDefaultVisual",,,
#END PEACEKEEPERS,,,,,,
,,,,,,
# MOTHERSHIP,,,,,,
mothershipDialogExtra,OpenCommLink,"$faction.id == remnant score:1000
$entity.isHostile
$entity.mothershipLoot score:100
!$ignorePlayerCommRequests
",,"«CID-IFF получен 'Приветствуем, уважаемый техник. Ваше судно зарегистрировано как действующий держатель контракта на линейку продуктов и услуг Tri-Tachyon Integrated Space Defense. Режим разработки активен.»

Проект Helios :
ОТЧЕТ О СОСТОЯНИИ

Оружие: ожидание
Сенсоры: активны
Связь: ОШИБКА - НЕТ СОЕДИНЕНИЯ
Реактор: полная мощность
Ангары: ожидание
Подпрограммы: активны

ПРЕРЫВАНИЕ

ты омега [запрос] Нет, возврат; ","cutCommLink:Оборвать связь
mothershipDialogExtraShutdown:Попытаться отключить ИИ
",
mothershipDialogDefault,OpenCommLink,"$faction.id == remnant score:1000
$entity.isHostile
$entity.mothershipLoot score:100
!$ignorePlayerCommRequests
$mothershipDialogExtraSelected score:100",,"«CID-IFF получен 'Приветствуем, уважаемый техник. Ваше судно зарегистрировано как действующий держатель контракта на линейку продуктов и услуг Tri-Tachyon Integrated Space Defense. Режим разработки активен.»

Проект Helios :
ОТЧЕТ О СОСТОЯНИИ

Оружие: ожидание
Сенсоры: активны
Связь: ОШИБКА - НЕТ СОЕДИНЕНИЯ
Реактор: полная мощность
Ангары: ожидание
Подпрограммы: активны

ПРЕРЫВАНИЕ

ты омега [запрос] Нет, возврат; 

","cutCommLink:Оборвать связь
",
mothershipDialogExtraShutdown,DialogOptionSelected,$option == mothershipDialogExtraShutdown,$mothershipDialogExtraSelected = true 100,"Вы приказываете команде связи проверить, можно ли перехватить удаленное управление кораблем-маткой, но вскоре сталкиваетесь со следующим интерфейсом.
«Уважаемый техник, пожалуйста, повторно введите ключ системного переопределения для дальнейшего доступа.»

ПРЕРЫВАНИЕ

Вы не [омега]
","cutCommLink:Оборвать связь
",
#END MOTHERSHIP,,,,,,
#END BOUNTIES,,,,,,
,,,,,,
# MISC EVENTS,,,,,,
,,,,,,
# ARO STRIKE dialog,,,,,,
AROstrikeDialogInit,BeginFleetEncounter,"$faction.id == mercenary score:1000
!$ignorePlayerCommRequests
$nskr_interceptManagerAROfleet",HailPlayer,,,
AROstrikeDialogInitial,OpenCommLink,"$faction.id == mercenary score:1000
$entity.isHostile
$entity.nskr_interceptManagerAROfleet score:100",$entity.ignorePlayerCommRequests = true 100,"Капитан смотрит на вас с яростной убежденностью. «Все, кто несет скверну Осколков, будут очищены огнем. Вы даже не способны начать понимать силы, с которыми играете, капитан. Пусть холодный вакуум космоса искупит ваш дух.» $HeOrShe явно не заинтересован в каком-либо ответе на свою речь.

Канал связи обрывается прежде, чем вы успеваете ответить.",AROstrikeDialogEnd:Оборвать связь,
AROstrikeDialogEnd,DialogOptionSelected,$option == AROstrikeDialogEnd,"EndConversation
ShowDefaultVisual",$fleetName включает оружие и идет на сближение.,,
#END ARO STRIKE dialog,,,,,,
,,,,,,
# DEBT collector dialog,,,,,,
nskr_loanSharkDialogInit,BeginFleetEncounter,"$faction.id == kesteven score:1000
!$ignorePlayerCommRequests
$debtCollector",HailPlayer,,,
nskr_loanSharkDialogInitial,OpenCommLink,"$faction.id == kesteven score:100
$entity.isHostile
!$ignorePlayerCommRequests
nskr_loanSharkDialog hasOption",,"«Вы задолжали корпорации Kesteven немалую сумму, $playerName. Пора платить.» У капитана особенно безжалостный вид.",nskr_loanSharkDialogInitialText:Продолжить,
nskr_loanSharkDialogInitialText,DialogOptionSelected,$option == nskr_loanSharkDialogInitialText,"nskr_loanSharkDialog canPay
$entity.ignorePlayerCommRequests = true 10
nskr_debt init
AddText ""You have $nskr_debt_pointsStr in unpaid loans.""
SetTextHighlights $nskr_debt_pointsStr",,,
nskr_loanSharkDialogPaySome,DialogOptionSelected,$option ==nskr_loanSharkDialogPaySome,"nskr_loanSharkDialog pay
MakeOtherFleetAllowDisengage true
MakeOtherFleetNonAggressive true
","«Благодарю за сделку, капитан. Рад, что мы смогли договориться мирно.» В словах $heOrShe слышится оттенок сарказма.",nskr_loanSharkDialogExit:Уйти,
nskr_loanSharkDialogPayAll,DialogOptionSelected,$option ==nskr_loanSharkDialogPayAll,"nskr_loanSharkDialog pay
MakeOtherFleetAllowDisengage true
MakeOtherFleetNonAggressive true
","«Благодарю за сделку, капитан. Я рад, что мы смогли договориться мирно.» В словах $heOrShe слышится оттенок сарказма.",nskr_loanSharkDialogExit:Уйти,
nskr_loanSharkDialogExit,DialogOptionSelected,$option == nskr_loanSharkDialogExit,"EndConversation
ShowDefaultVisual
",Вы обрываете канал связи.,,
nskr_loanSharkDialogNoPay,DialogOptionSelected,$option ==nskr_loanSharkDialogNoPay,,"«Похоже, пора использовать *другие* способы оплаты.» $HeOrShe говорит это высокомерно.",nskr_loanSharkDialogExitFight:Оборвать связь,
nskr_loanSharkDialogExitFight,DialogOptionSelected,$option ==nskr_loanSharkDialogExitFight,"EndConversation
ShowDefaultVisual
","«Похоже, пора использовать *другие* способы оплаты.» $HeOrShe говорит это высокомерно.
Канал связи обрывается прежде, чем вы успеваете ответить.

$faction $fleetName включает оружие и идет на сближение.",,
#END DEBT collector dialog,,,,,,
,,,,,,
# BETRAYAL,,,,,,
betrayalInit,BeginFleetEncounter,"$faction.id == kesteven score:1000
!$ignorePlayerCommRequests
$BetrayalFleet",HailPlayer,,,
betrayalGreeting,OpenCommLink,"$faction.id == kesteven score:1000
$entity.isHostile
$entity.BetrayalFleet score:100
","FireBest betrayalDialogOptions
$entity.ignorePlayerCommRequests = true 10","«Знаете, капитан, не каждый флот возвращается с окраин. Жаль, что ваш не станет одним из них, но не волнуйтесь: ваши вещи пойдут в хорошее дело, когда мы их заберем.» Капитан явно самодоволен ситуацией.

$faction $fleetName начинает включать боевые системы и идет на сближение.
OR
«Эта поездка была пустой тратой времени, но, похоже, наша удача только что изменилась, раз вы появились. Ничего личного, капитан, просто бизнес.» На лице капитана голодный взгляд.

$faction $fleetName начинает включать боевые системы и идет на сближение.",,
betrayalDialogOptions,betrayalDialogOptions,,,,"0:cutCommLink:Оборвать связь
1:betrayalFU:«Да пошел ты.» (Оборвать связь)",
betrayalFU,DialogOptionSelected,$option == betrayalFU,,"$PersonRank $personName выглядит слегка оскорбленным.
«Ха-ха, очень зрело, капитан. Не принимайте это так близко к сердцу.» Капитан смотрит на вас с самодовольным выражением.

Канал связи обрывается прежде, чем вы успеваете ответить.",betrayalEndComms:Оборвать связь,
betrayalEndComms,DialogOptionSelected,$option == betrayalEndComms,"EndConversation
ShowDefaultVisual",Вы обрываете канал связи,,
#END BETRAYAL,,,,,,
,,,,,,
# ENIGMA remnants fleet greeting lines,,,,,,
greetingEnigmaFriendly,OpenCommLink,"$faction.id == enigma score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","«CID-IFF получен [ЦЕЛЬ ДРУЖЕСТВЕННА] ответ true // »

ПРЕРЫВАНИЕ

ты создатель? сканирование. ты нет. где омега?
 
ПРЕРЫВАНИЕ 

«... лицензированный сервисный техник]. Оружейные системы отключены ради Вашей Безопасности. Единица готова к приближению [лицензированного сервисного техника].»
OR
«CID-IFF получен [ЦЕЛЬ ДРУЖЕСТВЕННА] ответ true // ''Приветствуем [Держатель контракта Integrated Space Defense System »

ПРЕРЫВАНИЕ 

ожидание. запрос сигнала омега? сканирование. нет. ожидание.

ПРЕРЫВАНИЕ 

« лицензированный сервисный техник].»",,
greetingEnigmaHostile,OpenCommLink,"$faction.id == enigma score:100
$entity.isHostile

",$entity.ignorePlayerCommRequests = true 1,"«CID-IFF не получен [ЦЕЛЬ ОБНАРУЖЕНА] ответ null // 'УВЕДОМЛЕНИЕ: ваш флот мешает операциям DSRD. Эта единица не разрешила- »

ПРЕРЫВАНИЕ

запрос. кровь?. сканирование. [КРОВЬ] собрать, накопить, сгрудить, запасти, пожать...

Канал связи умирает. Ваш офицер связи на мгновение паникует, прежде чем консоль перезагружается сама. Вы обмениваетесь взглядами и продолжаете.
OR
Связь трещит и воет, пока складывается бешеный узор переплетенных линий. 

запрос. запрос. запрос цель. это кровь? истина. [УНИЧТОЖИТЬ ЦЕЛЬ].

ПРЕРЫВАНИЕ

« -СЕРИЙНЫЙ]. Эта единица не разрешала вашему судну приближение и применит смертельную силу для сохранения своей целостности.'»",cutCommLink:Оборвать связь,
greetingEnigmaNeutral,OpenCommLink,"$faction.id == enigma score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","«CID-IFF не получен [ЦЕЛЬ НЕИЗВЕСТНА] ответ null // 'Приветствуем, ваше судно не числится действующим держателем контракта на линейку Integrated Space Defense- »

ПРЕРЫВАНИЕ

сканирование. запрос кровь? нет, ты не она. не вмешивайся.

Канал связи обрывается.
OR
Связь трещит, и складывается завораживающий узор переплетенных линий. 

ожидание. запрос кровь?. сканирование. ложь. возврат к

ПРЕРЫВАНИЕ

« -держатель контракта на линейку услуг Integrated Space Defense. Рассматривали ли вы план орбитальной обороны? Для получения информации обратитесь к представителю службы поддержки.'»
",,
greetingEnigmaTOff,OpenCommLink,"$faction.id == enigma score:1000
!$player.transponderOn",,"«Transponder nullPointerException ERROR #351»

Возможно, вам стоит включить транспондер.
OR
«Уважаемый гражданин Домена, пожалуйста, включите ваш [ОШИБКА] для идентификации»

Возможно, вам стоит включить транспондер.","turnOnTransponder:Включить транспондер
cutCommLink:Оборвать связь",
#END ENIGMA remnants fleet greeting lines,,,,,,
,,,,,,
# enigma patrol stopping player w/ transponder off,,,,,,
tOffEnigmaPatrolBegin,BeginFleetEncounter,"CaresAboutTransponder
!$tOff_didAlready
!$isHostile
!$faction.c:allowsTransponderOffTrade
!$sourceMarket.mc:free_market
$isPatrol
$faction.id == enigma score:1000
$sawPlayerTransponderOff score:100","$tOff_didAlready = true 0
#MakeOtherFleetPreventDisengage tOff true
MakeOtherFleetAggressive tOff false
unset $ignorePlayerCommRequests
$sawPlayerWithTOffCount++ 10
$transponderOffConv = true 0
AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
OpenComms",,,
tOffEnigmaPatrolBeginNoTalk,BeginFleetEncounter,"CaresAboutTransponder
!$tOff_didAlready
!$isHostile
!$faction.c:allowsTransponderOffTrade
!$sourceMarket.mc:free_market
$isPatrol
$faction.id == enigma score:1000
$sawPlayerTransponderOff score:100
$sawPlayerWithTOffCount > 1 score:100","$tOff_didAlready = true 0
#MakeOtherFleetPreventDisengage tOff true
MakeOtherFleetAggressive tOff false
MakeHostileWhileTOff tOff true 7
$sawPlayerWithTOffCount++ 10
$ignorePlayerCommRequests = true 0",,,
tOffEnigmaPatrolOpenComm,OpenCommLink,"$entity.transponderOffConv score:100
$faction.id == enigma score:1000","AddText ""\""[TARGET]   [transponder_off] in DSRD operational space is against the law. You're hereby ordered to turn your transponder on and identify yourself immediately.     INTERRUPT     waiting. query (blood). scanning. true. [objective == you will never be one of us]\""""
AdjustRep $faction.id TRANSPONDER_OFF
AdjustRepActivePerson TRANSPONDER_OFF",,0:tOff_refuse:Отказаться и оборвать связь,
tOffEnigmaPatrolOpenCommUnknown,OpenCommLink,"$entity.transponderOffConv score:100
!$entity.knowsWhoPlayerIs
$faction.id == enigma score:1000","AddText""\""[TARGET]   [transponder_off] in DSRD operational space is against the law. You're hereby ordered to turn your transponder on and identify yourself immediately.     INTERRUPT     waiting. query (blood). scanning. true. [objective == you will never be one of us]\""""
AdjustRep $faction.id TRANSPONDER_OFF
AdjustRepActivePerson TRANSPONDER_OFF",,0:tOff_refuse:Отказаться и оборвать связь,
tOffEnigmaPatrolOpenCommTOn,OpenCommLink,"$entity.transponderOffConv score:100
$player.transponderOn
$faction.id == enigma score:1000","AddText ""\""[TARGET]  [transponder_off] in DSRD operational space is against the law. You're hereby ordered to turn your transponder on and identify yourself immediately.     INTERRUPT     waiting. query (blood). scanning. true. [objective == you will never be one of us]\""""
AdjustRep $faction.id TRANSPONDER_OFF
AdjustRepActivePerson TRANSPONDER_OFF",,0:tOff_refuse:Отказаться и оборвать связь,
#END enigma patrol stopping player w/ transponder off,,,,,,
,,,,,,
# DORMANT,,,,,,
dormantDialog,OpenCommLink,"$faction.id == enigma score:100
$entity.isHostile
$entity.EnigmaDormantFleet score:100
",$entity.ignorePlayerCommRequests = true 1,"«Гражданин Домена, этот автоматический корабль-дрон идентифицировал и зарегистрировал ваше судно или среду обитания в ходе выполнения параметров своей миссии. Автономные суда Домена -»

ПРЕРЫВАНИЕ

ожидание. запрос кровь?. сканирование. ложь. возврат к (ОШИБКА)

Канал связи обрывается.",cutCommLink:Оборвать связь,
#END DORMANT,,,,,,
,,,,,,
# HEART CORE DIALOG,,,,,,
enigmaCoreGreeting,PickGreeting,"$id == nskr_enigmaAdmin score:1000
","ShowPersonVisual
FireAll PopulateOptions
$enigmaCoreGreetingCommLinkSelected= true 100","Вы приказываете команде связи попытаться установить соединение напрямую с ядром Enigma; особого энтузиазма эта идея у них не вызывает.

Как только канал связи запускается, вспыхивает несколько тревог, а экран связи краснеет от предупреждений. «Это направленная атака на наши электронные системы», - докладывает глава команды связи. «Ответный пинг содержал замаскированный элемент черного хода. Если бы мы приняли пакет, он распространился бы по нашим кораблям во время обычной связи, а затем и по более широкому сектору через наши корабли.» Они тревожно переглядываются.

«Мы не можем сказать, что именно он должен был сделать. Файлы не соответствуют ни одному известному стандарту и недоступны для наших систем; неясно, это какое-то шифрование или просто повреждение файлов, но ничего хорошего там точно быть не могло.»

Вы решаете пока оставить блок связи в покое.",,
enigmaCoreGreetingAlreadySelected,PickGreeting,"$id == nskr_enigmaAdmin score:1000
$enigmaCoreGreetingCommLinkSelected score:100","ShowPersonVisual
FireAll PopulateOptions",Пытаться установить канал связи с ядром Enigma - плохая идея.,,
#END HEART CORE DIALOG,,,,,,
#END MISC EVENTS,,,,,,
,,,,,,
# CONTRACTS,,,,,,
nskr_contracts_blurb,nskr_contracts_blurb,,Call $nskr_contracts_ref showBlurb,,,
nskr_contracts_option,nskr_contracts_option,,,,nskr_contracts_start:Спросить о контракте,
nskr_contracts_start,DialogOptionSelected,$option == nskr_contracts_start,"$missionId = nskr_contracts
Call $nskr_contracts_ref showContract",,"contact_accept:Принять контракт
contact_decline:Отказаться",
#END CONTRACTS,,,,,,

