id,trigger,conditions,script,text,options,notes
swpBTDismissTannenEnded,swpBTDismissTannen2,$global.swpBT_missionEnded,"AdjustRepPerson swp_tannen VENGEFUL -10
SWP_BTCall updateData
SetOptionColor swpBT_dismissTannenKill bad
SetTooltip swpBT_dismissTannenKill ""Ваш рейтинг рукопашного боя: $swpBT_playerCombatPct""
SetTooltipHighlightColors swpBT_dismissTannenKill highlight
SetTooltipHighlights swpBT_dismissTannenKill $swpBT_playerCombatPct
SWP_AddConfirmation swpBT_dismissTannenKill ""Are you sure you want to do this?""","Джакк Таннен врывается в ваш командный кабинет, а следом за ним забегает взмыленный охранник с оружием наготове. Охранник бросает на вас виноватый взгляд, пока Таннен тычет в вас пальцем, а его глаз пылает яростью. Кажется, ему плевать, что ваш телохранитель рядом нервно дергает оружие.

""Что это значит, капитан $playerLastName? Я думал, мы союзники, может даже друзья. А теперь ты выбрасываешь меня? Что я вообще тебе сделал, чтобы заслужить такое!? Не могу в это поверить...""

Похоже, ваше решение убрать его из командного состава действительно его задело. Вы снова внимательно оцениваете ситуацию.","swpBT_dismissTannenReinstate:Вернуть Таннена в офицеры
swpBT_dismissTannenConfirm:Уволить Таннена
swpBT_dismissTannenKill:Приказать телохранителю застрелить Таннена",
swpBTDismissTannenReinstate,DialogOptionSelected,"$option == swpBT_dismissTannenReinstate
$swpBT_tannenRepPct >= 20
!$global.swpBT_missionEnded",SWP_BTCall restoreTannen,"После вашего предложения оставить его Таннен немного успокаивается. Он смотрит на вас заметно более подозрительно, чем раньше, но, похоже, не хочет перегибать.

""...ты сделал правильный выбор, кэп. Я просто хотел бы получить то же доверие, которое сам оказываю тебе, оставаясь здесь. Ты лучше этого, $swpBT_ladOrLass.""

Он резко разворачивается на каблуках и уходит из кабинета. Ваш телохранитель, все еще ошарашенный, запоздало отдает честь и идет следом за эксцентричным капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenReinstateEnded,DialogOptionSelected,"$option == swpBT_dismissTannenReinstate
$swpBT_tannenRepPct >= 20
$global.swpBT_missionEnded",SWP_BTCall restoreTannen,"После вашего предложения оставить его Таннен немного успокаивается. Он смотрит на вас заметно более подозрительно, чем раньше, но, похоже, не хочет перегибать.

""...ты сделал правильный выбор, кэп. Я просто хотел бы получать то же доверие, которое я все это время показывал тебе. Ты лучше этого, $swpBT_ladOrLass.""

Он резко разворачивается на каблуках и уходит из кабинета. Ваш телохранитель, все еще ошарашенный, запоздало отдает честь и идет следом за эксцентричным капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenReinstateNotEnoughRep,DialogOptionSelected,"$option == swpBT_dismissTannenReinstate
$swpBT_tannenRepPct < 20","AdjustRepPerson swp_tannen VENGEFUL -20
SWP_BTCall updateData
FireAll swpBTDismissTannenWhyOptions","Таннен плюет на ваш стол. ""Нет. Ты перешел мне дорогу, $playerName. Предал меня, как это, похоже, делают все остальные. Я больше никогда с тобой не работаю.""

Он смотрит вам в глаза, и в его напряженном взгляде горит праведная ярость. ""Хочу только знать почему ты это сделал. Почему ты меня предал?""",,
swpBTDismissTannenConfirm,DialogOptionSelected,$option == swpBT_dismissTannenConfirm,"AdjustRepPerson swp_tannen VENGEFUL -20
SWP_BTCall updateData
FireAll swpBTDismissTannenWhyOptions","Таннен тихо рычит и смотрит вам в глаза, его напряженный взгляд подпитывает праведная ярость. ""Хочу только знать почему ты это сделал. Почему ты меня предал?""",,
swpBTDismissTannenWhyOptionMoney,swpBTDismissTannenWhyOptions,!$player.inDebt,,,swpBT_dismissTannenWhyMoney:Ты слишком дорогой.,
swpBTDismissTannenWhyOptionMoneyDebt,swpBTDismissTannenWhyOptions,$player.inDebt,,,swpBT_dismissTannenWhyMoney:Я не могу себе позволить тебе платить.,
swpBTDismissTannenWhyOptionStyle,swpBTDismissTannenWhyOptions,,,,swpBT_dismissTannenWhyStyle:Твой стиль боя не подходит моему флоту.,
swpBTDismissTannenWhyOptionAlignment,swpBTDismissTannenWhyOptions,RepIsAtBest pirates INHOSPITABLE,,,swpBT_dismissTannenWhyAlignment:Я не веду дел с пиратами.,
swpBTDismissTannenWhyOptionBetrayalMission,swpBTDismissTannenWhyOptions,!$global.swpBT_missionEnded,,,swpBT_dismissTannenWhyBetrayal:Ты собирался предать меня когда мы нашли бы сокровище.,
swpBTDismissTannenWhyOptionBetrayal,swpBTDismissTannenWhyOptions,$global.swpBT_missionEnded,,,swpBT_dismissTannenWhyBetrayal:Рано или поздно ты бы меня предал.,
swpBTDismissTannenWhyOptionDislike,swpBTDismissTannenWhyOptions,,,,swpBT_dismissTannenWhyDislike:Ты мне просто не нравишься.,
swpBTDismissTannenWhyOptionSilence,swpBTDismissTannenWhyOptions,,,,swpBT_dismissTannenWhySilence:Промолчать,
swpBTDismissTannenWhyOptionKill,swpBTDismissTannenWhyOptions,,"SetOptionColor swpBT_dismissTannenKill bad
SetTooltip swpBT_dismissTannenKill ""Ваш рейтинг рукопашного боя: $swpBT_playerCombatPct""
SetTooltipHighlightColors swpBT_dismissTannenKill highlight
SetTooltipHighlights swpBT_dismissTannenKill $swpBT_playerCombatPct
SWP_AddConfirmation swpBT_dismissTannenKill ""Are you sure you want to do this?""",,swpBT_dismissTannenKill:Приказать телохранителю застрелить Таннена,
swpBTDismissTannenWhyMoney,DialogOptionSelected,$option == swpBT_dismissTannenWhyMoney,"AdjustRepPerson swp_tannen VENGEFUL -5
SWP_BTCall removeTannen
SWP_BTCall updateData","Таннен с отвращением плюет на ваш стол. ""Жалкая отмазка. Врать мне в лицо о таком - отвратительное зрелище."" Он в последний раз смотрит на вас. ""Надеюсь, мы больше не встретимся.""

Резко развернувшись, Таннен вылетает из кабинета. Ваш телохранитель отдает честь и уходит следом за кипящим капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenWhyStyle,DialogOptionSelected,$option == swpBT_dismissTannenWhyStyle,"AdjustRepPerson swp_tannen VENGEFUL -5
SWP_BTCall removeTannen
SWP_BTCall updateData","Таннен с отвращением плюет на ваш стол. ""И все? Мы могли бы это уладить! Лживый $swpBT_bastardOrBitch..."" Он в последний раз сверлит вас взглядом. ""Надеюсь, мы больше не встретимся.""

Резко развернувшись, Таннен вылетает из кабинета. Ваш телохранитель отдает честь и уходит следом за кипящим капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenWhyAlignment,DialogOptionSelected,$option == swpBT_dismissTannenWhyAlignment,"AdjustRepPerson swp_tannen VENGEFUL -10
SWP_BTCall removeTannen
SWP_BTCall updateData","Таннен стискивает зубы, лицо наливается красным, и он издает сдавленный звук. Когда наконец может ответить, выплевывает: ""да пошел ты, двуличный $swpBT_bastardOrBitch.""

Резко развернувшись, Таннен вылетает из кабинета. Ваш телохранитель отдает честь и уходит следом за взбешенным капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenWhyBetrayal,DialogOptionSelected,$option == swpBT_dismissTannenWhyBetrayal,SWP_BTCall removeTannen,"Таннен постепенно сдувается, глядя на вас; в его выражении злость медленно сменяется печалью. Несколько долгих мгновений он просто смотрит, и его глаз говорит без слов о множестве старых ран.

Резко развернувшись, Таннен молча уходит из кабинета. Ваш телохранитель отдает честь и следует за безмолвным капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenWhyDislike,DialogOptionSelected,$option == swpBT_dismissTannenWhyDislike,"AdjustRepPerson swp_tannen VENGEFUL -10
SWP_BTCall removeTannen
SWP_BTCall updateData","Покраснев, Таннен показывает вам неприличный жест. ""Надеюсь, ты свернешь шею, падая со своей башни из слоновой кости, $playerLastName.""

Резко развернувшись, Таннен вылетает из кабинета. Ваш телохранитель отдает честь и уходит следом за взбешенным капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenWhySilence,DialogOptionSelected,$option == swpBT_dismissTannenWhySilence,SWP_BTCall removeTannen,"Таннен несколько долгих напряженных мгновений смотрит на вас, а потом ломается и отводит взгляд. ""Может, лучше мне никогда этого не узнать."" Он в последний раз смотрит на вас. ""Прощай.""

Резко развернувшись, Таннен уходит из кабинета. Ваш телохранитель отдает честь и следует за ушедшим капитаном.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenKillLose,DialogOptionSelected,"$option == swpBT_dismissTannenKill
$swpBT_playerCombatLevel < 51","AdjustRepPerson swp_tannen VENGEFUL -200
SWP_BTCall updateData
AddRemoveCommodity crew -1 true","Еще до того, как приказ доходит до вашего телохранителя, Таннен уже в движении: мастерской подсечкой он валит охранника, затем с выверенного выстрела из захвата бьет прямо в щель все еще закрывающегося забрала. В считаные мгновения единственный защитник между вами и капитаном Танненом лежит на полу, неподвижный и мертвый.

Вы только тянетесь к пистолету, когда Таннен поднимает винтовку павшего морпеха и целится вам в грудь. Вы замираете и пытаетесь заговорить пирата, надеясь выиграть время до прибытия охраны.

Таннен не дает вам этой возможности. Он нажимает на спуск.",swpBT_dismissTannenKill2:Продолжить,
swpBTDismissTannenKillLose2,DialogOptionSelected,"$option == swpBT_dismissTannenKill2
$swpBT_playerCombatLevel < 51",,"Странно, но, падая на пол, вы почти ничего не чувствуете кроме онемения. Зрение быстро белеет, а фоновый гул двигательного поля вашего корабля сходит на низкий шорох.

Последнее, что вы видите - перед тем как все утонет в белизне, - Таннен, все еще держащий винтовку, ствол которой раскален после выстрела. На его лице мука. Странно. Он не выглядит раненым.

...Кажется, вы слышите крики. Глухие удары. Вибрацию... тяжело... думать.........

..................",swpBT_dismissTannenDeadEnd:.........,
swpBTDismissTannenKillWin,DialogOptionSelected,"$option == swpBT_dismissTannenKill
$swpBT_playerCombatLevel >= 51","AdjustRepPerson swp_tannen VENGEFUL -200
SWP_BTCall updateData
AddRemoveCommodity crew -1 true","Еще до того, как приказ доходит до вашего телохранителя, Таннен уже в движении: мастерской подсечкой он валит охранника, затем с выверенного выстрела из захвата бьет прямо в закрывающееся забрало. В считаные мгновения единственный защитник между вами и капитаном Танненом лежит на полу, неподвижный и мертвый.

Однако время драгоценно - даже тот краткий миг, который смерть охранника вам подарила. Ваш пистолет уже выхвачен и направлен прямо в голову Таннену, пока тот поднимает винтовку павшего морпеха, явно собираясь стрелять в вас следующим.

Вы не даете ему шанса. Без колебаний нажимаете на спуск.",swpBT_dismissTannenKill2:Продолжить,
swpBTDismissTannenKillWin2,DialogOptionSelected,"$option == swpBT_dismissTannenKill2
$swpBT_playerCombatLevel >= 51
!$global.swpBT_missionEnded","$global.swpBT_UWAwareness--
$global.swpBT_UWAwareness--
AddRemoveCommodity crew -1 true
SWP_BTCall killedTannen","Вы не знаете, будет ли гнев и предательство в глазу Таннена преследовать вас до конца дней, но кровь и мозги бывшего капитана точно останутся на вашем ковре надолго.

Силы безопасности врываются в кабинет с оружием наготове и проверяют помещение на наличие других угроз. Сирена тревоги начинает выть - впечатляюще быстрое реагирование, но, похоже, этого ""быстро"" все равно оказалось недостаточно. Наверное, в этой иронии есть какой-то урок.

По крайней мере, больше не придется беспокоиться, что Таннен встанет у вас на пути.",swpBT_dismissTannenDone:И где же он прятал эти шикарные сигары...,
swpBTDismissTannenKillWin2Ended,DialogOptionSelected,"$option == swpBT_dismissTannenKill2
$swpBT_playerCombatLevel >= 51
$global.swpBT_missionEnded","AddRemoveCommodity crew -1 true
SWP_BTCall firstRule false
SWP_BTCall secondRule false
SWP_BTCall thirdRule false
SWP_BTCall killedTannen","Вы не знаете, будет ли гнев и предательство в глазу Таннена преследовать вас до конца дней, но кровь и мозги бывшего капитана точно останутся на вашем ковре надолго.

Силы безопасности врываются в кабинет с оружием наготове и проверяют помещение на наличие других угроз. Сирена тревоги начинает выть - впечатляюще быстрое реагирование, но, похоже, этого ""быстро"" все равно оказалось недостаточно. Наверное, в этой иронии есть какой-то урок.

Вы выходите из кабинета, оставляя уборку прислуге.",swpBT_dismissTannenDone:Вернуться,
swpBTDismissTannenDone,DialogOptionSelected,$option == swpBT_dismissTannenDone,"EndConversation DO_NOT_FIRE
DismissDialog",,,
swpBTDismissTannenDeadEnd,DialogOptionSelected,$option == swpBT_dismissTannenDeadEnd,"SWP_BTCall gameOver
EndConversation DO_NOT_FIRE
DismissDialog",,,
,,,,,,
# TANNEN NO PROGRESS ENCOUNTER,,,,,,
swpBTNoProgressStart,swpBTNoProgress,,"SWP_BTCall updateData
ShowPersonVisual false swp_tannen
FireBest swpBTNoProgress2",,,
swpBTNoProgressFirst,swpBTNoProgress2,$global.swpBT_numNoProgressEvents == 1,"AdjustRepPerson swp_tannen VENGEFUL -5
SWP_BTCall updateData
FireAll swpBTNoProgressOptions","По внутренней связи в ваш командный кабинет в последний момент поступает поспешное предупреждение и почти сразу внутрь вваливается Джакк Таннен. Следом за ним спешит измученный на вид охранник с оружием на ремне. Охранник виновато смотрит на вас пока Таннен подходит прямо к столу в явном раздражении.
Таннен наклоняется вперед кладет обе ладони на стол и говорит вам в лицо. ""Капитан $playerName я жду уже целый цикл! Вы были заняты конечно но не тем единственным делом ради которого я сюда пришел! Почему мы не охотимся за этим сокровищем?!""",,
swpBTNoProgressSecond,swpBTNoProgress2,$global.swpBT_numNoProgressEvents == 2,"AdjustRepPerson swp_tannen VENGEFUL -10
SWP_BTCall updateData
FireAll swpBTNoProgressOptions","По внутренней связи в ваш командный кабинет в панике передают предупреждение и тут же внутрь врывается Джакк Таннен. Следом за ним спешит измученный на вид охранник с оружием на ремне. Охранник виновато смотрит на вас пока Таннен буквально втаптывается к вашему столу в ярости.
Таннен наклоняется вперед с грохотом опуская обе ладони на стол и говорит вам в лицо. ""Прошло ДВА цикла капитан $playerName! Я жду уже два проклятых цикла а вы не сделали ничего! Да вы были заняты $swpBT_ladOrLass но не тем что действительно важно для меня! Почему мы ВСЕ ЕЩЕ тянем и не продолжаем охоту?!""",,
swpBTNoProgressThird,swpBTNoProgress2,$global.swpBT_numNoProgressEvents == 3,"AdjustRepPerson swp_tannen VENGEFUL -15
SWP_BTCall updateData
FireAll swpBTNoProgressOptions","Паническое предупреждение по внутренней связи только начинает проигрываться но Джакк Таннен врывается в кабинет раньше чем вы успеваете среагировать. Где-то позади за ним еще бежит охранник а сам Таннен с перекошенным от злости лицом топает прямо к вашему столу.
С яростным рыком Таннен опрокидывает стол разбрасывая вокруг кучу барахла. ""Какого хрена ты ждешь? ТРИ ЦИКЛА!-"" орет он с красным от ярости лицом ""три проклятых цикла я жду а ты все еще вообще НИЧЕГО не делаешь!"" Он делает паузу и пытается взять себя в руки.",,
swpBTNoProgressMany,swpBTNoProgress2,$global.swpBT_numNoProgressEvents >= 4,"AdjustRepPerson swp_tannen VENGEFUL -20
SWP_BTCall updateData
FireAll swpBTNoProgressOptions","Предупреждение по внутренней связи начинает играть уже после того как Таннен успел ворваться прямо в ваш командный кабинет. В бешенстве он идет через кабинет швыряя ваши вещи на пол матеря вас за то что вы заставили его ждать непозволительно долго прежде чем начать охоту за сокровищем и в целом устраивая ужасный погром.
Когда он наконец добирается до вашего стола Таннен каким-то образом ломает его пинком пополам и из пробитых конденсаторов вырываются искры. Лишь после этого он останавливается чтобы перевести дух тяжело дыша от напряжения.",,
swpBTNoProgressOptionGoodRep,swpBTNoProgressOptions,$swpBT_tannenRepPct >= 35,"SetStoryOption swpBT_noProgressSmoothItOver 1 swpBT_noProgressSmoothOver leadership ""Smoothed over your treasure hunt tardiness with Captain Tannen""",Похоже его сильно раздражает что ему пришлось ждать. И все же пока что он явно не готов окончательно от вас отказаться.,"swpBT_noProgressSuckItUp:Терпение. Мы найдем сокровище Ли в свое время.
swpBT_noProgressSmoothItOver:Сгладить ситуацию
swpBT_noProgressLeave:Пожалуй нам стоит разойтись. (уволить Таннена)",
swpBTNoProgressOptionMiddlingRep,swpBTNoProgressOptions,"$swpBT_tannenRepPct < 35
$swpBT_tannenRepPct >= 20","SetStoryOption swpBT_noProgressConvince 1 swpBT_noProgressConvince leadership ""Persuaded Captain Tannen to stay with your fleet, despite your treasure hunt tardiness""","""Я все меньше уверен в твоих приоритетах $swpBT_mateOrLuv. Ты мной просто пользуешься? Водишь за нос?"" Он закрывает глаз и медленно выдыхает готовясь сказать следующее.
""Я ухожу с твоей службы. Так больше не пойдет $swpBT_ladOrLass.""","swpBT_noProgressConvince:Убедить Таннена остаться с вами
swpBT_noProgressFineLeave:Как скажешь. (уволить Таннена)",
swpBTNoProgressOptionBadRep,swpBTNoProgressOptions,$swpBT_tannenRepPct < 20,,"""Честно говоря я сыт по горло твоим дерьмом $swpBT_mateOrLuv. Ты использовал меня для своих нужд и с меня хватит."" Он встает сохраняя спокойное лицо но в его глазу вспыхивает ярость.
Таннен срывает с формы нашивку вашего флота плюет на нее и бросает на пол. Тихий стук ткани звучит как удар грома. ""Считай это моей официальной отставкой кап'н.""",swpBT_noProgressFineLeave2:Как скажешь.,
swpBTNoProgressSuckItUp,DialogOptionSelected,$option == swpBT_noProgressSuckItUp,,"""Бах. Пустые слова $swpBT_mateOrLuv и мы оба это знаем.""
Он снова выпрямляется. ""Скоро покажи прогресс кап'н иначе скоро я перестану звать тебя капитаном."" Он разворачивается и выходит из вашего кабинета.
Охранник торопливо отдает вам честь и следует за раздраженным пиратом.",swpBT_noProgressDone:Вернуться,
swpBTNoProgressSmoothItOver,DialogOptionSelected,$option == swpBT_noProgressSmoothItOver,"AdjustRepPerson swp_tannen COOPERATIVE 5
SWP_BTCall updateData","Вы выдаете череду оправданий завернутых в такую риторику что даже капитан Таннен немного смягчается. К концу разговора извинение превращается почти в воодушевляющую речь. Любой политик бы одобрил.
""Ладно ладно. Будет по-твоему кап'н."" Таннен отступает и вздыхает. ""Надеюсь ради нас обоих мы быстро сдвинемся с места. Не знаю сколько еще это сокровище будет ждать чтобы его разграбили.""
С этими словами Таннен выходит из вашего кабинета и вскоре за ним уходит охранник.",swpBT_noProgressDone:Вернуться,
swpBTNoProgressLeave,DialogOptionSelected,$option == swpBT_noProgressLeave,"AdjustRepPerson swp_tannen VENGEFUL -25
SWP_BTCall removeTannen
SWP_BTCall updateData","Таннен тихо рычит и встает вскидывая руки. ""Надо было знать что ты меня предашь! Это был только вопрос времени."" Он разворачивается и собирается уйти но через пару шагов замирает.
Он резко оборачивается и прожигает вас тяжелым взглядом. ""Спи вполглаза $swpBT_mateOrLuv. Капитан Таннен найдет это сокровище сам и ты ничего не сможешь с этим сделать.""
Не давая вам ответить он выходит из кабинета. Охранник торопливо отдает честь и уходит следом за кипящим от злости капитаном.",swpBT_noProgressDone:Вернуться,
swpBTNoProgressConvince,DialogOptionSelected,$option == swpBT_noProgressConvince,"AdjustRepPerson swp_tannen COOPERATIVE 5
SWP_BTCall updateData","Вы пускаетесь в речь о приключениях и товариществе обещая что опасения Таннена беспочвенны. Вы настойчиво даете понять что он ведет себя нерационально и что вы не тянете время и не игнорируете его а просто ищете как можете.
Вы пробуете разные приемы пока Таннен наконец не перебивает вас. ""Ладно хорошо я останусь с тобой $swpBT_ladOrLass. Я просто... беспокоюсь. Вот и все."" Он отступает и вздыхает. ""Надеюсь ради нас обоих мы быстро сдвинемся с места. Не знаю сколько еще это сокровище будет ждать чтобы его разграбили.""
С этими словами Таннен выходит из вашего кабинета и вскоре за ним уходит охранник.",swpBT_noProgressDone:Вернуться,
swpBTNoProgressFineLeave,DialogOptionSelected,$option == swpBT_noProgressFineLeave,"SWP_BTCall removeTannen
SWP_BTCall updateData","Таннен встает с вымотанным видом. ""Что ж... пожалуй это прощание."" Он делает долгую неловкую паузу.
""Я буду искать это сокровище сам. Ты ведь это понимаешь да?"" Он вздыхает. ""Конечно понимаешь."" Он отводит взгляд не встречаясь с вами глазами. ""Думаю мы еще увидимся $playerName.""
Наконец Таннен разворачивается и выходит из вашего кабинета. Охранник отдает честь и уходит следом за мрачным капитаном.",swpBT_noProgressDone:Вернуться,
swpBTNoProgressFineLeave2,DialogOptionSelected,$option == swpBT_noProgressFineLeave2,"SWP_BTCall removeTannen
SWP_BTCall updateData","Таннен почти не реагирует на ваши слова.
Не говоря ни слова он разворачивается и уходит из вашего кабинета. Охранник торопливо отдает честь и следует за взбешенным капитаном.",swpBT_noProgressDone:Вернуться,
swpBTNoProgressDone,DialogOptionSelected,$option == swpBT_noProgressDone,"EndConversation DO_NOT_FIRE
DismissDialog",,,
,,,,,,
# TANNEN POST-COMPLETION ENCOUNTER,,,,,,
swpBTCompletionStartFleet,BeginFleetEncounter,"$swpBT_tannenFleet score:1000
!$swpBT_encounteredAlready","$swpBT_encounteredAlready = true
unset $ignorePlayerCommRequests
OpenComms",Похоже этот флот находится под командованием капитана Таннена. Его построение ясно показывает что Таннен настроен на конфронтацию.,,
swpBTCompletionStartFleetOpenCommA,OpenCommLink,"$entity.swpBT_tannenFleet score:1000
!$entity.ignorePlayerCommRequests
$global.swpBT_completionEventCount == 0
SWP_BTCall updateData","$swpBT_fleetEncounter = true
$entity.ignorePlayerCommRequests = true
FireAll swpBTCompletionStartFleetOptions","На голоканале появляется голова капитана Таннена с сигарой в зубах а его глаз холоден как зима. ""Капитан $playerLastName"" тянет он. ""Ты сообразительный $swpBT_ladOrLass. Сам догадаешься зачем я пришел не так ли?""
В его голосе слышится явная насмешка.",,
swpBTCompletionStartFleetOpenCommB,OpenCommLink,"$entity.swpBT_tannenFleet score:1000
!$entity.ignorePlayerCommRequests
$global.swpBT_completionEventCount > 0
SWP_BTCall updateData","$swpBT_fleetEncounter = true
$entity.ignorePlayerCommRequests = true
FireAll swpBTCompletionStartFleetOptions","На голоканале появляется голова капитана Таннена с сигарой в зубах а его глаз холоден как зима. ""Капитан $playerLastName"" тянет он. ""Ты знаешь зачем я пришел не так ли?""",,
swpBTCompletionStartFleetOptionBrokeRule,swpBTCompletionStartFleetOptions,"$swpBT_thirdRule
$swpBT_brokeThirdRule",$swpBT_madAboutThirdRule = true,,swpBT_completionStartFleetBrokeRule:Я нарушил одно из твоих правил.,
swpBTCompletionStartFleetOptionKillA,swpBTCompletionStartFleetOptions,$swpBT_tannenRepPct <= -25,,,swpBT_completionStartFleetKill:Ты пришел меня убить.,
swpBTCompletionStartFleetOptionKillB,swpBTCompletionStartFleetOptions,"$swpBT_tannenRepPct > -25
!$swpBT_secondRule",,,swpBT_completionStartFleetKill:Ты пришел меня убить.,
swpBTCompletionStartFleetOptionKnow,swpBTCompletionStartFleetOptions,,,,swpBT_completionStartFleetKnow:Ты хочешь узнать что я раскопал.,
swpBTCompletionStartFleetOptionShrugA,swpBTCompletionStartFleetOptions,$global.swpBT_completionEventCount == 0,,,swpBT_completionStartFleetShrug:Понятия не имею.,
swpBTCompletionStartFleetOptionShrugB,swpBTCompletionStartFleetOptions,$global.swpBT_completionEventCount > 0,,,swpBT_completionStartFleetShrug:Есть одна догадка.,
swpBTCompletionStartFleetOptionCutOffA,swpBTCompletionStartFleetOptions,$global.swpBT_completionEventCount == 0,,,swpBT_completionStartFleetCutOff:Мне все равно. (завершить),
swpBTCompletionStartFleetOptionCutOffB,swpBTCompletionStartFleetOptions,$global.swpBT_completionEventCount > 0,,,swpBT_completionStartFleetCutOff:Опять это. (завершить),
swpBTCompletionStartFleetBrokeRule,DialogOptionSelected,$option == swpBT_completionStartFleetBrokeRule,"AdjustRepPerson swp_tannen VENGEFUL -15
SWP_BTCall thirdRule false
SWP_BTCall updateData
FireBest swpBTCompletionStartFleet2Third","""Чертовски верно нарушил."" Таннен наклоняется вперед и в его глазу читается злоба. ""Ты согласился на правило секретности и нарушил его. Я не должен быть разочарован и все же...""",,
swpBTCompletionStartFleetKill,DialogOptionSelected,"$swpBT_secondRule
!$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetKill",FireBest swpBTCompletionStartFleet2Normal,"""Не веришь моему слову?"" рычит Таннен. ""Не скажу что виню тебя но бесит это все равно.""",,
swpBTCompletionStartFleetKillThreaten,DialogOptionSelected,"!$swpBT_secondRule
!$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetKill",FireBest swpBTCompletionStartFleet2Threaten,"Таннен дьявольски усмехается. ""Может ты и прав $swpBT_ladOrLass.""",,
swpBTCompletionStartFleetKillThird,DialogOptionSelected,"$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetKill","AdjustRepPerson swp_tannen VENGEFUL -15
SWP_BTCall thirdRule false
SWP_BTCall updateData
FireBest swpBTCompletionStartFleet2Third","""Именно."" Таннен наклоняется вперед и в его глазу плещется злоба. ""Ты согласился на правило секретности и я знаю что ты его нарушил. Я не должен быть разочарован и все же...""",,
swpBTCompletionStartFleetKnow,DialogOptionSelected,"$swpBT_secondRule
!$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetKnow",FireBest swpBTCompletionStartFleet2Normal,"Таннен ухмыляется. ""С первого раза попал $swpBT_ladOrLass.""",,
swpBTCompletionStartFleetKnowThreaten,DialogOptionSelected,"!$swpBT_secondRule
!$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetKnow",FireBest swpBTCompletionStartFleet2Threaten,"Таннен зло усмехается. ""С первого раза попал $swpBT_ladOrLass.""",,
swpBTCompletionStartFleetKnowThird,DialogOptionSelected,"$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetKnow","AdjustRepPerson swp_tannen VENGEFUL -25
SWP_BTCall thirdRule false
SWP_BTCall updateData
FireBest swpBTCompletionStartFleet2Third","""И это еще не все."" Таннен наклоняется вперед и в его глазу плещется злоба. ""Ты согласился на правило секретности и даже не хватило духу признаться. По-моему ты просто отброс мира.""",,
swpBTCompletionStartFleetShrug,DialogOptionSelected,"$swpBT_secondRule
!$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetShrug",FireBest swpBTCompletionStartFleet2Normal,"Таннен ровно смотрит на вас. ""Позволь просветить тебя $swpBT_ladOrLass: я здесь за информацией.""",,
swpBTCompletionStartFleetShrugThreaten,DialogOptionSelected,"!$swpBT_secondRule
!$swpBT_madAboutThirdRule
$option == swpBT_completionStartFleetShrug",FireBest swpBTCompletionStartFleet2Threaten,"Таннен смотрит на вас как хищник на добычу. ""Позволь просветить тебя $swpBT_ladOrLass: я здесь за информацией.""",,
swpBTCompletionStartFleetShrugThird,DialogOptionSelected,"$swpBT_madAboutThirdRule
$option == swpBT_completionStartShrugKnow","AdjustRepPerson swp_tannen VENGEFUL -25
SWP_BTCall thirdRule false
SWP_BTCall updateData
FireBest swpBTCompletionStartFleet2Third","Таннен сплевывает и наклоняется вперед и в его глазу читается убийство. ""Ты согласился на правило секретности и даже не хватило духу признаться. По-моему ты просто отброс мира.""",,
swpBTCompletionStartFleet2Normal,swpBTCompletionStartFleet2Normal,,FireAll swpBTCompletionStartFleet2Options,"Он затягивается сигарой затем вынимает ее изо рта и указывает ею на вас. ""Сказать по правде я тоже не могу тебе доверять. Я человек слова но если нарушишь перемирие я без колебаний тебя прикончу.""
""А теперь расскажи мне все что знаешь $swpBT_ladOrLass если будешь так любезен.""",,
swpBTCompletionStartFleet2Threaten,swpBTCompletionStartFleet2Threaten,,FireAll swpBTCompletionStartFleet2Options,"Он затягивается сигарой затем вынимает ее изо рта и указывает ею на вас. ""Ты расскажешь мне все что знаешь $swpBT_ladOrLass а потом я тебя отпущу. Иначе..."" Он многозначительно замолкает и злобно ухмыляется крутя сигару в пальцах.",,
swpBTCompletionStartFleet2Third,swpBTCompletionStartFleet2Third,,FireAll swpBTCompletionStartFleet2Options,"""Я больше не способен тебе доверять. Считай правило секретности недействительным. Половина меня хочет вычеркнуть все правила и убить тебя за это но вот что я скажу...""
Таннен делает длинную затяжку и вместе с облаком дыма тянет: ""расскажи мне все что знаешь $swpBT_ladOrLass и я оставлю тебе жизнь.""",,
swpBTCompletionStartFleet2OptionTalk,swpBTCompletionStartFleet2Options,,,,swpBT_completionStartFleetTalk:Рассказать Таннену что вы узнали,
