id,trigger,conditions,script,text,options,notes
HSI_TC1_14_2,DialogOptionSelected,$option == HSI_TC1_14_2,"AddText ""\""I will protect you.\"" the knight says to you."" 110,110,250,255
HSITC1Orders GenKnight
AddText ""\""So... all's well that ends well?\"" The communicator that had been silent for a long time buzzed again, and you realized that you had never turned it off. You can only guess what kind of expression the Director was wearing while listening to your performance. You quickly switch it off."" 110,110,250,255
$global.HSITC1Finished = true
HSITC1Orders ClearImportant HSI_TC1_MeetTheKnight
$player.KnownByTheCommissioner = true",,defaultLeave:Пора уходить,
,,,,,,
#HSITC1_Debriefing,,,,,,
HSI_TC1_A_0,PopulateOptions,"$global.HSITC1Finished
!$global.HSITC1AFinished
$faction.id == HSI
$market.id == HSI_SpaceBridge_Market
$isPerson
HSIPersonIdentityCheck PersonIsTheCommissioner",,,"HSI_TC1_A_1:Вы смутно вспоминаете, что это не тот секретарь, который забирал вас в прошлый раз...",
HSI_TC1_A_1,DialogOptionSelected,$option == HSI_TC1_A_1,,"«$playerName $PlayerSirOrMadam, будьте добры, возьмите с собой восстановленную сущность и следуйте за мной.»
Вам требуется несколько секунд, чтобы понять: «сущность» - это рыцарь. Вы приказываете рыцарю следовать за вами, затем идете за секретарем.",HSI_TC1_A_2:Оглядеться...,
HSI_TC1_A_2,DialogOptionSelected,$option == HSI_TC1_A_2,,"Хотя с вашего последнего визита прошло уже некоторое время, вам все равно кажется, что сегодня вас ведут слишком тихим маршрутом.

Секретарь проводит вас по слегка извилистому коридору, и что-то в вашей памяти кажется неправильным.",HSI_TC1_A_3:Вы проходили этот поворот в прошлый раз?,
HSI_TC1_A_3,DialogOptionSelected,$option == HSI_TC1_A_3,,В конце концов вы останавливаетесь перед знакомой дверью. Вместо стука секретарь открывает ее и жестом предлагает вам войти.,"HSI_TC1_A_4:Может, я просто плохо знаком с делами...",
HSI_TC1_A_4,DialogOptionSelected,$option == HSI_TC1_A_4,,"Когда вы входите, что-то меняется. Вы проходите сквозь нечто похожее на иллюзию и видите Директора у стола, спиной к вам.

Интуиция подсказывает, что сегодня Директор кажется холоднее, хотя вы не видите ее выражения. Рыцарь начинает беспокоиться, ее рука касается рукояти меча, пока она осторожно перемещается к вам.

Директор молчит.",HSI_TC1_A_5:Стоит что-то сказать и спросить?,
HSI_TC1_A_5,DialogOptionSelected,$option == HSI_TC1_A_5,,"Пока вы все еще погружены в мысли, размытое лицо «Директора» внезапно бросается на вас. Только тогда вы наконец понимаете, насколько странна вся ситуация. Без колебаний рыцарь обнажает меч. В тот миг, когда «Директор» касается его острия, все вокруг нее словно растворяется, мгновенно превращаясь во что-то совсем иное. Вы даже начинаете сомневаться, не ошиблись ли в том, что только что увидели.

Директор сидит за столом, возясь с кристаллической безделушкой.",HSI_TC1_A_6:«Мне нужно объяснение.»,
HSI_TC1_A_6,DialogOptionSelected,$option == HSI_TC1_A_6,$global.HSITC1AFinished = true,"«Это была проверка безопасности. И для вас, и для нее.» Директор бросает вам безделушку, и вы ловите ее в панике. Рыцарь не опустила меч, пока Директор не убедила ее «опустить оружие» ласковым тоном. У вас возникает ощущение, будто рука рыцаря внезапно обрела собственную волю, вкладывая меч в ножны вопреки ее глубоко неохотному взгляду.

«В любом случае результаты удовлетворительные. Капитан $playerName, вы получили надежного союзника.» Она делает паузу. «И, возможно, я тоже. До следующей встречи, ассистент.»

Вы все еще чувствуете, что объяснения так и не получили, но почему-то следуете за секретарем обратно в зал Космического моста.
","cutCommLink:Может, есть еще что-то, чем стоит заняться",
,,,,,,
#HSI_TCEvent2,,,,,,
HSI_TC2_0,AddBarEvents,"$global.HSITC1AFinished
!$market.isHidden
RepIsAtWorst HSI COOPERATIVE
$global.HSILifeSentBack","AddBarEvent HSI_TC2_BarEvent ""Drink with him."" ""A man, looking deeply depressed and desperate, sits drinking alone."" 255,40,40,255",,,
HSI_TC2_1,DialogOptionSelected,$option == HSI_TC2_BarEvent,"HSISetPerson Salvation
ShowPersonVisual","Мужчина сидит в баре, пьян и пьет в одиночестве. Усевшись рядом, вы просите бармена налить еще по кругу всем в баре. Услышав звон вашего бокала, мужчина поднимает свой в ответ.",HSI_TC2_1:Поднять бокал в ответ,
HSI_TC2_2,DialogOptionSelected,$option == HSI_TC2_1,,"Вы поднимаете бокал в ответ. Пока вы оба пьете, вы решаете заговорить, чтобы снять напряжение - и удовлетворить свое любопытство.","HSI_TC2_2_1:«Что тебя так угнетает, брат?»
HSI_TC2_2_2:«Жизнь в последнее время была тяжелой, приятель.»",
HSI_TC2_3_1,DialogOptionSelected,$option == HSI_TC2_2_1,,"Мужчина бросает на вас взгляд, затем возвращается к выпивке. Вы решаете, что лучше не давить.

Спустя некоторое время мужчина допивает стакан и тянется к тому, который вы только что предложили. «Что бы вы сделали, если бы однажды проснулись в совершенно чужом мире, за десятки тысяч световых лет от всего, что когда-то знали?»","HSI_TC2_3_1:«Хм... ходил бы с кислой миной?»
HSI_TC2_3_2:«Разве это не просто начало с нуля?»",
HSI_TC2_3_2,DialogOptionSelected,$option == HSI_TC2_2_2,,"Мужчина бросает на вас взгляд, затем возвращается к выпивке. Вы решаете, что лучше не давить.

Спустя некоторое время мужчина допивает стакан и тянется к тому, который вы только что предложили. «Что бы вы сделали, если бы однажды проснулись в совершенно чужом мире, за десятки тысяч световых лет от всего, что когда-то знали?»","HSI_TC2_3_1:«Хм... ходил бы с кислой миной?»
HSI_TC2_3_2:«Разве это не просто начало с нуля?»",
HSI_TC2_4_1,DialogOptionSelected,$option == HSI_TC2_3_1,,«Вот поэтому я и в таком состоянии.»,HSI_TC2_4:Предложить ему поговорить в другом месте,
HSI_TC2_4_2,DialogOptionSelected,$option == HSI_TC2_3_2,,"На мгновение мужчина заметно ошеломлен, затем качает головой. «Я не это имел в виду, $PlayerSirOrMadam.»",HSI_TC2_4:Предложить ему поговорить в другом месте,
HSI_TC2_5,DialogOptionSelected,$option == HSI_TC2_4,,"Мужчина, похоже, не хочет говорить о случившемся в баре, поэтому вы приглашаете его в более приватный ресторан поблизости. Он соглашается.",HSI_TC2_5:«Ты правда проснулся вдали от дома?»,
HSI_TC2_6,DialogOptionSelected,$option == HSI_TC2_5,,"Мужчина горько улыбается и начинает рассказывать свою историю.

Он участвовал в эксперименте с путешествием во времени; экспериментатор уверял, что он сможет вернуться, даже если что-то пойдет не так. В итоге последние три месяца он скитался по этому миру, и никто не желал верить его рассказу.

На случай, если вы тоже ему не верите, он достает два предмета, похожих на карманные часы. Он объясняет, что они называются трехфазными стабилизирующими якорями Времени-Пространства-Реальности - технологией, обнаруженной на неизвестном корабле, появившемся из ниоткуда, как и эксперимент, который привел его сюда.

Вы невольно думаете, что он может быть слегка безумен, но уверенности нет.",HSI_TC2_6:«Как насчет поговорить о чем-нибудь другом?»,
HSI_TC2_7,DialogOptionSelected,$option == HSI_TC2_6,,"«Когда я впервые прибыл, я решил, что попал в какой-то нецивилизованный захолустный мир, ведь даже новые освоенные звездные системы были лучше этого. Когда я был здесь новичком, я спросил о Домене, и начальник сказал мне, что он исчез два века назад.»

«Я сделал все возможное, чтобы проверить дату, и обнаружил, что переместился на десять тысяч лет в прошлое. Десять тысяч лет! Коллапс, причину которого никто не знает, был поистине неслыханным.»

«Хуже того, я оказался на двести лет раньше момента, когда, по словам директора, легендарная предшественница исчезла в эксперименте. Почему нельзя было выставить время чуть раньше, хоть немного раньше было бы лучше.»","HSI_TC2_7:Возможно, он немного перебрал.",
HSI_TC2_8,DialogOptionSelected,$option == HSI_TC2_7,,"«Застрять здесь было бы не так плохо, если бы у меня был шанс встретить легендарного директора Тамамо.» Он заканчивает на этих словах. Вы смутно вспоминаете... контакт, занимавший пост директора до Коллапса, и ее публичное имя, настоящее или нет, было Тамамо.",HSI_TC2_8:Расспросить еще немного,
HSI_TC2_9,DialogOptionSelected,$option == HSI_TC2_8,,"Через некоторое время мужчина, похоже, трезвеет. Вы осторожно направляете разговор, чтобы проверить, была ли легендарная бывшая директор, о которой он говорил, той самой Директором, но он утверждает, что она исчезла в экспериментальной аварии за 27 лет до Коллапса.","HSI_TC2_9:Можно помочь ему исполнить мечту и встретить своего кумира
cutCommLink:В любом случае, он выглядит оживленным и в хорошем расположении духа, так что причин для беспокойства вроде больше нет.",
,,,,,,
,,,,,,
,,,,,,
#HSI_PickSkye,,,,,,
HSI_Skye_Planet,OpenInteractionDialog,"$market.isPlanetConditionMarketOnly
$tag:HSI_Perureino
$global.HSITC0Finished
!$global.HSI_Scythe_Saved",ShowDefaultVisual,"Ваш $shipOrFleet приближается к $entityName.

Похоже, кто-то пытается установить контакт с чем-то на орбите, но там, кажется, ничего нет.","HSI_Skye_TryContact:Спросить офицера связи, можно ли определить источник",
HSI_Skye_1,DialogOptionSelected,$option == HSI_Skye_TryContact,,"«Этот режим связи...» Ваш офицер связи возится с консолью. «Почти... готово!»

«Алооо, алооо - там кто-нибудь есть...» Вы и ваши офицеры обмениваетесь озадаченными взглядами, потому что на мониторе виден только рыбий хвост.","HSI_Skye_1:«Вы уверены, что это правильный видеоканал?»",
HSI_Skye_2,DialogOptionSelected,$option == HSI_Skye_1,"HSISetPerson Skye
ShowPersonVisual","Ваш офицер связи срочно жестом показывает, что канал все еще открыт. Ясно, что другая сторона услышала ваши слова: изображение с камеры начинает яростно трястись.

Мгновение спустя на экране появляется девушка. «Уууух. Эта коробка правда говоритшш.»",HSI_Skye_2:«Алло?»,
HSI_Skye_3,DialogOptionSelected,$option == HSI_Skye_2,,"«Нууу, тот, кто дал нам эту коробку, сказал, что однажды кто-то с неба заговорит через неешш.» Девушка серьезно смотрит в камеру. «Я все спрашивала, и наконец она заговорилашш.»

Вы видите, как ваш офицер связи просматривает недавние записи, пытаясь подтвердить, правда ли он видел рыбий хвост, а ваш оперативный офицер тихо интересуется, не слишком ли много галлюцинаций случилось в последнее время. Ясно, что ни один из них сейчас не в состоянии дать полезный совет.",HSI_Skye_3:«Ты из экипажа разбившегося корабля? С тобой есть кто-нибудь еще?»,
HSI_Skye_4,DialogOptionSelected,$option == HSI_Skye_3,,"«Экипаж разбившегося корабля? Вы про тех людей? Они давно вернулисьшш.» Похоже, собеседница нашла место, куда поставить «коробку». «Я только слышала историю коробкишш, поэтому спрашивала ее что-нибудь каждый деньшш.»

У вас возникает ощущение, что собеседнице трудно общаться, а ваш оперативный офицер приподнимает бровь в вашу сторону, и вы понимаете намек. Вскоре небольшая группа спускается на поверхность планеты на шаттле. Офицер связи ведет вас к источнику сигнала, неохотно поддерживая контакт с другой стороной.

На планете мало подходящих мест для посадки, поэтому вы садитесь рядом с цепью островов. Вскоре вы замечаете коммуникатор, лежащий на камне, и «человека», который им пользуется.",HSI_Skye_4:«Записи можно не пересматривать. Это реально.»,
HSI_Skye_5,DialogOptionSelected,$option == HSI_Skye_4,,"«А, это человек с неба.» Собеседница взмахивает хвостом за спиной. «Ониии спустилисьшш.»

Собеседница цепляется к группе и начинает забрасывать ее вопросами о том, как там дела в «небе». Когда шквал вопросов стихает и у вас появляется мгновение собраться с мыслями, вы наконец задаете вопрос, который с самого начала был у вас на уме: «Кто ты?»

«Хмм? Дашш, и еще...»

Чтобы избавить себя от очередного приступа неутолимого любопытства, вы говорите: «У меня есть предложение.» Вы передаете «замолчи» почти всеми возможными формами языка тела.","HSI_Skye_5:«Почему бы тебе не пойти с нами? Возможно, будет проще понять, когда увидишь все своими глазами.»",
HSI_Skye_6,DialogOptionSelected,$option == HSI_Skye_5,,"«Но мои сестры говорят, что внешний мир очень страшныйшш, люди всегда сражаютсяшш, а некоторые могут попытаться поймать меняшш.»

Это правда. «Но я все равно хочу увидеть егошш.» Собеседница бережно убирает коммуникатор. «Когда мы можем уходитьшш.»

Вам кажется, что вы и оперативный офицер сегодня слишком часто обмениваетесь взглядами. Отойдя в сторону, вы начинаете обсуждать, правильно ли брать ее с собой: она кажется совершенно наивной относительно внешнего мира, и вы опасаетесь, что даже малейшая ошибка может стать для нее концом.

Внезапная искра вдохновения озаряет вашего оперативного офицера: «Она не похожа на человека, так вы ведь случайно знаете как раз нужную персону...» Вы чувствуете волну облегчения и быстро достаете коммуникатор, данный Директором.

«... Дайте я правильно пойму. Вы нашли где-то девушку-русалку, она хочет пойти с вами посмотреть внешний мир, но вы считаете это слишком опасным и хотите оставить ее у меня?» В голосе Директора будто слышится нотка беспомощности. «Ладно, ладно. Капитан $playername, у вас правда врожденный талант к такой работе.»",HSI_Skye_6:«Я нашел вам источник содержания.»,
HSI_Skye_7,DialogOptionSelected,$option == HSI_Skye_6,"ShowDefaultVisual
$global.HSI_Scythe_Saved = true
HSITC1Orders ClearImportant HSI_Skye","«Что такое источник содержанияшш?»

Вы чувствуете, что сами навлекли на себя эту проблему. И так разговор бесцельно тянулся, пока наконец не пришла пора возвращаться.",defaultLeave:Пора продолжать,
,,,,,,
HSI_Skye_Random1_Start,PopulateOptions,"$global.HSI_Scythe_Saved
$faction.id == HSI
$market.id == HSI_SpaceBridge_Market
HSIPersonIdentityCheck SkyeRandom1
!$isPerson
!$global.HSI_ScytheRandomHappened
!$global.HSI_ScytheNotInSpaceBridge",,,HSI_Skye_Random1:Это что-то плывет за окном...,
HSI_Skye_Random1,DialogOptionSelected,$option == HSI_Skye_Random1,"HSISetPerson Skye
ShowPersonVisual
$global.HSI_ScytheRandomHappened = true 3","Синяя фигура приближается, пока мягко не ударяется в окно. Тогда вы узнаете Skye, парящую в космосе. Она парит? Или плывет?

Вы решаете не думать об этом слишком много.","cutCommLink:В любом случае она выглядит бодро, так что причин для беспокойства быть не должно.",
,,,,,,
,,,,,,
#HSI_Stalker,,,,,,
HSI_Stalker_GreetingTraitor,PickGreeting,"HSIPersonIdentityCheck PersonIsStalkerContact
$faction.HSIisTraitor
$isPerson",,"«Все еще живы? Похоже, старые клинки уже не так остры, как прежде.»",defaultLeave:Уйти,
HSI_Stalker_GreetingTooLowLevel,PickGreeting,"HSIPersonIdentityCheck PersonIsStalkerContact
HSIPersonIdentityCheck PlayerLevelBelow5
!$global.HSISS_Start
$isPerson",ShowDefaultVisual,"Другая сторона, похоже, не заинтересована отвечать на ваш вызов.",,
HSI_Stalker_Greeting_Not_Joined,PickGreeting,"HSIPersonIdentityCheck PersonIsStalkerContact
HSIPersonIdentityCheck PlayerLevelAbove5
!$global.HSISS_Start
$isPerson","$contact_printedFirstReturnGreeting = true 0
ShowPersonVisual
",«Вы пришли зарегистрироваться?»,"HSI_SS_Ask:«Для чего?»
cutCommLink:Уйти",
HSI_Stalker_Ask,DialogOptionSelected,$option == HSI_SS_Ask,,"На другой стороне ненадолго повисает тишина. «Сталкеры. Мы ищем наемников. Мы платим вам за уже выполненную работу, а еще позволяем купить кое-какое снаряжение.»","HSI_SS_Join:«Я в деле.»
defaultLeave:Не интересует",
HSI_Stalker_Join,DialogOptionSelected,$option == HSI_SS_Join,"$global.HSISS_Start = true
$global.HSI_Traitor_Base = true","«Добро пожаловать, сталкер. Я внесу ваши данные в систему. Когда заглянете в следующий раз, может появиться новый ассортимент.»",defaultLeave:Уйти,
HSI_Stalker_Contact,PopulateOptions,"$isPerson
HSIPersonIdentityCheck PersonIsStalkerContact
$faction.id == HSI
!$faction.HSIisTraitor",,"«Здравствуйте, сталкер.»","HSI_Stalker_OpenShop:«Посмотреть, что нового.»",
HSI_Stalker_Shop,DialogOptionSelected,$option == HSI_Stalker_OpenShop,HSIStalkerShop,,,
,,,,,,
#TTMission,,,,,,
HSI_TTMission_Start,DialogOptionSelected,"$option == marketVisitBar
$faction.id == tritachyon
$hasMarket
$market.id == culann
!$global.HSI_TTMission_Finished
!$global.HSI_TTMission_Combat_Finished
$global.HSI_TTMission_Start
$player.KnownByTheCommissioner
!HSIPersonIdentityCheck isTraitor","FireBest BarShuttleDownPrintDesc
FireBest BarPrintDesc
$option = HSITTMissionMet 0
FireBest DialogOptionSelected",,,
HSI_TTMission_Met0,DialogOptionSelected,$option == HSITTMissionMet,,"Несмотря на то, что вы находитесь в оживленном развлекательном районе $marketName, дневная толпа всегда кажется куда более редкой, чем ночная. Вы планируете выпить перед тем, как осмотреть город дальше. Видно, что Tri-Tachyon усилила безопасность на время визита: на основных дорогах стоят морпехи и агенты Tri-Tachyon в боевом снаряжении, явно в том самом «высококлассном снаряжении», о котором оружейник говорил несколько дней назад.

Словно ведомые чем-то, вы входите в третий бар. По сравнению с первыми двумя он тише: лишь несколько людей разбросаны по кабинкам. Бармен бросает на вас короткий взгляд и продолжает вытирать стаканы, опустив голову.

Вы на мгновение встречаетесь взглядом со знакомым по новостям лицом, которое не должно быть в этом месте, и быстро отводите глаза.",HSI_TTMission_Met1:Подойти и сесть напротив нее,
HSI_TTMission_Met1,DialogOptionSelected,$option == HSI_TTMission_Met1,"HSISetPerson TheCommissioner
HSISetPerson ShowCommissionerTTMissionBar","Вы открываете рот, чтобы заговорить, но Директор заставляет вас замолчать одним взглядом. Она встает, садится рядом с вами и поворачивается спиной, закрывая вас от взгляда бармена. Делая вид, что поправляет вам волосы, она незаметно передает крошечный наушник.

Она наклоняется ближе и тихо говорит вам на ухо: «Здесь повсюду глаза. Будьте осторожны. Звуковой глушитель не дает им нас слышать, пока мы шепчем, так что говорите тише.»

Вы чувствуете, как ее дыхание у вашего уха отдаляется.","HSI_TTMission_Met2:«Похоже, я ввязался во что-то крупное?»",
HSI_TTMission_Met2,DialogOptionSelected,$option == HSI_TTMission_Met2,,"Едва заметно кивнув, она поворачивается и опирается на ваше плечо. Несколько касаний Tripad открывают крошечный файл с должностью «заместитель начальника» полевого подразделения Департамента безопасности, назначенного в Персейский сектор 3, должностью с незаметной, но значительной важностью. Вы быстро понимаете ситуацию, заказываете напиток для прикрытия и используете шанс незаметно осмотреть всех в баре.

Вы подозреваете одного из посетителей в агентурной работе, и хотя бармен кажется ничем не примечательным, вы ощущаете в нем нечто нестыкующееся, что не можете объяснить. Вы гадаете, что они планируют. Взгляд посетителя достаточно острый, чтобы держать вас в напряжении. Вы смотрите вниз на Директора, надеясь, что она скажет больше.

«Не пытайтесь слишком глубоко анализировать безумца, капитан $playerName...»",HSI_TTMission_Met3:«... ЛОЖИСЬ!»,
HSI_TTMission_Met3,DialogOptionSelected,$option == HSI_TTMission_Met3,ShowPersonVisual,"Прежде чем вы успеваете отреагировать, Директор толкает вас под стол, и очередь оглушающих зарядов прошивает место, где вы только что сидели. Вы начинаете жалеть, что поверили болтовне чиновников Tri-Tachyon о временном запрете огнестрельного оружия, оказавшись зажатыми в угловой кабинке без средств ответного удара. Вы даже не пытаетесь говорить тише: «Ладно, что теперь?»

Директор чрезмерно театрально изображает обдумывание плана, и ее преувеличенная игра ясно дает понять, что она на самом деле не обеспокоена. «Вы думаете, почему я выбрала место без пути отхода, хотя знала, что мы раскрыты, верно?»

«Потому что только если затянуть это достаточно долго, все перерастет в нечто слишком крупное, чтобы эти костюмы Tri-Tachyon смогли скрыть это от делегации.»

",HSI_TTMission_Met4:Молча осмотреть окружение,
HSI_TTMission_Met4,DialogOptionSelected,$option == HSI_TTMission_Met4,,"Вы осматриваете помещение, пытаясь найти путь отхода или хоть что-то, что можно превратить в оружие. Несмотря на ее ореол загадочности, инстинкты подсказывают вам, что человек рядом с вами не обладает настоящими боевыми навыками. Возможно, здесь есть ловушка, которую можно использовать...

«Сосредоточьтесь, капитан $playerName.» Директор тычет в вас чем-то твердым, похожим на складной веер. «Посмотрите, что там.»

В тот миг, когда вы выглядываете, один из них целится и стреляет. Вы ныряете обратно за кабинку и обнаруживаете, что Директор исчезла.
",HSI_TTMission_Met5:Так я все это время был приманкой?,
HSI_TTMission_Met5,DialogOptionSelected,$option == HSI_TTMission_Met5,,"Вы слышите болезненный стон и снова выглядываете как раз вовремя, чтобы увидеть, как Директор ударяет бармена складным веером в горло, и бармен - точнее, один из агентов - падает на пол. Второй уже лежит, вероятно, именно он был источником предыдущего стона.

Остальные посетители разбежались. Вы решаете...","HSI_TTMission_Met6_1:Схватить Директора и бежать
HSI_TTMission_Met6_1_pickWeapon:Подобрать оружие одного из агентов Tri-Tachyon",
HSI_TTMission_Met6,DialogOptionSelected,$option == HSI_TTMission_Met6_1,,"Вы хватаете Директора и бросаетесь из бара, но обнаруживаете, что глушитель сигнала все еще активен, а ближайшие морпехи и агенты Tri-Tachyon уже стягиваются к месту. К счастью, запаниковавшие гражданские, бегущие со сцены, нарушают их движение, позволяя вам следовать за Директором между зданиями.

Как вы и подозревали, они не были дружелюбны, и заряды свистят совсем рядом. Воспользовавшись моментом, Директор ныряет в переулок и дергает вас за собой. Преследователи, похоже, не уверены, в какой переулок вы свернули, и это дает вам короткую передышку.

Тишина переулка и шум снаружи кажутся разными мирами. Пока вы останавливаетесь перевести дух, складной веер Директора внезапно сталкивается почти у вас перед глазами с почти невидимым мономолекулярным клинком. Клинок не может рассечь ребра веера из неизвестного материала, заставляя агента быстро отступить; резкое движение отключает его оптическую маскировку.","HSI_TTMission_Met7:«Осторожно, капитан $playerName, есть еще один.»",
HSI_TTMission_Met6_pickWeapon,DialogOptionSelected,$option == HSI_TTMission_Met6_1_pickWeapon,,"Агент Tri-Tachyon все еще жив, а в пистолете вы находите только оглушающие заряды. Похоже, агенты Tri-Tachyon внутри знали, как проявлять сдержанность, но морпехи снаружи могут оказаться не столь понимающими.

Разумнее остаться без оружия.",HSI_TTMission_Met6_1:Схватить Директора и бежать,
HSI_TTMission_Met7,DialogOptionSelected,$option == HSI_TTMission_Met7,,"Слова командира корпуса морпехов всплывают в памяти, и вы уклоняетесь от атаки другого скрытого агента, ведомые смесью интуиции и мышечной памяти. Агент, потерявший маскировку, все еще парирует атаки Директора и явно уступает. Бой сравнительно тихий, но преследователи вскоре обязательно найдут это место. Если быстро вывести этого агента из строя, можно окончательно уйти от текущей волны преследования.

После трех серий ударов агент Tri-Tachyon меняет тактику, и вы начинаете терять его позицию. Он ушел или...?

Синтезированный голос звучит позади, почти накладываясь на приглушенный стон: «Шаг вперед, $playerName $PlayerSirOrMadam, и следите за ножом за спиной.»","HSI_TTMission_Met8:Осторожно сделать, как сказано",
HSI_TTMission_Met8,DialogOptionSelected,$option == HSI_TTMission_Met8,,"Вы делаете несколько шагов, прежде чем обернуться. Агент Tri-Tachyon пронзен в сердце, его безжизненное тело утаскивают из поля зрения за укрытие. В этот момент Директор выводит из строя агента, появившегося первым, и бежит к вам.

Директор сначала осматривает вас и, убедившись, что вы не ранены, переводит взгляд на воздух перед вами. «Мастер Фарис, это и была вся ваша подготовка?»

Синтезированный голос возвращается: «Насколько я помню, именно вы предупреждали, что раскрытие может привести к серьезным дипломатическим последствиям, Директор.» Фигура снимает маскировку, открывая нечто похожее на Dancer, хотя и в отличающейся от виденной вами стандартной модели вариации. Она поворачивается к вам. «Фарис.»","HSI_TTMission_Met9_1:«$playerName.»
HSI_TTMission_Met9_2:«Можете звать меня $playerName.»",
HSI_TTMission_Met9_1,DialogOptionSelected,$option == HSI_TTMission_Met9_1,"HSISetPerson ShowCommissionerTTMissionDepartment
FireAll HSITTMissionNewsBrief","Вам удается оторваться от преследования Tri-Tachyon и наконец добраться до убежища. После короткого отдыха вы узнаете, что Tri-Tachyon ввела военное положение, сославшись на охоту за «левыми террористами, пытающимися сорвать мирные переговоры».

Вы смотрите на тактическую сводку в руках Директора.",,
HSI_TTMission_Met9_2,DialogOptionSelected,$option == HSI_TTMission_Met9_2,"HSISetPerson ShowCommissionerTTMissionDepartment
FireAll HSITTMissionNewsBrief","Вам удается оторваться от преследования Tri-Tachyon и наконец добраться до убежища. После короткого отдыха вы узнаете, что Tri-Tachyon ввела военное положение, сославшись на охоту за «левыми террористами, пытающимися сорвать мирные переговоры».

Вы смотрите на тактическую сводку в руках Директора.",,
HSI_TTMission_Ambassadar,HSITTMissionNewsBrief,!$AskedAmbassadar,,,"HSI_TTMission_NewsBrief_Ambassadar:Спросить, возможна ли помощь делегации",
HSI_TTMission_Fleet,HSITTMissionNewsBrief,!$AskedFleet,,,"HSI_TTMission_NewsBrief_Fleet:Спросить, возможна ли помощь прибывшего флота",
HSI_TTMission_Plan,HSITTMissionNewsBrief,,,,"HSI_TTMission_NewsBrief_Plan:Спросить, что дальше",
HSI_TTMission_Ambassadar_Answer,DialogOptionSelected,$option == HSI_TTMission_NewsBrief_Ambassadar,"$AskedAmbassadar = true 0
FireAll HSITTMissionNewsBrief","«Реакция Tri-Tachyon была быстрой. Сославшись на угрозу со стороны левых элементов, они усилили охрану делегации, чтобы утвердить контроль. Советник Бородинов не дурак, и боюсь, вскоре он сможет связаться с Экспедиционными силами, что может обернуться бедой для всего Персейского сектора.»",,
HSI_TTMission_Fleet_Answer,DialogOptionSelected,$option == HSI_TTMission_NewsBrief_Fleet,"$AskedFleet = true 0
FireAll HSITTMissionNewsBrief","«Связь полностью разорвана. Поскольку это столица Tri-Tachyon, любая попытка передать сообщение в итоге приведет к обнаружению нашего местоположения, каким бы методом мы ни воспользовались.»",,
HSI_TTMission_Plan_Answer0,DialogOptionSelected,"$option == HSI_TTMission_NewsBrief_Plan
!$AskedFleet
!$AskedAmbassadar",,"«Боюсь, у нас есть только один путь, капитан $playerName. Например... обойти наблюдение Tri-Tachyon и установить прямой контакт с флотом.»

Учитывая невозможность этого, вы начинаете думать, нет ли в этих словах более глубокого смысла.

«Передать сообщение с поверхности в космос незаметно невозможно, но из космоса в космос - возможно.»

Эта идея кажется вам страшнее всех предыдущих вместе взятых.","HSI_TTMission_BattleBrief_0:«Почему мне кажется, что выбора у меня нет?»",
HSI_TTMission_Plan_Answer1,DialogOptionSelected,"$option == HSI_TTMission_NewsBrief_Plan
!$AskedFleet
$AskedAmbassadar",,"«Боюсь, у нас есть только один путь, капитан $playerName. Установить прямой контакт с флотом.»

Поскольку Tri-Tachyon следит за делегацией, любое сообщение, уходящее в космос, вряд ли останется незамеченным. Вы начинаете думать, нет ли в этих словах более глубокого смысла.

«Передать сообщение с поверхности в космос незаметно невозможно, но из космоса в космос - возможно.»

Эта идея кажется вам страшнее всех предыдущих вместе взятых.","HSI_TTMission_BattleBrief_0:«Почему мне кажется, что выбора у меня нет?»",
HSI_TTMission_Plan_Answer2,DialogOptionSelected,"$option == HSI_TTMission_NewsBrief_Plan
$AskedFleet
!$AskedAmbassadar",,"«Боюсь, у нас есть только один путь, капитан $playerName. Обойти Tri-Tachyon и установить прямой контакт с флотом.»

Учитывая только что обсужденное, вы начинаете думать, нет ли в этих словах более глубокого смысла. «Возможно, нам стоит связаться с делегацией.»

«За делегацией тоже следят, и хотя передать сообщение с поверхности в космос незаметно невозможно, из космоса в космос - возможно.»

Эта идея кажется вам страшнее всех предыдущих вместе взятых.","HSI_TTMission_BattleBrief_0:«Почему мне кажется, что выбора у меня нет?»",
HSI_TTMission_Plan_Answer3,DialogOptionSelected,"$option == HSI_TTMission_NewsBrief_Plan
$AskedFleet
$AskedAmbassadar",,"«Боюсь, у нас есть только один путь, капитан $playerName. Нам нужно установить прямой контакт с флотом.»

Учитывая невозможность этого, вы начинаете думать, нет ли в этих словах более глубокого смысла.

«Передать сообщение с поверхности в космос незаметно невозможно, но из космоса в космос - возможно.»

Эта идея кажется вам страшнее всех предыдущих вместе взятых.","HSI_TTMission_BattleBrief_0:«Почему мне кажется, что выбора у меня нет?»",
