id,type,text1,text2,text3,text4,text5,notes
A_S-F_morris_p,SHIP,"Следуя принципу ""больше значит лучше"", пиратские корабелы взяли Morris и заменили его фирменные орудийные кластеры парой крупных слотов.

В процессе установки пиратского апгрейда системы управления флюксом были повреждены или сняты несколько узлов щитового излучателя и заметные участки бронеплит. К сожалению, тяжелая фирменная система картечного флака тоже стала жертвой ""улучшений"" и была заменена более простой группой пусковых фаеров.",,,,,
A_S-F_chompiron,SHIP,"] ПРЕДУПРЕЖДЕНИЕ: Сбой идентификации корпуса.
] Сопоставление шаблона....
] Совпадение 76%: крейсер Champion.
] ОШИБКА: обнаружены аномальные энергетические показатели.
] ОШИБКА: RRA SCAN NAN;
] ОШИБКА: ES-RESTART FAIL;
] ОШИБКА: MANITRACK COMPUTE OOB;
] -
] -
] -",,,,,
A_S-F_estes,SHIP,"Реплика знаменитого истребителя прошлых эпох. Оригинал славился непревзойденной маневренностью в ближнем воздушном бою; эта реплика не полностью сохраняет ту же подвижность, но с избытком компенсирует это прочностью и огневой мощью.",,,,,
A_S-F_scrag,SHIP,"Чистая агрессия в компактном корпусе: Scrag - пиратская конструкция до мозга костей, почти полностью заточенная под скорость и огневую мощь.

Пожертвовав грузовместимостью и кормовым вооружением, пиратские корабелы получили пространство для установки по-настоящему переразмеренного главного двигателя, позволяющего аппарату кратковременно разгоняться до огромных скоростей.",,,,,
A_S-F_marlow,SHIP,"Изначально Marlow задумывался как прочная платформа огневой поддержки, но стал жертвой расползания требований: отсутствие эффективного контроля привело к попытке создать корабль, который одновременно может быть огневой поддержкой, авианосцем и линейным бойцом. В проект пришлось вносить компромиссы, в результате чего получился корабль, который технически умеет все задуманное, но не обязательно одновременно.",,,,,
A_S-F_margrave,SHIP,"Продукт исследовательского проекта Института флота Доминиона по разработке капитального корабля, способного держаться в темпе с более легкими эскортными судами. Формально Margrave требованиям соответствовал, но не впечатлил комиссию, и для прохождения в финальное производство проект пришлось быстро переопределить как «охотник-убийца», способный перестрелять всё, что не может перегнать.",,,,,
A_S-F_glentoran,SHIP,"Удивительно недавний корабль, построенный с применением современных интерпретаций проверенных технологий. Изначально его, по-видимому, предлагали как замену ""стареющему и устаревшему"" классу Onslaught. Как и ожидалось, Glentoran не получил широкого признания в роли замены столь легендарного судна и в основном ушел на второстепенные назначения.",,,,,
A_S-F_alqand,SHIP,"Класс Alqand - попытка корпорации Tri-Tachyon применить артиллерийскую систему тактического уровня для синергии возможностей на уровне всего театра флота. Лишенный серьезной личной огневой мощи, он компенсирует это способностью безопасно доставлять поддерживающий огонь при наличии соответствующих средств целеуказания.",,,,,
A_S-F_micare,SHIP,"Реликт автономных ИИ-флотов, разработанных корпорацией Tri-Tachyon. Незаконные по законам Доминиона (и Гегемонии) и считающиеся мерзостью Церковью Галактического Искупления, эти создания были уничтожены в ходе Первой войны ИИ. По крайней мере, так утверждает официальная история.

Micare проектировался как корабль эскорта и огневой поддержки. Хотя это и несколько расходится с типичной доктриной дрон-кораблей, он все же несет достаточно мощную флюкс-сеть, обеспечивающую ему достойную выживаемость в прямом бою.",,,,,
A_S-F_porroko,SHIP,"Установка артиллерийской системы тактического уровня часто заставляет считать Porroko сугубо тыловым бойцом, однако, несмотря на это, он способен выставить достаточно огневой мощи, чтобы удержаться на переднем крае боя - как минимум до прибытия подкрепления.",,,,,
,,,,,,,
A_S-F_drone_shackle,SHIP,"Развертывает десять дронов, вооруженных легкими дизрапторными мортирами. Дронам можно приказать плотно прикрывать корабль или изматывать ближайшие вражеские цели. Половина дронов приоритетно атакует входящие ракеты и истребители, вторая половина отвлекает и выводит из строя корабли.",Дроны,"Развертывает несколько дронов, вооруженных легкими дизрапторными мортирами.",,,
A_S-F_drone_manacle,SHIP,"Развертывает двенадцать дронов, вооруженных дизрапторными автопушками. Дронам можно приказать плотно прикрывать корабль или изматывать ближайшие вражеские цели. Половина дронов приоритетно атакует входящие ракеты и истребители, вторая половина отвлекает и выводит из строя корабли.",Дроны,"Развертывает несколько дронов, вооруженных легкими дизрапторными автопушками.",,,
A_S-F_drone_panel,SHIP,"Хотя это по сути лишь дистанционно управляемая бронеплита, она также оснащена базовым каналом целеуказания, немного увеличивающим дальность вооружения родительского корабля за каждый развернутый дрон.",,,,,
A_S-F_drone_clavata,SHIP,"Фазовый дрон, вооруженный лучом точечной обороны, способный заметно продлить живучесть своего носителя.",,,,,
A_S-F_ammon,SHIP,"Компактный автономный легкий дрон: слабо вооружен и не слишком живуч, но способен эффективно поддерживать и отвлекать противника.",,,,,
,,,,,,,
,,,,,,,
,,,,,,,
A_S-F_plas_burster,WEAPON,"Выпускает очереди нестабильной плазмы, способные насыщать участок пространства зоной точечной обороны.

Одна из ранних попыток миниатюризации плазменной пушки: в стремлении снизить значительный флюкс-расход плазменного оружия были урезаны системы стабилизации. Это привело к снижению точности и появлению крайне нестабильных снарядов, дестабилизирующихся и детонирующих уже при близком проходе к цели. Против кораблей решение оказалось не слишком эффективным, но в роли системы ПВО зонального запрета оружие показывает себя достойно.",,,,,
A_S-F_bramble,WEAPON,"Запускает веер осколочных суббоеприпасов с умным взрывателем, формирующих эффективный экран точечной обороны.

Bramble - редкость среди ракетного вооружения, поскольку это оборонительная, а не наступательная система. Несмотря на необычную роль, она очень эффективно прикрывает зону как от ракет, так и от истребителей.",,,,,
A_S-F_thicket,WEAPON,"Запускает ракеты, разделяющиеся на три Smartbomb, образуя поле противоистребительных мин с датчиком близости.

Нестандартная противоистребительная система: основная ракета развертывает гиростабилизированные кассеты, выбрасывающие россыпь мин с дистанционным подрывом. Одного залпа достаточно, чтобы серьезно повредить целое авиакрыло. К сожалению, система эффективнее всего, когда боеприпасы выпускаются по траектории приближающихся истребителей, и заметно теряет результативность, когда истребители уже навязали ближний бой носителю.",,,,,
A_S-F_lamia,WEAPON,"Кластер ионных излучателей на ракетном шасси, способный с высокой надежностью выдавать веер дестабилизирующих разрядов.

Управляемая энергетическая ракета Lamia создавалась для ниши, которая, возможно, вообще не существовала: универсальной ракеты подавления. Не обладая разрушительной мощью обычной ракеты, каждая боевая часть оснащена простым комплексом РЭБ, который хоть и не идеален, но затрудняет обнаружение ракеты менее опытными офицерами сенсоров в хаосе боя. Оружие также способно долго работать в затяжных столкновениях благодаря простому автозаряднику.",,,,,
A_S-F_lerna,WEAPON,"Запускает ракету-носитель, разворачивающую три оружейных модуля, которые затем обстреливают цель веером ионных разрядов.

Интересное развитие Lamia: Множественная управляемая энергетическая ракета Lerna вместо более тяжелых ионных излучателей разворачивает три фактически ""боеголовки Lamia"", но без двигателей. Разнесенное развертывание модулей оказывается полезным, поскольку атака с нескольких векторов обычно позволяет части разрядов обойти щит цели.",,,,,
A_S-F_paladin_tri,WEAPON,"Система ПРО Paladin, модифицированная для установки на фрегат Auditor: немного хуже по флюкс-эффективности, а также лишена двух лучевых излучателей и значительной части запасаемого заряда в конденсаторе.",,,,,
A_S-F_paladin_tri_mod,WEAPON,"Сильно модифицированный вариант системы ПРО Paladin: вместо конденсаторного хранения заряда использует улучшенную систему перезарядки, уменьшая пиковый залповый потенциал в обмен на немного более мощные импульсы при постоянной устойчивой работе.",,,,,
A_S-F_wasteland,WEAPON,"Запускает ракеты, развертывающие smartbomb с одноразовым блоком противоистребительных SRM; разрушительно эффективно как против истребителей, так и против легких кораблей.

Система Wasteland Smartbomb Complex происходит из той же линии разработки, что и Thicket, но использует модифицированные SRM Swarmer вместо более капризных мин с дистанционным подрывом, применяемых в младшей версии. Использование точечных фугасных боеголовок вместо площадных осколочных зарядов также делает это оружие весьма эффективным против более легкобронированных кораблей.",,,,,
A_S-F_bipartisan,WEAPON,"Продвинутая дальнобойная ракета огневой поддержки. При приближении к цели разделяется на пару самонаводящихся суббоеприпасов.

Попытка создать преемника распространенной ракеты класса Pilum: Bipartisan уходит от роли подавления, характерной для Pilum, и вместо этого старается провести парные суббоеприпасы в обход щитов и зоны точечной обороны цели. При относительно скромном сыром уроне большая дальность и наличие автозарядника боевого класса делают Bipartisan полезным оружием.",,,,,
A_S-F_formia,WEAPON,"""Сложность захвата Gleam в целости, вместе с крайне агрессивными мерами защиты от вскрытия, означает, что нам не удалось определить точные механизмы работы этого оружия.""",- Сотрудник Tri-Tachyon 26749318,,,,
A_S-F_p_ion,WEAPON,"Лучевое оружие с достойной дальностью, способное вызывать довольно серьезные перебои в работе вооружения и других систем, но уступающее по чистому урону.

Изначально разработано корпорацией Tri-Tachyon для установки на автономные ИИ-флоты; к сожалению, чертежи его производства были утрачены в хаосе Первой войны ИИ, поэтому чаще всего это оружие встречается уже установленным на кораблях Остатков.",,,,,
A_S-F_p_ion_f,WEAPON,"Лучевое оружие с достойной дальностью, способное вызывать заметные перебои в работе вооружения и других систем, но уступающее по чистому урону. Этот модифицированный истребительный вариант, установленный на Glitter, имеет меньшую дальность по сравнению со стандартной моделью.

Изначально разработано корпорацией Tri-Tachyon для установки на автономные ИИ-флоты; к сожалению, чертежи его производства были утрачены в хаосе Первой войны ИИ, поэтому чаще всего это оружие встречается уже установленным на кораблях Остатков.",,,,,
A_S-F_phantasmagoria_missile,WEAPON,"""Меня охватило изумление. Кости дрожали внутри меня. Плоть трепетала. Губы тряслись. Рот раскрылся. Руки онемели. Колени стучали. Кровь стыла в жилах, и меня сковал ужас.""",- Показания единственного выжившего в инциденте P#4N7,,,,
A_S-F_phantasmagoria_micro_missile,WEAPON,"""Меня охватило изумление. Кости дрожали внутри меня. Плоть трепетала. Губы тряслись. Рот раскрылся. Руки онемели. Колени стучали. Кровь стыла в жилах, и меня сковал ужас.""",- Показания единственного выжившего в инциденте P#4N7,,,,
A_S-F_phantasmagoria_missile_stk,WEAPON,"""Меня охватило изумление. Кости дрожали внутри меня. Плоть трепетала. Губы тряслись. Рот раскрылся. Руки онемели. Колени стучали. Кровь стыла в жилах, и меня сковал ужас.""",- Показания единственного выжившего в инциденте P#4N7,,,,
A_S-F_phantasmagoria_cutter,WEAPON,"""Оптимизм и надежда увядают перед случайным, хаотичным и неизбежным насилием.""",- Единственная запись в руководстве по эксплуатации Phantasmagoria.,,,,
A_S-F_phantasmagoria_slicer,WEAPON,"""Оптимизм и надежда увядают перед случайным, хаотичным и неизбежным насилием.""",- Единственная запись в руководстве по эксплуатации Phantasmagoria.,,,,
A_S-F_phantasmagoria_piercer,WEAPON,"""Оптимизм и надежда увядают перед случайным, хаотичным и неизбежным насилием.""",- Единственная запись в руководстве по эксплуатации Phantasmagoria.,,,,
A_S-F_dis_ac,WEAPON,"Создана на базе более распространенной лёгкой автопушки, но в стандартном кинетическом снаряде значительная часть массы отдана под специализированную боевую часть, высвобождающую при попадании всплеск широкополосного излучения. При достаточной плотности повторного огня это способно перегружать и выводить из строя даже защищенные системы.",,,,,
A_S-F_breaker,WEAPON,"Тяжелая автопушка, интегрированная в Gaderoga. Несмотря на впечатляющую скорострельность, кассетные снаряды этого орудия по эффективности против современной корабельной брони уже заметно устарели.",,,,,
A_S-F_nieuport,WEAPON,"""Не знаю, почему эта проклятая штука не может стрелять ровно без почти полного утопления в поле высокой плотности флюкса, но я инженер, а не теоретический физик.""",- Подслушано в инженерном отсеке,,,,
A_S-F_salmson,WEAPON,"""Наверное, самая компактная и эффективная боеголовка деления, что я видел. Невольно думаешь, зачем так доводить столь устаревшую технологию, когда есть куда более простые способы сделать заряд такого калибра.""",- Офицер вооружения Кейтлин,,,,
A_S-F_kombora,WEAPON,"Ракетная система, установленная на Gathima. Загруженные боеприпасы в первую очередь рассчитаны на подавление, а не на прямой урон; встроенный автозарядник позволяет поддерживать это давление длительное время.",,,,,
A_S-F_zalak,WEAPON,"Необычная энергетическая система: первичный луч, хоть и достаточно мощный, служит в основном каналом наведения, подтверждая валидную цель для последующего веера энергетических болтов.",,,,,
A_S-F_klabu,WEAPON,"""Не спорю, эти снаряды с ядерной боеголовкой и тяжелой металлоосколочной рубашкой крайне эффективны, режут броню как нож горячее масло. Но я скорее выйду в шлюз без скафандра, чем снова пойду в отсек на дезактивацию после пробития таким попаданием.""",- Младший техник по разборке Дэмиен,,,,
A_S-F_rainstorm_L,WEAPON,"Интегрированная ракетная система, установленная в Grandum; оснащена автофабрикатором ракет, что обеспечивает практически бесконечный поток боеприпасов ценой умеренной флюкс-нагрузки на каждый пуск.",,,,,
A_S-F_rainstorm_R,WEAPON,"Интегрированная ракетная система, установленная в Grandum; оснащена автофабрикатором ракет, что обеспечивает практически бесконечный поток боеприпасов ценой умеренной флюкс-нагрузки на каждый пуск.",,,,,
A_S-F_lilin,WEAPON,"""Первичный анализ показывает, что пусковые катушки катализируют неконтролируемую реакцию синтеза в боеголовке. Хорошо, что у нас не было сбоев в разжимных фиксаторах: совсем не хочется, чтобы одна такая застряла на направляющих.""",- Техник вооружения Отто,,,,
A_S-F_kabid,WEAPON,"""Напоминаем всем инженерным командам: Quantum Linkage может удерживать заряд до пяти часов после работы. Убедитесь, что заряд полностью рассеялся перед доступом к сервисным панелям - нам не нужен еще один инцидент со 'спонтанным сдиранием кожи'.""",- Размещено на доске объявлений техобслуживания,,,,
A_S-F_kombeo,WEAPON,"""Будто и без того было мало опасностей в пилотировании истребителя, кому-то понадобилось сделать вот эту чертовщину.""",- Пилот истребителя Гринан,,,,
A_S-F_kombeoTwin,WEAPON,"""Я увольняюсь.""",- Бывший пилот истребителя Гринан,,,,
A_S-F_naxdin,WEAPON,"""...Отключение питания на палубе 4, подсекция 3; двигатель 3 вне сети; турель 4 выведена из строя; отказ систем на палубе 7, подсекция 13; разрыв магистрали на палубе 5, подсекция 9...""",- Отчет аварийной команды,,,,
A_S-F_tereshkov_rocket,WEAPON,"Новая противоброневая ударная ракета. Боеприпасы несут необычно мощную для своего размера боеголовку, а встроенный автозарядник позволяет оружию оставаться постоянной угрозой на протяжении затяжных боев.",,,,,
A_S-F_gimbal,WEAPON,"Легкая кинетическая ракета давления: эффективно создает флюкс-нагрузку на вражеские корабли, но заметно уступает почти во всех остальных аспектах.

Ракеты этого оружия представляют собой всего лишь небольшой двигатель и блок наведения на укрепленном носовом конусе; за счет такой простоты их можно хранить в огромных количествах, обеспечивая практически бесконечный запас пусков в бою.",,,,,
A_S-F_kufikiri,WEAPON,"""Дайте мне расчет хотя бы вполовину умнее этой пушки, и мы на фрегате сможем выйти против целого флота Гегемонии.""",- Офицер вооружения Рокуэлл,,,,
A_S-F_sprocket,WEAPON,"Тяжелая SRM с импульсно-зарядной боевой частью: Sprocket - эффективное универсальное оружие, способное представлять угрозу для легких целей, но с ограниченной результативностью против крупных противников.",,,,,
A_S-F_sumake,WEAPON,"""Чудо, что эта штука при выстреле не размагничивает весь корпус, и слава богу, что не размагничивает. Магниты... как они вообще работают, а?""",- Техник обслуживания Утслер,,,,
A_S-F_coralian_core,WEAPON,"Центральный блок управления узлами Photon Lancet класса Coralian, установленными на этом корабле; выпускает залп высокоплотных фотонных болтов, которые за счет управления энергетическими полями способны сопровождать вражеские цели.",,,,,
A_S-F_compac,WEAPON,"Производная от класса Coralian: модификации манипуляторов поля заметно снижают мощность каждого болта, но позволяют точно сопровождать ракеты, превращая систему в крайне эффективную точечную оборону.",,,,,
A_S-F_ir_autopulse,WEAPON,"Сдвоенная установка инфракрасных импульсных лазеров. Тяжелые охлаждающие рубашки вокруг линзовых массивов позволяют выдавать очень высокую скорострельность короткими сериями, после чего требуется прокачка нового хладагента.",,,,,
A_S-F_tacLance,WEAPON,"Модификация стандартного боевого лазера, переведенная в импульсный режим повышенной интенсивности. Обладает лучшей пробивной способностью по броне, но ценой снижения общего урона.",,,,,
A_S-F_henki_l,WEAPON,"Выпускает залпы легких ракет, предназначенных отвлекать вражескую точечную оборону. Ракетам недостает реальной боевой нагрузки, но благодаря автозаряднику боевого класса система способна поддерживать постоянное давление.",,,,,
A_S-F_henki_r,WEAPON,"Выпускает залпы легких ракет, предназначенных отвлекать вражескую точечную оборону. Ракетам недостает реальной боевой нагрузки, но благодаря автозаряднику боевого класса система способна поддерживать постоянное давление.",,,,,
A_S-F_pneuma_pod,WEAPON,"Выпускает залпы легких ракет, предназначенных отвлекать вражескую точечную оборону. Ракетам недостает реальной боевой нагрузки, но благодаря автозаряднику боевого класса система способна поддерживать постоянное давление.",,,,,
A_S-F_x-pulse,WEAPON,"Стреляет когерентными импульсами рентгеновского диапазона, а не видимым светом. Обладает достойным уроном за выстрел, но длительная стрельба может перегружать менее мощные флюкс-сети.

Повышенная частота импульсов дает этому оружию хорошую бронепробиваемость по сравнению с более распространенными импульсными лазерами, что обеспечивает преимущество против бронированных целей ценой худшей эффективности против щитов.",,,,,
A_S-F_kaksos,WEAPON,"Простая и надежная двуствольная пушка, способная довольно эффективно создавать плотный заградительный огонь. К сожалению, оружию не хватает и дальности, и точности, из-за чего на практике оно заметно менее полезно, чем может показаться.

Старое оружие эпохи Доминиона. Задумывалось как улучшение Arbalest: калибр снаряда уменьшили, а внутренности полностью переработали под систему автоэкстракции. Поскольку продвинутую систему охлаждения так и не внедрили, оружие получило второй ствол, чтобы распределять тепло между двумя каналами.

Недостатки переработанной схемы выявились очень быстро: установка не способна сохранять стабильность с двумя смещенными от центра стволами, что привело к падению точности и эффективной дальности. Оружие не списали сразу лишь потому, что оно способно выдавать огромную плотность огня, оставаясь очень сильным вариантом для ближнего боя.",,,,,
A_S-F_chillblain,WEAPON,"""Проклятая штука едва поцарапала мою краску, но те бедолаги на Invictus... Да смилуется над ними Лудд.""",- Пилот Talon Малахи Холлиоук,,,,
A_S-F_nasibu,WEAPON,"""Тот, кто придумал этот механизм запуска ракет, либо безумен, либо гений. Но окончательный вердикт дам только после боевых испытаний.""",- Главный офицер вооружения Райан Гетц,,,,
A_S-F_kombeo_f,WEAPON,"""Будто и без того было мало опасностей в пилотировании истребителя, кому-то понадобилось сделать вот эту чертовщину.""",- Пилот истребителя Гринан,,,,
A_S-F_kundi,WEAPON,"""Мало им было флака, так у этих скользких чертей еще и такие ракеты?""",- Пилот истребителя Гринан,,,,
A_S-F_AURA_bolter,WEAPON,"Скорострельная автопушка, интегрированная в Giganberg. Выдает непрерывный поток снарядов умеренной мощности, но при подзарядке от корабельной системы AURA способна обеспечивать по-настоящему карательную огневую мощь.",,,,,
A_S-F_spellbind,WEAPON,"""Мы шли плотным строем и уже поджимали их, чтобы добить. Первый выстрел разорвал построение, а к третьему адмирал уже отдавал приказ на полный отход.""",- Капитан Обри Макер,,,,
A_S-F_destructor,WEAPON,"Выпускает залп тяжелых ракет на увеличенную дальность. Эффективен против брони и лучше всего работает в связке с давлением по щитам из других источников.

Ракеты тяжелого класса несут мощную боеголовку и обладают достойной защитой корпуса. Несмотря на твердотопливные двигатели, они также оснащены простой инерциальной системой управления, позволяющей выполнять базовую коррекцию курса.

Предшественник Hurricane MIRV Launcher. Из-за слабого наведения и недостаточного пикового залпового потенциала система вышла из фавора в закупках вооружений Доминионской армады, но у Destructor остались пользователи - в основном те, кто ценил его потенциал подавляющего огня.",,,,,
A_S-F_contradict,WEAPON,"Запускает специализированные ракеты подавления с боеголовкой разрядки флюкса. В сочетании с автозарядником система полезна почти в любом бою: дает умеренное давление на щиты и выводит из строя открытые подсистемы при прямых попаданиях.

Специальная боевая часть ракет схемы Contradict может казаться очень продвинутой, если судить только по результату, но на деле это всего лишь заряженный флюкс-конденсатор, обмотанный слоем медной проводки.

Разработана инициативным оружейным инженером в попытке извлечь пользу из большого запаса законсервированной ракетной артиллерии Destructor. Contradict использует тот же базовый механизм пуска и инерциальные системы управления, что позволило практически повторно задействовать значительную часть компонентов на тот момент сравнительно непопулярного оружия.",,,,,
A_S-F_gimbal_bomber,WEAPON,"Кассета легких кинетических ракет: хорошо создает кратковременное флюкс-давление на вражеские корабли, но заметно уступает почти во всех остальных аспектах.",,,,,
A_S-F_sprocket_bomber,WEAPON,"Тяжелая SRM с импульсно-зарядной боевой частью: Sprocket - эффективное универсальное оружие, способное представлять угрозу для легких целей, но с ограниченной результативностью против крупных противников.",,,,,
A_S-F_contradict_bomber_fake,WEAPON,Запускает специализированные ракеты подавления с боеголовкой разрядки флюкса. Способна быть полезной почти в любом бою: дает умеренное давление на щиты и выводит из строя открытые подсистемы при прямых попаданиях.,,,,,
A_S-F_omer,WEAPON,"Легкие ракеты со специализированной системой управления полетом, разводящей их в полете для обхода огня точечной обороны. Ограничены малой массой боевой части и несколько обременительными требованиями к установке.

Ракеты рассеивания Omer разрабатывались как замена распространенным Swarmer SRM. Их улучшенное сопровождение цели в сочетании со встроенным автозарядником делает их очень опасными для легких аппаратов. Практические плюсы, однако, не перекрыли стоимость системы: полностью вытеснить Swarmer они не смогли и заняли нишу премиальной альтернативы.",,,,,
A_S-F_aspina,WEAPON,"Продвинутая SRM, производная от распределяющей ракеты Omer. Существует только как жестко встроенное вооружение Rangda, поскольку ее автозарядник специально настроен на возможность отвода производительности в корабельную систему баллистического форсажа.",,,,,
A_S-F_akvavit,WEAPON,"""Датчики гравитационного поля сходят с ума при наведении на эти ракеты, беспорядочно скачут между отрицательными и бесконечными значениями. Уверен, нашим умникам очень хотелось бы разобрать такую и понять, как она работает, только... напомните им, что случилось с лабораторией 13 в прошлый раз.""",- Отчет по безопасности от техника вооружения,,,,
A_S-F_formia_sling,WEAPON,"""Параметры черного ящика и защиты от вскрытия соответствуют другим встреченным оружейным системам схемы Formia. Благодаря модульной конструкции нам удалось провести более глубокий анализ, но все попытки сканирования показывают, что оружие представляет собой единую твердотельную систему без идентифицируемых функциональных компонентов.""",- Сотрудник Tri-Tachyon 26749318,,,,
A_S-F_snubmortar,WEAPON,"Короткоствольный крупнокалиберный миномет, выдающий мощные боеприпасы с достойной скорострельностью, пусть и с довольно слабой точностью и эффективной дальностью.",,,,,
A_S-F_laaja,WEAPON,"Laaja часто считают грубым и прямолинейным оружием: он выпускает россыпь кинетических снарядов, способную за счет одной лишь плотности огня легко перегрузить щитовые излучатели. Огромное число снарядов делало бы систему неплохой и против ракет с истребителями, но ей не хватает более современного и продвинутого пакета наведения для автоматической работы по таким целям.

Частый повод для доковых споров между конкурирующими орудийными расчетами - что лучше: Laaja или морская винтовка Sakset, где один из самых популярных аргументов - дальность против чистой огневой мощи. У каждого оружия есть преданные сторонники, а возникающие слишком часто драки нередко приходится разнимать станционной службе безопасности.",,,,,
A_S-F_akvavit_lafiel,WEAPON,"SRM с магнитным зарядом: при сближении с целью включается новая двигательная схема, формирующая несколько хаотичный и непредсказуемый терминальный профиль полета.",,,,,
A_S-F_copperhead,WEAPON,"Архаичная противоброневая система: Copperhead - это миномет, заряженный легкими ракетами вместо обычных снарядов. В результате оружие получает дальность и точность выше средней, но сами боеприпасы уязвимы для огня точечной обороны.

Была сравнительно короткая эпоха, когда системы типа Gun-Launcher были повсеместны, но улучшение алгоритмов точечной обороны быстро сделало их почти устаревшими. Copperhead - один из немногих образцов, оставшихся в сравнительно широком применении: это не самое мощное оружие своего класса, зато оно надежно и стабильно работает, соответствуя современным требованиям к корабельным системам.",,,,,
A_S-F_macron,WEAPON,"Разгоняет микроскопические шарики плутония до экстремальных скоростей - достаточных, чтобы при попадании инициировать малую ядерную реакцию. Сочетание дальности, скорости и точности делает оружие очень эффективным против легких целей, но против более плотной брони его результативность ниже.

Изначально разработано корпорацией Tri-Tachyon для установки на автономные ИИ-флоты; к сожалению, чертежи его производства были утрачены в хаосе Первой войны ИИ, поэтому чаще всего это оружие встречается уже установленным на кораблях Остатков.",,,,,
A_S-F_macron_single,WEAPON,"Разгоняет микроскопические шарики плутония до экстремальных скоростей - достаточных, чтобы при попадании инициировать малую ядерную реакцию. Сочетание дальности, скорости и точности делает оружие очень эффективным против легких целей, но против более плотной брони его результативность ниже. Этот истребительный вариант использует одну более тяжелую ускорительную колонну, что повышает эффективную дальность.

Изначально разработано корпорацией Tri-Tachyon для установки на автономные ИИ-флоты; к сожалению, чертежи его производства были утрачены в хаосе Первой войны ИИ, поэтому чаще всего это оружие встречается уже установленным на кораблях Остатков.",,,,,
A_S-F_formia_storm,WEAPON,"""Самая тяжелая оружейная система схемы Formia из обнаруженных в флотах Остатков. По тем ограниченным энергетическим показателям, которые нам удалось снять, в системе установлен чрезвычайно эффективный массив конденсаторов. Возможность обратной разработки такого носителя энергии высокой плотности была бы крайне полезной, однако деструктивный анализ не рекомендуется из-за рисков, связанных с таким уровнем накопленного потенциала.""",- Сотрудник Tri-Tachyon 26749318,,,,
A_S-F_albatreos,WEAPON,"Дальнобойная артиллерийская ракета: впечатляющая эффективная дальность позволяет кораблю угрожать большим участкам поля боя.

Ракеты класса Albatreos оснащены специализированным ядром сопровождения цели, которому требуется задержка: ракета стабилизируется и подтверждает положение цели перед запуском твердотопливного маршевого двигателя. Это и стало ключевой причиной названия «крылатые ракеты»: после начального разгона ускорение существенно падает, и ракета затем ""крейсирует"" на тяге вторичного двигателя.",,,,,
A_S-F_twister,WEAPON,"Кассета среднедальних ракет, при сближении с целью разделяющихся на веер легких суббоеприпасов. Разрушительно эффективна против незащищенных щитами целей.

Одна из многих разработок поздней эпохи Экспансии: Twister можно считать младшим родственником системы Hurricane. Уступая более крупному и популярному аналогу в пиковом уроне, Twister получает преимущество перед большинством малых ракетных систем благодаря рассеянному характеру суббоеприпасов, который часто позволяет хотя бы частично пройти через легкие сети точечной обороны.

Эта система вооружения использует пусковую кассету, содержащую несколько ракет.",,,,,
A_S-F_electroThermal_blaster,WEAPON,"Стреляет энергетическими болтами по вражеским целям. Хотя для своих размеров оружие наносит высокий урон, по эффективности оно уступает аналогам.

Малогабаритное бластерное оружие, использующее несколько архаичный этап термического преднагрева для подготовки высокоэнергетического газового боезапаса. Этот подход эффективнее, чем у крупномасштабных бластеров, и позволяет остаточному заряду вносить небольшое подавляющее воздействие на цель, но ценой снижения точности и скорострельности.",,,,,
A_S-F_sakset,WEAPON,"Выпускает тяжелые кинетические снаряды на впечатляющую дальность. Боеприпасы несут небольшую комбинированную импульсно-осколочную боевую часть, детонирующую при попадании, что дает впечатляющую, хотя и весьма флюкс-прожорливую эффективность против большинства целей.

Частый повод для доковых споров между конкурирующими орудийными расчетами - что лучше: это оружие или Laaja Spreadcannon, где один из самых популярных аргументов - дальность против чистой огневой мощи. У каждого оружия есть преданные сторонники, а возникающие слишком часто драки нередко приходится разнимать станционной службе безопасности.",,,,,
A_S-F_strobe,WEAPON,"Набор быстроцикличных лучевых излучателей в тройной компоновке, способный выдавать стабильную огневую мощь по любой цели.

Хотя излучатели системы класса Strobe не настроены специально под борьбу с броней, они дают ровный и надежный поток импульсов, который за счет одной лишь повторяемости способен стачивать даже самые толстые бронепояса.",,,,,
A_S-F_cauldron,WEAPON,"Одиночная неуправляемая торпеда с разрушительной боеголовкой флюкс-среза, способной нагружать флюкс-сети и выводить из строя вооружение.

По всей видимости, попытка создать преемника торпеды Reaper. Продвинутая боевая часть показала высокую эффективность, но по чистой мощности уступила ожиданиям, поэтому Reaper она не превзошла, хотя сама осталась грозным оружием.",,,,,
A_S-F_micropulser,WEAPON,"Малогабаритная импульсная пушка с системой наведения точечной обороны и импульсным конденсатором, обеспечивающая достойную эффективность для своего размера.

Хотя Micro-Pulse Repeater уступает более распространенным лучевым системам ПВО в точности и эффективности, он хорошо дополняет общую производительность противоракетной сети корабля.",,,,,
A_S-F_cockatrice,WEAPON,"Гравитонно-фокусированный ионный луч Cockatrice DEM - пугающий пример передовых технологий Доминиона, способный оставить даже боевой корабль беспомощным после одного скользящего попадания.",,,,,
